
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 208 24 2018    0.96    0.00    0.00    4.37    2.62   -0.01    0.00    0.00   -3.32    0.01    0.00    0.00   369.2    0.01
 209 24 2018    0.00    0.00    0.00    3.12    2.20    0.01    0.00    0.00   -3.13    0.01    0.00    0.00   372.3   -0.01
 210 24 2018    0.00    0.00    0.00    2.67    0.63   -0.01    0.00    0.00   -2.66    0.00    0.00    0.00   375.0    0.00
 211 24 2018    0.00    0.00    0.00    1.21    0.02   -0.02    0.00    0.00   -1.16    0.00    0.00    0.00   376.2   -0.04
 212 24 2018    0.00    0.00    0.00    0.98    0.00    0.02    0.00    0.00   -1.03    0.00    0.00    0.00   377.2    0.02
 213 24 2018    0.00    0.00    0.00    0.69    0.00    0.00    0.00    0.00   -0.67    0.00    0.00    0.00   377.9   -0.02
 214 24 2018    0.13    0.00    0.05    0.53    0.00   -0.01    0.00    0.00   -0.49    0.00    0.00    0.00   378.4    0.05
 215 24 2018    2.88    0.00    0.00    1.91    0.00    0.00    0.00    0.00    1.05    0.00    0.00    0.00   380.3   -0.04
 216 24 2018    0.08    0.00    0.03    0.89    0.00    0.01    0.00    0.00   -0.90    0.00    0.00    0.00   381.2    0.05
 217 24 2018    1.92    0.00    0.09    1.69    0.00    0.01    0.00    0.00    0.13    0.00    0.00    0.00   382.9    0.02
 218 24 2018    0.00    0.00    0.00    0.78    0.00   -0.01    0.00    0.00   -0.65    0.00    0.00    0.00   383.7   -0.04
 219 24 2018    0.04    0.00    0.02    0.51    0.00   -0.01    0.00    0.00   -0.46    0.00    0.00    0.00   384.2   -0.02
 220 24 2018    0.96    0.00    0.00    0.99    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   385.2    0.01
 221 24 2018    0.00    0.00    0.00    0.42    0.00    0.01    0.00    0.00   -0.47    0.00    0.00    0.00   385.6    0.04
 222 24 2018    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   385.9    0.01
 223 24 2018    0.00    0.00    0.00    0.30    0.00   -0.02    0.00    0.00   -0.30    0.00    0.00    0.00   386.2    0.01
 224 24 2018    0.00    0.00    0.00    0.27    0.00   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   386.5   -0.03
 225 24 2018    0.00    0.00    0.00    0.16    0.00    0.01    0.00    0.00   -0.20    0.00    0.00    0.00   386.7    0.02
 226 24 2018    0.00    0.00    0.00   -0.05    0.00    0.02    0.00    0.00    0.05    0.00    0.00    0.00   386.6   -0.02
 227 24 2018    0.00    0.00    0.00    0.26    0.00   -0.02    0.00    0.00   -0.24    0.00    0.00    0.00   386.9    0.00
 228 24 2018    0.00    0.00    0.00    0.11    0.00    0.01    0.00    0.00   -0.14    0.00    0.00    0.00   387.0    0.02
 229 24 2018    0.04    0.00    0.02    0.05    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   387.0    0.04
 230 24 2018    0.96    0.00    0.00    0.74    0.00    0.00    0.00    0.00    0.22    0.00    0.00    0.00   387.8    0.01
 231 24 2018    0.00    0.00    0.00    0.28    0.00   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   388.1   -0.04
 232 24 2018    0.17    0.00    0.06    0.15    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   388.2   -0.03
 233 24 2018    3.83    0.00    0.02    1.84    0.00    0.01    0.00    0.00    2.01    0.00    0.00    0.00   390.0    0.00
 234 24 2018    0.00    0.00    0.00    0.76    0.00    0.01    0.00    0.00   -0.74    0.00    0.00    0.00   390.8   -0.01
 235 24 2018    0.00    0.00    0.00    0.57    0.00   -0.02    0.00    0.00   -0.53    0.00    0.00    0.00   391.4   -0.02
 236 24 2018    0.04    0.00    0.02    0.36    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   391.7    0.00
 237 24 2018    0.96    0.00    0.00    0.92    0.00    0.00    0.00    0.00    0.06    0.00    0.00    0.00   392.7   -0.01
 238 24 2018    0.17    0.00    0.06    0.41    0.00   -0.01    0.00    0.00   -0.28    0.00    0.00    0.00   393.1   -0.02
 239 24 2018    3.83    0.11    0.00    2.93    0.00    0.01    0.00    0.00    0.95    0.00    0.00    0.00   396.0    0.00
 240 24 2018    0.00    0.00    0.00    0.54    0.00    0.00    0.00    0.00   -0.56    0.00    0.00    0.00   396.5    0.02
 241 24 2018    0.00    0.00    0.00    0.47    0.00   -0.03    0.00    0.00   -0.45    0.00    0.00    0.00   397.0    0.00
 242 24 2018    0.00    0.00    0.00    0.27    0.00    0.00    0.00    0.00   -0.27    0.00    0.00    0.00   397.3    0.00
 243 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   397.4    0.02
 244 24 2018    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   -0.08    0.00    0.00    0.00   397.4    0.04
 245 24 2018    0.00    0.00    0.00    0.18    0.00   -0.01    0.00    0.00   -0.17    0.00    0.00    0.00   397.6    0.00
 246 24 2018    0.00    0.00    0.00    0.13    0.00   -0.02    0.00    0.00   -0.09    0.00    0.00    0.00   397.7   -0.02
 247 24 2018    0.25    0.00    0.09    0.05    0.00    0.04    0.00    0.00    0.05    0.00    0.00    0.00   397.8    0.01
 248 24 2018    5.79    0.00    0.64    2.08    0.00   -0.02    0.00    0.00    3.16    0.00    0.00    0.00   399.9    0.03
 249 24 2018    1.00    0.05    0.02    1.34    0.00   -0.01    0.00    0.00    0.28    0.00    0.00    0.00   401.2    0.00
 250 24 2018    1.00    0.16    0.04    0.97    0.00    0.01    0.00    0.00   -0.03    0.00    0.00    0.00   402.2    0.04
 251 24 2018    0.96    0.05    0.00    1.64    0.00    0.00    0.00    0.00   -0.65    0.00    0.00    0.00   403.8    0.00
 252 24 2018    0.00    0.00    0.00    0.97    0.00   -0.01    0.00    0.00   -0.98    0.00    0.00    0.00   404.8    0.02
 253 24 2018    0.00    0.00    0.00    0.63    0.00   -0.03    0.00    0.00   -0.62    0.00    0.00    0.00   405.4    0.02
 254 24 2018    0.00    0.00    0.00    0.40    0.00    0.01    0.00    0.00   -0.41    0.00    0.00    0.00   405.8    0.00
 255 24 2018    0.00    0.00    0.00    0.34    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   406.1    0.00
 256 24 2018    0.00    0.00    0.00    0.28    0.00    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   406.4    0.00
 257 24 2018    0.00    0.00    0.00    0.16    0.00    0.02    0.00    0.00   -0.19    0.00    0.00    0.00   406.6    0.01
 258 24 2018    0.00    0.00    0.00    0.13    0.00   -0.01    0.00    0.00   -0.15    0.00    0.00    0.00   406.7    0.02
 259 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   406.8   -0.01
 260 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   406.9    0.01
 261 24 2018    0.08    0.00    0.03    0.07    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   407.0    0.02
 262 24 2018    1.92    0.00    0.00    1.31    0.00    0.01    0.00    0.00    0.63    0.00    0.00    0.00   408.3   -0.01
 263 24 2018    0.00    0.00    0.00    0.39    0.00   -0.01    0.00    0.00   -0.38    0.00    0.00    0.00   408.7    0.00
 264 24 2018    0.00    0.00    0.00    0.16    0.00   -0.01    0.00    0.00   -0.14    0.00    0.00    0.00   408.9   -0.02
 265 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   409.1    0.00
 266 24 2018    0.13    0.08    0.05    0.11    0.00    0.00    0.00    0.00   -0.01    0.00    0.00    0.00   409.2   -0.02
 267 24 2018    2.88    0.64    0.00    1.87    0.00    0.00    0.00    0.00    1.04    0.00    0.00    0.00   411.0    0.00
 268 24 2018    0.00    0.00    0.00    0.38    0.00    0.03    0.00    0.00   -0.45    0.00    0.00    0.00   411.4    0.04
 269 24 2018    0.00    0.00    0.00    0.34    0.00   -0.04    0.00    0.00   -0.30    0.00    0.00    0.00   411.8   -0.01
 270 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.17    0.00    0.00    0.00   411.9    0.00
 271 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   412.0   -0.01
 272 24 2018    0.00    0.00    0.00    0.13    0.00    0.01    0.00    0.00   -0.13    0.00    0.00    0.00   412.2    0.00
 273 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   412.3    0.01
 274 24 2018    0.00    0.00    0.00   -0.08    0.00    0.02    0.00    0.00    0.04    0.00    0.00    0.00   412.2    0.01
 275 24 2018    0.00    0.00    0.00   -0.01    0.00    0.01    0.00    0.00    0.00    0.00    0.00    0.00   412.2    0.00
 276 24 2018    0.13    0.00    0.05    0.10    0.00   -0.01    0.00    0.00    0.02    0.00    0.00    0.00   412.3   -0.03
 277 24 2018    2.92    0.00    0.02    1.77    0.00   -0.01    0.00    0.00    1.18    0.00    0.00    0.00   414.1    0.00
 278 24 2018    1.04    0.21    0.19    0.83    0.00    0.00    0.00    0.00    0.05    0.00    0.00    0.00   414.9   -0.01
 279 24 2018    1.96    2.44    0.25    0.78    0.00    0.00    0.00    0.00    1.11    0.00    0.00    0.00   415.7    0.00
 280 24 2018    1.17    1.27    0.19    0.83    0.00   -0.01    0.00    0.00    0.25    0.00    0.00    0.16   416.5    0.00
 281 24 2018    4.96    0.72    1.57    0.43    0.00   -0.01    3.44    0.00   -0.14    0.00    0.00    0.00   416.9    0.02
 282 24 2018    4.15    0.00    2.84    0.21    0.00    0.00    2.75    0.00   -0.11    0.00    0.00    0.00   417.1    0.02
 283 24 2018    7.33    0.00    2.96    0.30    0.00    0.00    6.85    0.00    0.04    0.00    0.00    0.00   417.5    0.01
 284 24 2018    3.35    4.45    1.49    2.33    0.00    0.00   -2.05    0.00    4.53    0.00    0.00    0.00   419.8    0.01
 285 24 2018    0.21    3.05    0.08    3.62    2.02   -0.02   -2.80    0.00    0.84    0.00    0.00    0.00   423.4   -0.02
 286 24 2018    5.21    4.62    0.53    3.05    1.59    0.01   -1.19    0.00    2.89    0.00    0.00    0.00   426.4   -0.01
 287 24 2018    9.58    0.37    2.82    1.02    0.00    0.01    5.86    0.00    0.37    0.00    0.00    0.00   427.5    0.03
 288 24 2018    0.04    0.29    1.20    1.65    0.00    0.00   -0.23    0.00    0.23    0.00    0.00    0.00   429.1    0.01
 289 24 2018    0.96    1.93    0.07    1.89    0.41   -0.01   -1.19    0.00    1.38    0.00    0.00    0.00   431.0    0.01
 290 24 2018    0.00    1.03    0.00    1.12    1.08    0.03   -0.99    0.00   -0.10    0.00    0.00    0.00   432.1    0.01
 291 24 2018    0.00    0.87    0.00    1.13    1.06   -0.01   -0.90    0.00   -0.22    0.00    0.00    0.00   433.3   -0.01
 292 24 2018    0.00    4.05    0.00    1.53    1.48    0.01   -4.00    0.00    2.48    0.00    0.00    0.00   434.8   -0.02
 293 24 2018    0.00    5.70    0.00    1.62    1.46   -0.04   -5.57    0.00    3.98    0.00    0.00    0.00   436.4    0.01
 294 24 2018    0.00    0.00    0.00    2.27    1.77    0.02    0.00    0.00   -2.30    0.00    0.00    0.00   438.7    0.01
 295 24 2018    0.00    0.00    0.00    1.44    1.24    0.01    0.00    0.00   -1.47    0.00    0.00    0.00   440.1    0.02
 296 24 2018    0.00    0.00    0.00    1.42    1.24    0.02    0.00    0.00   -1.46    0.00    0.00    0.00   441.6    0.01
 297 24 2018    0.00    0.00    0.00    1.93    1.37   -0.03    0.00    0.00   -1.88    0.00    0.00    0.00   443.5   -0.02
 298 24 2018    0.00    0.00    0.00    1.60    1.12    0.01    0.00    0.00   -1.56    0.00    0.00    0.00   445.1   -0.05
 299 24 2018    0.00    0.00    0.00    1.27    0.55    0.00    0.00    0.00   -1.29    0.00    0.00    0.00   446.4    0.02
 300 24 2018    0.00    0.00    0.00    0.98    0.32    0.00    0.00    0.00   -1.00    0.00    0.00    0.00   447.3    0.02
 301 24 2018    0.00    0.00    0.00    0.83    0.11   -0.02    0.00    0.00   -0.80    0.00    0.00    0.00   448.2   -0.01
 302 24 2018    0.50    0.00    0.18    0.89    0.06    0.03    0.00    0.00   -0.61    0.00    0.00    0.00   449.1    0.01
 303 24 2018   11.58    0.78    2.97    0.45    0.00   -0.02    8.04    0.00    0.33    0.00    0.00    0.00   449.5   -0.01
 304 24 2018    2.00    0.00    1.14    2.40    0.00    0.01    1.45    0.00   -0.01    0.00    0.00    0.00   451.9   -0.01
 305 24 2018    2.29    0.82    0.14    1.93    0.04    0.01    0.52    0.00    0.83    0.00    0.00    0.00   453.8    0.00
 306 24 2018    8.87   12.48    0.12    4.04    0.81    0.01   -6.78    0.00   11.64    0.00    0.00    0.00   457.9   -0.01
 307 24 2018    5.88    6.60    0.50    1.94    0.17   -0.01   -3.22    0.00    6.77    0.02    0.00    0.00   459.8    0.01
 308 24 2018    3.08    0.69    0.08    2.56    0.83   -0.01    0.00    0.00    0.66    0.16    0.00    0.13   462.4    0.01
 309 24 2018    4.83    2.24    0.11    2.77    0.76    0.00    0.00    0.00    1.89    0.23    0.00    0.03   465.1    0.02
 310 24 2018    1.00    1.46    0.02    1.16    0.57    0.00    0.00    0.00   -0.52    0.19    0.00    0.27   466.3    0.01
 311 24 2018    0.96    4.63    0.00    0.64    0.07    0.00    0.77    0.00   -0.37    0.18    0.00    0.00   467.0    0.02
 312 24 2018    0.00    0.00    0.00    0.31    0.03   -0.01    0.31    0.00   -0.70    0.09    0.00    0.00   467.3   -0.01
 313 24 2018    0.00    0.00    0.00    1.63    1.29   -0.01    0.32    0.00   -1.98    0.04    0.00    0.00   468.9    0.00
 314 24 2018    0.42    0.00    0.15    2.29    2.15    0.01    0.56    0.00   -2.61    0.01    0.00    0.00   471.2    0.00
 315 24 2018    9.62    0.00    2.97    0.46    0.00    0.01    6.51    0.00   -0.18    0.00    0.00    0.00   471.6    0.01
 316 24 2018    0.96    0.00    0.09    3.25    0.00    0.00    0.74    0.00   -0.15    0.00    0.00    0.00   474.9    0.00
 317 24 2018    0.00    0.00    0.00    0.48    0.31    0.00    0.04    0.00   -0.42    0.00    0.00    0.00   475.4   -0.02
 318 24 2018    0.00    0.12    0.00    1.49    1.48   -0.01   -0.07    0.00   -1.41    0.00    0.00    0.00   476.9    0.01
 319 24 2018    0.00    0.08    0.00    1.55    1.50    0.00   -0.04    0.00   -1.51    0.00    0.00    0.00   478.4    0.00
 320 24 2018    0.25    0.05    0.09    0.38    0.31    0.01    0.13    0.00   -0.36    0.00    0.00    0.00   478.8    0.00
 321 24 2018    5.75    0.00    1.84    0.34    0.00   -0.01    3.77    0.00   -0.09    0.00    0.00    0.00   479.1   -0.01
 322 24 2018    0.00    0.00    0.00    1.94    0.07   -0.01    0.03    0.00   -0.20    0.00    0.00    0.00   481.1    0.09
 323 24 2018    0.00    0.00    0.00    0.05    0.01    0.01    0.04    0.00   -0.11    0.00    0.00    0.00   481.1    0.00
 324 24 2018    0.00    0.00    0.00    0.11    0.09   -0.01    0.03    0.00   -0.13    0.00    0.00    0.00   481.2    0.00
 325 24 2018    0.00    0.03    0.00    0.16    0.13    0.00   -0.03    0.00   -0.11    0.00    0.00    0.00   481.4   -0.01
 326 24 2018    0.13    0.00    0.05    0.14    0.18    0.03    0.04    0.00   -0.16    0.00    0.00    0.00   481.5    0.03
 327 24 2018    3.33    0.66    0.17    1.38    0.29    0.00    1.32    0.00    0.52    0.00    0.00    0.00   482.9   -0.01
 328 24 2018   10.58    1.44    1.51    2.56    0.00   -0.02    5.24    0.00    1.50    0.00    0.00    0.00   485.5   -0.03
 329 24 2018    0.96    0.00    0.00    2.13    0.17   -0.01    0.57    0.00   -0.24    0.00    0.00    0.00   487.6    0.01
 330 24 2018    0.00    0.00    0.00    0.16    0.00    0.00   -0.05    0.00   -0.08    0.00    0.00    0.00   487.8   -0.03
 331 24 2018    0.17    0.00    0.06    0.07    0.02    0.01    0.09    0.00   -0.06    0.00    0.00    0.00   487.8    0.00
 332 24 2018    3.83    0.00    0.15    1.29    0.02    0.03    2.42    0.00   -0.26    0.00    0.00    0.00   489.1    0.26
 333 24 2018    0.04    0.00    0.01    0.39    0.12   -0.03   -0.02    0.00   -0.13    0.00    0.00    0.00   489.5   -0.04
 334 24 2018    0.96    0.00    0.00    0.38    0.00    0.01    0.60    0.00   -0.37    0.00    0.00    0.00   489.9    0.35
 335 24 2018    0.00    0.00    0.00    0.13    0.00   -0.02   -0.04    0.00   -0.04    0.00    0.00    0.00   490.0   -0.04
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.03    0.00   -0.04    0.00    0.00    0.00   490.1    0.01
 337 24 2018    0.96    0.00    0.00    0.37    0.00   -0.01    0.63    0.00   -0.36    0.00    0.00    0.00   490.4    0.34
 338 24 2018    0.08    0.00    0.03    0.09    0.00   -0.01    0.02    0.00   -0.04    0.00    0.00    0.00   490.5   -0.01
 339 24 2018    1.96    0.00    0.01    0.74    0.00    0.01    1.22    0.00   -0.21    0.00    0.00    0.00   491.2    0.21
 340 24 2018    0.96    0.00    0.08    0.28    0.00    0.00    0.59    0.00    0.03    0.00    0.00    0.00   491.5    0.01
 341 24 2018    0.00    0.00    0.00    0.08    0.00    0.01    0.00    0.00   -0.09    0.00    0.00    0.00   491.6    0.07
 342 24 2018    0.00    0.00    0.00    0.07    0.00   -0.01   -0.04    0.00   -0.01    0.00    0.00    0.00   491.7   -0.01
 343 24 2018    0.00    0.00    0.00    0.10    0.00   -0.02   -0.04    0.00   -0.02    0.00    0.00    0.00   491.8   -0.01
 344 24 2018    0.00    0.00    0.00    0.06    0.01    0.00   -0.04    0.00   -0.01    0.00    0.00    0.00   491.8    0.00
 345 24 2018    0.08    0.00    0.03    0.11    0.00    0.00   -0.01    0.00   -0.02    0.00    0.00    0.00   491.9   -0.02
 346 24 2018    1.92    0.00    0.00    0.73    0.00    0.02    1.22    0.00   -0.24    0.00    0.00    0.00   492.7    0.22
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.00    0.00   -0.02    0.00    0.00    0.00   492.7    0.00
 348 24 2018    0.00    0.00    0.00    0.02    0.01    0.00   -0.01    0.00   -0.02    0.00    0.00    0.00   492.7    0.02
 349 24 2018    0.00    0.00    0.00    0.05    0.01    0.00   -0.03    0.00    0.00    0.00    0.00    0.00   492.8   -0.01
 350 24 2018    0.00    0.00    0.00    0.13    0.12    0.00   -0.02    0.00   -0.11    0.00    0.00    0.00   492.9    0.00
 351 24 2018    0.00    0.00    0.00    0.07    0.08    0.01   -0.02    0.00   -0.08    0.00    0.00    0.00   493.0    0.03
 352 24 2018    0.21    0.00    0.07   -0.01    0.04    0.00    0.12    0.00   -0.05    0.00    0.00    0.00   492.9    0.07
 353 24 2018    4.79    0.00    0.10    1.73    0.00    0.00    3.07    0.00   -0.04    0.00    0.00    0.00   494.7    0.02
 354 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   494.8   -0.01
 355 24 2018    0.13    0.00    0.04    0.09    0.01    0.00    0.06    0.00   -0.01    0.00    0.00    0.00   494.9   -0.06
 356 24 2018    2.88    0.00    0.00    1.12    0.00   -0.01    1.83    0.00   -0.03    0.00    0.00    0.00   496.0    0.01
 357 24 2018    0.08    0.00    0.03    0.00    0.00    0.01    0.06    0.00   -0.02    0.00    0.00    0.00   496.0    0.01
 358 24 2018    1.92    0.00    0.03    0.69    0.00    0.00    1.23    0.00   -0.07    0.00    0.00    0.00   496.7    0.07
 359 24 2018    0.04    0.00    0.01    0.04    0.00    0.00    0.05    0.00   -0.02    0.00    0.00    0.00   496.7   -0.01
 360 24 2018    0.96    0.00    0.11    0.24    0.00    0.00    0.63    0.00   -0.32    0.00    0.00    0.00   497.0    0.31
 361 24 2018    0.04    0.00    0.01    0.15    0.00    0.00    0.04    0.00   -0.03    0.00    0.00    0.00   497.1   -0.02
 362 24 2018    0.96    0.00    0.02    0.34    0.00    0.00    0.64    0.00   -0.02    0.00    0.00    0.00   497.5    0.00
 363 24 2018    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   497.5    0.19
 364 24 2018    0.08    0.00    0.03    0.02    0.00    0.01    0.05    0.00   -0.11    0.00    0.00    0.00   497.5    0.09
