
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 207 24 2018    1.96    0.00    0.09    3.84    2.06    0.00    0.00    0.00   -1.73    0.01    0.00    0.00   348.4    0.00
 208 24 2018    0.96    0.00    0.00    4.69    2.94   -0.01    0.00    0.00   -3.66    0.01    0.00    0.00   353.1    0.01
 209 24 2018    0.00    0.00    0.00    3.27    2.43    0.01    0.00    0.00   -3.30    0.01    0.00    0.00   356.4    0.01
 210 24 2018    0.00    0.00    0.00    2.30    1.38   -0.01    0.00    0.00   -2.27    0.01    0.00    0.00   358.7   -0.02
 211 24 2018    0.00    0.00    0.00    0.71    0.45   -0.02    0.00    0.00   -0.66    0.01    0.00    0.00   359.4   -0.03
 212 24 2018    0.00    0.00    0.00    0.55    0.34    0.01    0.00    0.00   -0.58    0.01    0.00    0.00   359.9    0.01
 213 24 2018    0.00    0.00    0.00    0.32    0.18    0.00    0.00    0.00   -0.32    0.01    0.00    0.00   360.3   -0.01
 214 24 2018    0.13    0.00    0.05    0.37    0.19   -0.01    0.00    0.00   -0.31    0.01    0.00    0.00   360.6    0.03
 215 24 2018    2.88    0.00    0.00    1.97    0.00    0.00    0.00    0.00    0.84    0.01    0.00    0.00   362.6    0.11
 216 24 2018    0.08    0.00    0.03    0.95    0.26    0.00    0.00    0.00   -0.95    0.01    0.00    0.00   363.5    0.04
 217 24 2018    1.92    0.00    0.08    1.57    0.04    0.02    0.00    0.00    0.26    0.01    0.00    0.00   365.1    0.01
 218 24 2018    0.00    0.00    0.00    0.75    0.15   -0.01    0.00    0.00   -0.59    0.01    0.00    0.00   365.9   -0.08
 219 24 2018    0.04    0.00    0.02    0.33    0.10   -0.01    0.00    0.00   -0.27    0.01    0.00    0.00   366.2   -0.02
 220 24 2018    0.96    0.00    0.00    0.89    0.01    0.00    0.00    0.00    0.07    0.00    0.00    0.00   367.1    0.01
 221 24 2018    0.00    0.00    0.00    0.41    0.10    0.01    0.00    0.00   -0.46    0.00    0.00    0.00   367.5    0.04
 222 24 2018    0.00    0.00    0.00    0.28    0.09    0.00    0.00    0.00   -0.29    0.00    0.00    0.00   367.8    0.01
 223 24 2018    0.00    0.00    0.00    0.30    0.07   -0.02    0.00    0.00   -0.30    0.00    0.00    0.00   368.1    0.01
 224 24 2018    0.00    0.00    0.00    0.27    0.04   -0.01    0.00    0.00   -0.24    0.00    0.00    0.00   368.3   -0.02
 225 24 2018    0.00    0.00    0.00    0.18    0.04    0.01    0.00    0.00   -0.21    0.00    0.00    0.00   368.5    0.02
 226 24 2018    0.00    0.00    0.00   -0.06    0.01    0.02    0.00    0.00    0.05    0.00    0.00    0.00   368.5   -0.01
 227 24 2018    0.00    0.00    0.00    0.27    0.01   -0.02    0.00    0.00   -0.26    0.00    0.00    0.00   368.7    0.00
 228 24 2018    0.00    0.00    0.00    0.10    0.02    0.01    0.00    0.00   -0.13    0.00    0.00    0.00   368.8    0.02
 229 24 2018    0.04    0.00    0.02    0.04    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   368.9    0.04
 230 24 2018    0.96    0.00    0.00    0.79    0.00    0.00    0.00    0.00    0.17    0.00    0.00    0.00   369.7    0.01
 231 24 2018    0.00    0.00    0.00    0.32    0.00   -0.01    0.00    0.00   -0.28    0.00    0.00    0.00   370.0   -0.03
 232 24 2018    0.17    0.00    0.06    0.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   370.1   -0.03
 233 24 2018    3.83    0.00    0.02    1.97    0.13    0.01    0.00    0.00    1.87    0.00    0.00    0.00   372.1    0.02
 234 24 2018    0.00    0.00    0.00    1.08    0.36    0.00    0.00    0.00   -1.06    0.00    0.00    0.00   373.2   -0.01
 235 24 2018    0.00    0.00    0.00    0.34    0.06   -0.02    0.00    0.00   -0.33    0.00    0.00    0.00   373.5    0.01
 236 24 2018    0.04    0.00    0.02    0.28    0.06    0.00    0.00    0.00   -0.26    0.00    0.00    0.00   373.8    0.00
 237 24 2018    0.96    0.00    0.00    0.91    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   374.7    0.15
 238 24 2018    0.17    0.00    0.06    0.40    0.01   -0.01    0.00    0.00   -0.27    0.00    0.00    0.00   375.1   -0.03
 239 24 2018    3.83    0.11    0.00    3.19    0.00    0.01    0.00    0.00    0.68    0.00    0.00    0.00   378.3    0.01
 240 24 2018    0.00    0.00    0.00    0.69    0.04    0.00    0.00    0.00   -0.71    0.00    0.00    0.00   379.0    0.01
 241 24 2018    0.00    0.00    0.00    0.33    0.02   -0.03    0.00    0.00   -0.29    0.00    0.00    0.00   379.3   -0.01
 242 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   379.5   -0.01
 243 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   379.6    0.02
 244 24 2018    0.00    0.00    0.00   -0.03    0.00    0.04    0.00    0.00   -0.04    0.00    0.00    0.00   379.5    0.03
 245 24 2018    0.00    0.00    0.00    0.16    0.00   -0.01    0.00    0.00   -0.15    0.00    0.00    0.00   379.7    0.00
 246 24 2018    0.00    0.00    0.00    0.11    0.00   -0.02    0.00    0.00   -0.07    0.00    0.00    0.00   379.8   -0.02
 247 24 2018    0.25    0.00    0.09    0.03    0.00    0.04    0.00    0.00    0.07    0.00    0.00    0.00   379.8    0.01
 248 24 2018    5.79    0.00    0.64    2.10    0.02   -0.02    0.00    0.00    3.14    0.00    0.00    0.00   381.9    0.01
 249 24 2018    1.00    0.05    0.02    1.35    0.08   -0.01    0.00    0.00    0.26    0.00    0.00    0.00   383.3    0.01
 250 24 2018    1.00    0.16    0.04    0.93    0.07    0.01    0.00    0.00    0.00    0.00    0.00    0.00   384.2    0.04
 251 24 2018    0.96    0.05    0.00    1.82    0.46    0.00    0.00    0.00   -0.82    0.00    0.00    0.00   386.0   -0.01
 252 24 2018    0.00    0.00    0.00    1.07    0.48   -0.02    0.00    0.00   -1.08    0.00    0.00    0.00   387.1    0.02
 253 24 2018    0.00    0.00    0.00    0.44    0.21   -0.02    0.00    0.00   -0.44    0.00    0.00    0.00   387.6    0.02
 254 24 2018    0.00    0.00    0.00    0.28    0.13    0.01    0.00    0.00   -0.29    0.00    0.00    0.00   387.8    0.00
 255 24 2018    0.00    0.00    0.00    0.33    0.10    0.00    0.00    0.00   -0.32    0.00    0.00    0.00   388.2   -0.01
 256 24 2018    0.00    0.00    0.00    0.29    0.05    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   388.5    0.00
 257 24 2018    0.00    0.00    0.00    0.15    0.00    0.02    0.00    0.00   -0.19    0.00    0.00    0.00   388.6    0.01
 258 24 2018    0.00    0.00    0.00    0.16    0.02   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   388.8    0.02
 259 24 2018    0.00    0.00    0.00    0.14    0.01    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   388.9   -0.01
 260 24 2018    0.00    0.00    0.00    0.09    0.01    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   389.0    0.01
 261 24 2018    0.08    0.00    0.03    0.08    0.00    0.00    0.00    0.00   -0.05    0.00    0.00    0.00   389.1    0.02
 262 24 2018    1.92    0.00    0.00    1.40    0.00    0.01    0.00    0.00    0.53    0.00    0.00    0.00   390.5   -0.01
 263 24 2018    0.00    0.00    0.00    0.57    0.00   -0.01    0.00    0.00   -0.57    0.00    0.00    0.00   391.1    0.02
 264 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01    0.00    0.00   -0.08    0.00    0.00    0.00   391.1   -0.01
 265 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   391.3    0.00
 266 24 2018    0.13    0.08    0.05    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   391.4   -0.02
 267 24 2018    2.88    0.64    0.00    2.14    0.00    0.00    0.00    0.00    0.78    0.00    0.00    0.00   393.6    0.00
 268 24 2018    0.00    0.00    0.00    0.67    0.05    0.03    0.00    0.00   -0.74    0.00    0.00    0.00   394.2    0.04
 269 24 2018    0.00    0.00    0.00    0.21    0.00   -0.03    0.00    0.00   -0.17    0.00    0.00    0.00   394.4   -0.01
 270 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   394.5   -0.01
 271 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   394.6   -0.01
 272 24 2018    0.00    0.00    0.00    0.09    0.00    0.01    0.00    0.00   -0.10    0.00    0.00    0.00   394.7    0.00
 273 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   394.8    0.01
 274 24 2018    0.00    0.00    0.00   -0.10    0.00    0.02    0.00    0.00    0.06    0.00    0.00    0.00   394.7    0.01
 275 24 2018    0.00    0.00    0.00    0.02    0.00    0.01    0.00    0.00   -0.02    0.00    0.00    0.00   394.7   -0.01
 276 24 2018    0.13    0.00    0.05    0.11    0.00   -0.01    0.00    0.00    0.01    0.00    0.00    0.00   394.8   -0.03
 277 24 2018    2.92    0.00    0.02    1.95    0.00   -0.01    0.00    0.00    1.02    0.00    0.00    0.00   396.8   -0.02
 278 24 2018    1.04    0.21    0.20    1.07    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   397.9   -0.01
 279 24 2018    1.96    2.46    0.25    0.81    0.00    0.00    0.00    0.00    1.08    0.00    0.00    0.00   398.7    0.01
 280 24 2018    1.17    1.17    0.19    0.83    0.00   -0.01    0.00    0.00    0.25    0.00    0.00    0.16   399.5    0.01
 281 24 2018    4.96    0.85    1.55    0.44    0.00   -0.01    3.41    0.00   -0.12    0.00    0.00    0.00   399.9    0.02
 282 24 2018    4.15    0.00    2.81    0.22    0.00    0.00    2.82    0.00   -0.18    0.00    0.00    0.00   400.2    0.02
 283 24 2018    7.33    0.00    2.96    0.31    0.00    0.00    6.95    0.00   -0.08    0.00    0.00    0.00   400.5    0.01
 284 24 2018    3.35    4.67    1.47    2.35    0.00    0.00   -2.17    0.00    4.65    0.00    0.00    0.00   402.8    0.02
 285 24 2018    0.21    2.98    0.08    3.88    2.30   -0.02   -2.72    0.00    0.49    0.00    0.00    0.00   406.7   -0.02
 286 24 2018    5.21    4.86    0.53    4.07    2.62    0.01   -1.40    0.00    2.07    0.00    0.00    0.00   410.8    0.00
 287 24 2018    9.58    0.67    2.82    1.03    0.00    0.01    5.57    0.00    0.65    0.00    0.00    0.00   411.8    0.02
 288 24 2018    0.04    0.19    1.20    1.65    0.00    0.00   -0.12    0.00    0.12    0.00    0.00    0.00   413.5    0.02
 289 24 2018    0.96    2.12    0.07    2.02    0.54   -0.01   -1.35    0.00    1.42    0.00    0.00    0.00   415.5    0.00
 290 24 2018    0.00    1.81    0.00    1.14    1.11    0.03   -1.74    0.00    0.63    0.00    0.00    0.00   416.6    0.01
 291 24 2018    0.00    1.35    0.00    1.15    1.09   -0.01   -1.35    0.00    0.22    0.00    0.00    0.00   417.8   -0.02
 292 24 2018    0.00    2.89    0.00    1.55    1.50    0.01   -2.84    0.00    1.31    0.00    0.00    0.00   419.3   -0.02
 293 24 2018    0.00    3.95    0.00    1.62    1.50   -0.04   -3.83    0.00    2.24    0.00    0.00    0.00   420.9    0.00
 294 24 2018    0.00    0.09    0.00    2.00    1.74    0.02   -1.24    0.00   -0.79    0.00    0.00    0.00   422.9    0.01
 295 24 2018    0.00    0.00    0.00    1.43    1.25    0.01    0.00    0.00   -1.45    0.00    0.00    0.00   424.4    0.02
 296 24 2018    0.00    0.00    0.00    1.41    1.23    0.02    0.00    0.00   -1.45    0.00    0.00    0.00   425.8    0.01
 297 24 2018    0.00    0.00    0.00    2.00    1.39   -0.03    0.00    0.00   -1.95    0.00    0.00    0.00   427.8   -0.01
 298 24 2018    0.00    0.00    0.00    1.72    1.29    0.01    0.00    0.00   -1.69    0.00    0.00    0.00   429.5   -0.03
 299 24 2018    0.00    0.00    0.00    1.96    1.26    0.00    0.00    0.00   -1.98    0.00    0.00    0.00   431.5    0.02
 300 24 2018    0.00    0.00    0.00    1.51    0.92    0.00    0.00    0.00   -1.55    0.00    0.00    0.00   433.0    0.03
 301 24 2018    0.00    0.00    0.00    0.90    0.45   -0.02    0.00    0.00   -0.86    0.00    0.00    0.00   433.9   -0.01
 302 24 2018    0.50    0.00    0.18    0.48    0.32    0.03    0.00    0.00   -0.19    0.00    0.00    0.00   434.4    0.01
 303 24 2018   11.58    0.82    2.97    0.49    0.00   -0.02    7.97    0.00    0.37    0.00    0.00    0.00   434.8   -0.03
 304 24 2018    2.00    0.04    1.13    2.41    0.00    0.01    1.43    0.00    0.01    0.00    0.00    0.00   437.3   -0.01
 305 24 2018    2.29    1.00    0.14    2.06    0.17    0.01    0.38    0.00    0.81    0.00    0.00    0.00   439.3    0.02
 306 24 2018    8.87   12.75    0.13    4.09    0.89    0.01   -7.02    0.00   11.80    0.00    0.00    0.00   443.4    0.00
 307 24 2018    5.88    5.69    0.48    1.99    0.19   -0.01   -2.77    0.00    6.32    0.00    0.00    0.00   445.4   -0.01
 308 24 2018    3.08    0.69    0.08    2.54    0.82   -0.01    0.00    0.00    0.83    0.00    0.00    0.13   447.9    0.00
 309 24 2018    4.83    2.11    0.10    2.79    0.74    0.00    0.00    0.00    2.12    0.00    0.00    0.03   450.7    0.00
 310 24 2018    1.00    1.46    0.02    1.22    0.59    0.00    0.00    0.00   -0.52    0.00    0.00    0.42   452.0   -0.01
 311 24 2018    0.96    4.64    0.00    0.63    0.07    0.00    0.77    0.00   -0.37    0.00    0.00    0.33   452.6    0.03
 312 24 2018    0.00    0.00    0.00    0.26    0.03   -0.01    0.26    0.00   -0.50    0.00    0.00    0.33   452.8    0.00
 313 24 2018    0.00    0.00    0.00    0.91    0.71   -0.01    0.25    0.00   -0.82    0.00    0.00    0.00   453.8   -0.01
 314 24 2018    0.42    0.00    0.15    0.95    0.92    0.01    0.49    0.00   -1.18    0.00    0.00    0.00   454.7    0.00
 315 24 2018    9.62    0.00    2.97    0.45    0.00    0.00    6.48    0.00   -0.11    0.00    0.00    0.00   455.2   -0.01
 316 24 2018    0.96    0.00    0.10    3.22    0.00    0.00    0.71    0.00   -0.11    0.00    0.00    0.00   458.4    0.01
 317 24 2018    0.00    0.00    0.00    0.28    0.12    0.00    0.01    0.00   -0.18    0.00    0.00    0.00   458.7    0.00
 318 24 2018    0.00    0.08    0.00    0.87    0.86   -0.01   -0.07    0.00   -0.81    0.00    0.00    0.00   459.5    0.01
 319 24 2018    0.00    0.12    0.00    0.97    0.91    0.00   -0.11    0.00   -0.85    0.00    0.00    0.00   460.5    0.00
 320 24 2018    0.25    0.05    0.09    0.21    0.14    0.01    0.10    0.00   -0.16    0.00    0.00    0.00   460.7    0.00
 321 24 2018    5.75    0.00    1.84    0.34    0.00   -0.01    3.76    0.00   -0.08    0.00    0.00    0.00   461.0   -0.01
 322 24 2018    0.00    0.00    0.00    1.93    0.06   -0.01    0.02    0.00   -0.19    0.00    0.00    0.00   463.0    0.09
 323 24 2018    0.00    0.00    0.00    0.05    0.01    0.01    0.03    0.00   -0.10    0.00    0.00    0.00   463.0    0.00
 324 24 2018    0.00    0.00    0.00    0.08    0.06   -0.01    0.01    0.00   -0.09    0.00    0.00    0.00   463.1    0.00
 325 24 2018    0.00    0.08    0.00    0.10    0.08    0.00   -0.10    0.00    0.01    0.00    0.00    0.00   463.2   -0.01
 326 24 2018    0.13    0.05    0.05    0.09    0.15    0.03   -0.01    0.00   -0.08    0.00    0.00    0.00   463.3    0.04
 327 24 2018    3.33    1.72    0.17    1.14    0.06    0.00    0.31    0.00    1.76    0.00    0.00    0.00   464.4    0.00
 328 24 2018   10.58    2.61    1.49    2.57    0.00   -0.02    4.11    0.00    2.11    0.00    0.00    0.48   467.0    0.00
 329 24 2018    0.96    0.00    0.00    2.12    0.18   -0.01    0.57    0.00    0.18    0.00    0.00    0.05   469.1    0.02
 330 24 2018    0.00    0.00    0.00    0.17    0.00    0.00   -0.05    0.00   -0.06    0.00    0.00    0.03   469.3   -0.03
 331 24 2018    0.17    0.00    0.06    0.09    0.03    0.01    0.08    0.00   -0.05    0.00    0.00    0.00   469.4    0.01
 332 24 2018    3.83    0.00    0.15    1.31    0.03    0.03    2.42    0.00   -0.31    0.00    0.00    0.00   470.7    0.30
 333 24 2018    0.04    0.00    0.02    0.46    0.20   -0.03   -0.01    0.00   -0.21    0.00    0.00    0.00   471.2   -0.03
 334 24 2018    0.96    0.00    0.00    0.39    0.00    0.01    0.61    0.00   -0.28    0.00    0.00    0.00   471.5    0.25
 335 24 2018    0.00    0.00    0.00    0.14    0.01   -0.02   -0.03    0.00   -0.04    0.00    0.00    0.00   471.7   -0.06
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.03    0.00   -0.04    0.00    0.00    0.00   471.7    0.01
 337 24 2018    0.96    0.00    0.00    0.37    0.00   -0.01    0.64    0.00   -0.40    0.00    0.00    0.00   472.1    0.37
 338 24 2018    0.08    0.00    0.03    0.12    0.00   -0.01    0.01    0.00   -0.05    0.00    0.00    0.00   472.2   -0.02
 339 24 2018    1.96    0.00    0.01    0.74    0.00    0.01    1.23    0.00   -0.26    0.00    0.00    0.00   472.9    0.26
 340 24 2018    0.96    0.15    0.08    0.28    0.01    0.00    0.43    0.00    0.12    0.00    0.00    0.02   473.2    0.04
 341 24 2018    0.00    0.00    0.00    0.07    0.00    0.01    0.01    0.00   -0.10    0.00    0.00    0.00   473.3    0.10
 342 24 2018    0.00    0.00    0.00    0.07    0.00   -0.01   -0.03    0.00   -0.02    0.00    0.00    0.00   473.4   -0.01
 343 24 2018    0.00    0.00    0.00    0.10    0.00   -0.02   -0.03    0.00   -0.03    0.00    0.00    0.00   473.5   -0.02
 344 24 2018    0.00    0.00    0.00    0.07    0.02    0.00   -0.04    0.00   -0.03    0.00    0.00    0.00   473.5    0.00
 345 24 2018    0.08    0.00    0.03    0.11    0.00    0.00   -0.01    0.00   -0.03    0.00    0.00    0.00   473.6   -0.02
 346 24 2018    1.92    0.00    0.00    0.73    0.00    0.02    1.22    0.00   -0.27    0.00    0.00    0.00   474.4    0.25
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.01    0.00   -0.03    0.00    0.00    0.00   474.4    0.01
 348 24 2018    0.00    0.00    0.00    0.03    0.02    0.00   -0.01    0.00   -0.01    0.00    0.00    0.00   474.4    0.00
 349 24 2018    0.00    0.00    0.00    0.06    0.02    0.00   -0.03    0.00   -0.01    0.00    0.00    0.00   474.5   -0.01
 350 24 2018    0.00    0.00    0.00    0.22    0.21    0.00   -0.01    0.00   -0.20    0.00    0.00    0.00   474.7   -0.01
 351 24 2018    0.00    0.00    0.00    0.14    0.14    0.01   -0.02    0.00   -0.13    0.00    0.00    0.00   474.8    0.02
 352 24 2018    0.21    0.00    0.08    0.01    0.06    0.00    0.11    0.00   -0.07    0.00    0.00    0.00   474.9    0.08
 353 24 2018    4.79    0.00    0.09    1.73    0.00    0.00    3.06    0.00   -0.05    0.00    0.00    0.00   476.6    0.03
 354 24 2018    0.00    0.00    0.00    0.13    0.01    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   476.7   -0.01
 355 24 2018    0.13    0.00    0.04    0.09    0.02    0.00    0.06    0.00   -0.02    0.00    0.00    0.00   476.8   -0.06
 356 24 2018    2.88    0.00    0.00    1.13    0.00   -0.01    1.83    0.00   -0.03    0.00    0.00    0.00   477.9    0.00
 357 24 2018    0.08    0.00    0.03    0.00    0.00    0.01    0.06    0.00   -0.02    0.00    0.00    0.00   477.9    0.01
 358 24 2018    1.92    0.00    0.03    0.69    0.00    0.00    1.23    0.00   -0.09    0.00    0.00    0.00   478.6    0.09
 359 24 2018    0.04    0.00    0.01    0.04    0.00    0.00    0.05    0.00   -0.02    0.00    0.00    0.00   478.7   -0.01
 360 24 2018    0.96    0.00    0.11    0.24    0.00    0.00    0.63    0.00   -0.36    0.00    0.00    0.00   478.9    0.35
 361 24 2018    0.04    0.00    0.01    0.15    0.00    0.00    0.05    0.00   -0.03    0.00    0.00    0.00   479.0   -0.02
 362 24 2018    0.96    0.00    0.02    0.34    0.00    0.00    0.64    0.00   -0.03    0.00    0.00    0.00   479.4    0.00
 363 24 2018    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00   -0.24    0.00    0.00    0.00   479.4    0.25
 364 24 2018    0.08    0.00    0.03    0.02    0.00    0.01    0.05    0.00   -0.26    0.00    0.00    0.00   479.4    0.24
