
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 209 24 2018    0.00    0.00    0.00    1.52    0.69    0.02    0.00    0.00   -4.57    0.00    0.00   13.84   264.0    4.63
 210 24 2018    0.00    0.00    0.00    2.36    0.52   -0.01    0.00    0.00    0.03    0.00    0.00   11.45   266.3    0.01
 211 24 2018    0.00    0.00    0.00    1.61    0.57   -0.02    0.00    0.00    0.09    0.00    0.00    9.76   267.9    0.01
 212 24 2018    0.00    0.00    0.00    2.01    0.65    0.02    0.00    0.00  -10.05    0.00    0.00    7.63   270.0   10.15
 213 24 2018    0.00    0.00    0.00    1.51    0.72    0.00    0.00    0.00   -1.69    0.00    0.00    6.11   271.5    1.71
 214 24 2018    0.13    0.00    0.05    2.01    0.61   -0.01    0.00    0.00    0.07    0.00    0.00    4.12   273.5    0.00
 215 24 2018    2.88    0.00    0.00    2.51    0.78   -0.01    0.00    0.00   -0.02    0.00    0.00    4.55   276.0    0.02
 216 24 2018    0.08    0.00    0.03    2.14    0.61    0.01    0.00    0.00    0.07    0.00    0.00    2.38   278.1    0.00
 217 24 2018    1.92    0.00    0.11    2.38    0.52    0.01    0.00    0.00    0.09    0.00    0.00    1.73   280.5    0.00
 218 24 2018    0.00    0.00    0.00    1.74    0.61    0.00    0.00    0.00   -2.32    0.00    0.00    0.03   282.2    2.39
 219 24 2018    0.04    0.00    0.02    1.02    0.34   -0.01    0.00    0.00   -0.96    0.00    0.00    0.00   283.3    0.00
 220 24 2018    0.96    0.00    0.00    0.88    0.02    0.00    0.00    0.00    0.09    0.00    0.00    0.00   284.1    0.00
 221 24 2018    0.00    0.00    0.00    0.31    0.01    0.01    0.00    0.00   -0.33    0.00    0.00    0.00   284.4    0.00
 222 24 2018    0.00    0.00    0.00    0.17    0.01   -0.01    0.00    0.00   -0.17    0.00    0.00    0.00   284.6    0.00
 223 24 2018    0.00    0.00    0.00    0.24    0.03   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   284.9    0.00
 224 24 2018    0.00    0.00    0.00    0.18    0.01   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   285.0    0.00
 225 24 2018    0.00    0.00    0.00    0.12    0.01    0.02    0.00    0.00   -0.14    0.00    0.00    0.00   285.2    0.00
 226 24 2018    0.00    0.00    0.00   -0.13    0.00    0.02    0.00    0.00    0.11    0.00    0.00    0.00   285.0    0.00
 227 24 2018    0.00    0.00    0.00    0.22    0.00   -0.02    0.00    0.00   -0.21    0.00    0.00    0.00   285.2    0.00
 228 24 2018    0.00    0.00    0.00    0.06    0.00    0.01    0.00    0.00   -0.07    0.00    0.00    0.00   285.3    0.00
 229 24 2018    0.04    0.00    0.02    0.05    0.00    0.00    0.00    0.00   -0.03    0.01    0.00    0.00   285.4    0.00
 230 24 2018    0.96    0.00    0.00    0.76    0.00    0.00    0.00    0.00    0.20    0.01    0.00    0.00   286.1    0.00
 231 24 2018    0.00    0.00    0.00    0.26    0.00   -0.01    0.00    0.00   -0.26    0.01    0.00    0.00   286.4    0.00
 232 24 2018    0.17    0.00    0.06    0.06    0.00    0.00    0.00    0.00    0.04    0.01    0.00    0.00   286.4    0.00
 233 24 2018    3.83    0.00    0.02    2.07    0.26    0.01    0.00    0.00    1.01    0.01    0.00    0.77   288.5    0.00
 234 24 2018    0.00    0.00    0.00    1.49    0.57    0.01    0.00    0.00   -0.71    0.01    0.00    0.00   290.0    0.00
 235 24 2018    0.00    0.00    0.00    0.36    0.00   -0.02    0.00    0.00   -0.34    0.01    0.00    0.00   290.3    0.00
 236 24 2018    0.04    0.00    0.02    0.11    0.00    0.00    0.00    0.00   -0.09    0.01    0.00    0.00   290.5    0.00
 237 24 2018    0.96    0.00    0.00    0.83    0.00    0.00    0.00    0.00    0.13    0.01    0.00    0.00   291.3    0.00
 238 24 2018    0.17    0.00    0.06    0.25    0.00   -0.01    0.00    0.00   -0.15    0.01    0.00    0.00   291.5    0.00
 239 24 2018    3.83    0.11    0.00    3.17    0.12    0.01    0.00    0.00    0.70    0.01    0.00    0.00   294.7    0.00
 240 24 2018    0.00    0.00    0.00    0.74    0.08    0.00    0.00    0.00   -0.74    0.01    0.00    0.00   295.4    0.00
 241 24 2018    0.00    0.00    0.00    0.21    0.00   -0.02    0.00    0.00   -0.19    0.01    0.00    0.00   295.7    0.00
 242 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.08    0.01    0.00    0.00   295.7    0.00
 243 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.00   -0.05    0.01    0.00    0.00   295.8    0.00
 244 24 2018    0.00    0.00    0.00   -0.05    0.00    0.04    0.00    0.00    0.00    0.01    0.00    0.00   295.7    0.00
 245 24 2018    0.00    0.00    0.00    0.11    0.00   -0.01    0.00    0.00   -0.10    0.01    0.00    0.00   295.8    0.00
 246 24 2018    0.00    0.00    0.00    0.04    0.00   -0.02    0.00    0.00   -0.02    0.01    0.00    0.00   295.9    0.00
 247 24 2018    0.25    0.00    0.09    0.00    0.00    0.05    0.00    0.00    0.10    0.01    0.00    0.00   295.9    0.00
 248 24 2018    5.79    0.00    0.69    2.14    0.13   -0.02    0.00    0.00    1.08    0.01    0.00    2.00   298.0    0.00
 249 24 2018    1.00    0.05    0.03    1.71    0.42   -0.01    0.00    0.00    0.08    0.01    0.00    1.87   299.7    0.00
 250 24 2018    1.00    0.16    0.05    1.60    0.65    0.01    0.00    0.00   -0.03    0.01    0.00    1.25   301.3    0.00
 251 24 2018    0.96    0.05    0.00    2.29    0.61    0.00    0.00    0.00   -0.03    0.01    0.00    0.00   303.6    0.00
 252 24 2018    0.00    0.00    0.00    0.97    0.21   -0.02    0.00    0.00   -0.96    0.01    0.00    0.00   304.6    0.00
 253 24 2018    0.00    0.00    0.00    0.17    0.00   -0.03    0.00    0.00   -0.15    0.01    0.00    0.00   304.8    0.00
 254 24 2018    0.00    0.00    0.00    0.07    0.00    0.01    0.00    0.00   -0.08    0.00    0.00    0.00   304.8    0.00
 255 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   305.0    0.00
 256 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   305.1    0.00
 257 24 2018    0.00    0.00    0.00    0.06    0.00    0.02    0.00    0.00   -0.12    0.00    0.00    0.00   305.1    0.03
 258 24 2018    0.00    0.00    0.00    0.07    0.00   -0.01    0.00    0.00   -0.07    0.00    0.00    0.00   305.2    0.00
 259 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.00   -0.05    0.00    0.00    0.00   305.3    0.00
 260 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   305.3    0.00
 261 24 2018    0.08    0.00    0.03    0.04    0.00    0.00    0.00    0.00    0.01    0.01    0.00    0.00   305.3    0.00
 262 24 2018    1.92    0.00    0.00    1.37    0.00    0.01    0.00    0.00    0.56    0.01    0.00    0.00   306.7    0.00
 263 24 2018    0.00    0.00    0.00    0.56    0.00   -0.01    0.00    0.00   -0.56    0.01    0.00    0.00   307.3    0.00
 264 24 2018    0.00    0.00    0.00    0.05    0.00   -0.01    0.00    0.00   -0.05    0.01    0.00    0.00   307.3    0.00
 265 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.13    0.01    0.00    0.00   307.5    0.00
 266 24 2018    0.13    0.08    0.05    0.03    0.00    0.00    0.00    0.00    0.05    0.01    0.00    0.00   307.5    0.00
 267 24 2018    2.88    0.64    0.00    2.17    0.02    0.00    0.00    0.00    0.73    0.01    0.00    0.02   309.7    0.00
 268 24 2018    0.00    0.00    0.00    0.71    0.07    0.04    0.00    0.00   -0.74    0.01    0.00    0.00   310.4    0.00
 269 24 2018    0.00    0.00    0.00    0.16    0.00   -0.04    0.00    0.00   -0.13    0.01    0.00    0.00   310.5    0.00
 270 24 2018    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00   -0.05    0.00    0.00    0.00   310.6    0.00
 271 24 2018    0.00    0.00    0.00    0.03    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   310.6    0.00
 272 24 2018    0.00    0.00    0.00    0.05    0.00    0.01    0.00    0.00   -0.06    0.00    0.00    0.00   310.7    0.00
 273 24 2018    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   310.7    0.00
 274 24 2018    0.00    0.00    0.00   -0.11    0.00    0.03    0.00    0.00    0.07    0.00    0.00    0.00   310.6    0.00
 275 24 2018    0.00    0.00    0.00   -0.02    0.00    0.00    0.00    0.00    0.02    0.00    0.00    0.00   310.6    0.00
 276 24 2018    0.13    0.00    0.05    0.06    0.00   -0.01    0.00    0.00    0.03    0.00    0.00    0.00   310.7    0.00
 277 24 2018    2.92    0.00    0.02    1.95    0.12   -0.01    0.00    0.00    0.91    0.00    0.00    0.09   312.6    0.00
 278 24 2018    1.04    0.25    0.19    1.47    0.46    0.00    0.00    0.00   -0.53    0.00    0.00    0.00   314.1    0.00
 279 24 2018    1.96    2.48    0.26    0.80    0.01    0.00    0.00    0.00    0.79    0.00    0.00    0.29   314.9    0.00
 280 24 2018    1.17    1.35    0.19    1.31    0.51   -0.01    0.00    0.00    0.01    0.00    0.00    0.21   316.2    0.00
 281 24 2018    4.96    0.72    1.60    0.43    0.00   -0.01    3.55    0.00   -0.20    0.00    0.00    0.00   316.6    0.00
 282 24 2018    4.15    0.00    2.89    0.21    0.00    0.00    2.83    0.00   -0.19    0.00    0.00    0.00   316.8    0.00
 283 24 2018    7.33    0.00    2.96    0.30    0.00    0.00    7.08    0.00   -0.12    0.00    0.00    0.00   317.1    0.00
 284 24 2018    3.35    4.23    1.55    2.26    0.00    0.00   -1.72    0.00    0.54    0.00    0.00    3.68   319.4    0.00
 285 24 2018    0.21    2.93    0.08    2.72    1.09   -0.02   -2.70    0.00   -0.13    0.00    0.00    5.50   322.1    0.00
 286 24 2018    5.21    5.33    0.54    2.41    0.98    0.01   -1.91    0.00    0.01    0.00    0.00    9.71   324.5    0.00
 287 24 2018    9.58    0.74    2.82    0.98    0.00    0.01    5.59    0.00    0.50    0.00    0.00    9.94   325.5    0.00
 288 24 2018    0.04    0.13    1.28    1.58    0.00    0.00   -0.06    0.00    0.21    0.00    0.00    9.78   327.1    0.00
 289 24 2018    0.96    1.51    0.08    1.95    0.39   -0.01   -0.79    0.00   -0.25    0.00    0.00   11.05   329.0    0.00
 290 24 2018    0.00    1.20    0.00    0.83    0.78    0.03   -1.19    0.00   -0.24    0.00    0.00   11.70   329.9    0.00
 291 24 2018    0.00    1.07    0.00    0.93    0.88   -0.01   -1.10    0.00   -0.05    0.00    0.00   11.92   330.8    0.00
 292 24 2018    0.00    3.19    0.00    0.99    0.96    0.01   -3.17    0.00   -0.02    0.00    0.00   14.12   331.8    0.00
 293 24 2018    0.00    5.69    0.00    1.04    0.93   -0.04   -5.60    0.00   -0.06    0.00    0.00   18.77   332.8    0.00
 294 24 2018    0.00    0.85    0.00    1.01    0.58    0.02   -0.82    0.00   -0.17    0.00    0.00   18.74   333.8    0.00
 295 24 2018    0.00    0.00    0.00    0.59    0.27    0.01    0.00    0.00    0.07    0.00    0.00   18.06   334.4    0.00
 296 24 2018    0.00    0.00    0.00    0.81    0.54    0.02    0.00    0.00    0.21    0.00    0.00   17.02   335.2    0.00
 297 24 2018    0.00    0.00    0.00    1.19    0.63   -0.03    0.00    0.00   -0.31    0.00    0.00   16.18   336.4    0.00
 298 24 2018    0.00    0.00    0.00    0.80    0.34    0.01    0.00    0.00    0.25    0.00    0.00   15.13   337.2    0.00
 299 24 2018    0.00    0.00    0.00    1.11    0.44    0.00    0.00    0.00   -0.04    0.00    0.00   14.07   338.3    0.00
 300 24 2018    0.00    0.00    0.00    1.21    0.57    0.00    0.00    0.00    0.08    0.00    0.00   12.78   339.6    0.00
 301 24 2018    0.00    0.00    0.00    1.19    0.51   -0.02    0.00    0.00   -0.11    0.00    0.00   11.72   340.7    0.00
 302 24 2018    0.50    0.00    0.18    1.54    0.68    0.03    0.00    0.00    0.07    0.00    0.00   10.40   342.3    0.00
 303 24 2018   11.58    0.73    2.97    0.42    0.00   -0.02    8.17    0.00    0.42    0.00    0.00   10.22   342.7    0.00
 304 24 2018    2.00    0.00    1.20    2.32    0.00    0.01    1.52    0.00    0.24    0.00    0.00    9.91   345.0    0.00
 305 24 2018    2.29    0.71    0.14    2.99    1.04    0.01    0.70    0.00   -0.40    0.00    0.00    9.96   348.0    0.00
 306 24 2018    8.87   12.46    0.11    4.03    0.81    0.01   -6.77    0.00   -0.04    0.00    1.62   20.00   352.0    0.00
 307 24 2018    5.88    6.71    0.50    1.92    0.16   -0.01   -2.91    0.00    0.30    0.00    6.18   20.00   354.0    0.00
 308 24 2018    3.08    1.29    0.08    2.33    0.67   -0.01   -0.72    0.00   -0.21    0.00    2.02   20.11   356.3    0.00
 309 24 2018    4.83    2.45    0.11    2.64    0.65    0.00    0.00    0.00   -0.04    0.00    2.31   20.00   358.9    0.00
 310 24 2018    1.00    1.46    0.02    0.92    0.33    0.00    0.00    0.00    0.13    0.00    0.03   20.02   359.9    0.00
 311 24 2018    0.96    4.14    0.00    0.59    0.00    0.01    0.79    0.00    0.09    0.00    0.00   19.52   360.4    0.00
 312 24 2018    0.00    0.00    0.00    0.17    0.00   -0.01    0.16    0.00    0.00    0.00    0.00   19.20   360.6    0.00
 313 24 2018    0.00    0.00    0.00    0.43    0.32   -0.01    0.23    0.00   -0.19    0.00    0.00   18.75   361.0    0.00
 314 24 2018    0.42    0.00    0.15    0.80    0.78    0.01    0.50    0.00   -0.17    0.00    0.00   17.87   361.8    0.00
 315 24 2018    9.62    0.00    2.97    0.40    0.00    0.01    6.54    0.00    0.37    0.00    0.00   17.36   362.2    0.00
 316 24 2018    0.96    0.00    0.12    3.21    0.00    0.00    0.72    0.00    0.13    0.00    0.00   17.11   365.5    0.00
 317 24 2018    0.00    0.00    0.00    0.24    0.07    0.00    0.02    0.00    0.06    0.00    0.00   16.91   365.7    0.00
 318 24 2018    0.00    0.06    0.00    0.77    0.74   -0.01   -0.05    0.00   -0.35    0.00    0.00   16.56   366.5    0.00
 319 24 2018    0.00    0.06    0.00    1.05    0.99    0.00   -0.04    0.00   -0.16    0.00    0.00   15.72   367.5    0.00
 320 24 2018    0.25    0.02    0.09    0.47    0.39    0.01    0.16    0.00    0.14    0.00    0.00   15.10   368.0    0.00
 321 24 2018    5.75    0.00    1.87    0.31    0.00   -0.01    3.78    0.00    0.26    0.00    0.00   14.74   368.3    0.00
 322 24 2018    0.00    0.00    0.00    2.03    0.12   -0.01    0.04    0.00    0.06    0.00    0.00   14.50   370.3    0.00
 323 24 2018    0.00    0.00    0.00    0.05    0.00    0.01    0.04    0.00    0.09    0.00    0.00   14.31   370.4    0.00
 324 24 2018    0.00    0.00    0.00    0.23    0.21   -0.01    0.04    0.00   -0.07    0.00    0.00   14.13   370.6    0.00
 325 24 2018    0.00    0.05    0.00    0.42    0.40    0.00   -0.04    0.00   -0.14    0.00    0.00   13.90   371.0    0.00
 326 24 2018    0.13    0.02    0.05    0.48    0.50    0.03    0.04    0.00   -0.07    0.00    0.00   13.49   371.5    0.00
 327 24 2018    3.33    2.40    0.17    1.69    0.60    0.00   -0.35    0.00    0.04    0.00    0.00   15.33   373.2    0.00
 328 24 2018   10.58    2.62    1.51    2.56    0.00   -0.02    4.09    0.00    0.34    0.00    0.00   17.61   375.7    0.00
 329 24 2018    0.96    0.00    0.00    2.01    0.07   -0.01    0.59    0.00    0.02    0.00    0.00   17.46   377.7    0.00
 330 24 2018    0.00    0.00    0.00    0.11    0.00    0.00   -0.03    0.00    0.05    0.00    0.00   17.34   377.9    0.00
 331 24 2018    0.17    0.00    0.06    0.04    0.00    0.01    0.10    0.00    0.06    0.00    0.00   17.24   377.9    0.00
 332 24 2018    3.83    0.00    0.14    1.32    0.03    0.03    2.42    0.00    0.07    0.00    0.00   17.16   379.2    0.00
 333 24 2018    0.04    0.00    0.01    0.50    0.27   -0.03   -0.01    0.00   -0.17    0.00    0.00   17.04   379.7    0.00
 334 24 2018    0.96    0.00    0.00    0.40    0.00    0.01    0.59    0.00    0.08    0.00    0.00   16.92   380.1    0.00
 335 24 2018    0.00    0.00    0.00    0.09    0.00   -0.02   -0.02    0.00    0.05    0.00    0.00   16.83   380.2    0.00
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.04    0.00    0.04    0.00    0.00   16.75   380.2    0.00
 337 24 2018    0.96    0.00    0.00    0.39    0.00   -0.01    0.63    0.00   -0.02    0.00    0.00   16.68   380.6    0.06
 338 24 2018    0.08    0.00    0.03    0.10    0.00   -0.01    0.02    0.00    0.02    0.00    0.00   16.61   380.7    0.00
 339 24 2018    1.96    0.00    0.01    0.75    0.00    0.01    1.22    0.00    0.05    0.00    0.00   16.54   381.5    0.00
 340 24 2018    0.96    0.22    0.08    0.34    0.06    0.00    0.36    0.00    0.04    0.00    0.00   16.70   381.8    0.00
 341 24 2018    0.00    0.00    0.00    0.08    0.00    0.02    0.01    0.00    0.03    0.00    0.00   16.65   381.9    0.00
 342 24 2018    0.00    0.00    0.00    0.06    0.00   -0.01   -0.02    0.00    0.03    0.00    0.00   16.60   381.9    0.00
 343 24 2018    0.00    0.00    0.00    0.10    0.00   -0.02   -0.05    0.00    0.02    0.00    0.00   16.56   382.1    0.00
 344 24 2018    0.00    0.00    0.00    0.06    0.02    0.00   -0.03    0.00    0.02    0.00    0.00   16.51   382.1    0.00
 345 24 2018    0.08    0.00    0.03    0.09    0.00    0.00    0.00    0.00    0.01    0.00    0.00   16.48   382.2    0.00
 346 24 2018    1.92    0.00    0.00    0.72    0.00    0.02    1.22    0.00    0.02    0.00    0.00   16.44   382.9    0.00
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.01    0.00    0.01    0.00    0.00   16.41   383.0    0.00
 348 24 2018    0.00    0.00    0.00    0.03    0.02    0.00   -0.01    0.00    0.02    0.00    0.00   16.37   383.0    0.00
 349 24 2018    0.00    0.00    0.00    0.06    0.04    0.00   -0.03    0.00    0.01    0.00    0.00   16.34   383.0    0.00
 350 24 2018    0.00    0.08    0.00    0.30    0.30    0.00   -0.09    0.00   -0.23    0.00    0.00   16.35   383.3    0.00
 351 24 2018    0.00    0.00    0.00    0.25    0.23    0.01   -0.03    0.00   -0.12    0.00    0.00   16.25   383.6    0.00
 352 24 2018    0.21    0.00    0.07    0.14    0.09    0.00    0.11    0.00    0.01    0.00    0.00   16.13   383.7    0.00
 353 24 2018    4.79    0.00    0.10    1.73    0.00    0.00    3.07    0.00    0.07    0.00    0.00   16.02   385.5    0.00
 354 24 2018    0.00    0.00    0.00    0.12    0.00   -0.01    0.01    0.00    0.06    0.00    0.00   15.94   385.6    0.00
 355 24 2018    0.13    0.00    0.04    0.05    0.02    0.00    0.06    0.00    0.04    0.00    0.00   15.87   385.6    0.00
 356 24 2018    2.88    0.00    0.00    1.14    0.00   -0.01    1.83    0.00    0.03    0.00    0.00   15.81   386.8    0.00
 357 24 2018    0.08    0.00    0.03    0.01    0.00    0.01    0.06    0.00    0.03    0.00    0.00   15.76   386.8    0.00
 358 24 2018    1.92    0.00    0.03    0.70    0.00    0.00    1.24    0.00    0.03    0.00    0.00   15.71   387.5    0.00
 359 24 2018    0.04    0.00    0.01    0.04    0.00    0.00    0.06    0.00    0.02    0.00    0.00   15.66   387.5    0.00
 360 24 2018    0.96    0.00    0.12    0.24    0.00    0.00    0.64    0.00    0.02    0.00    0.00   15.62   387.7    0.00
 361 24 2018    0.04    0.00    0.01    0.14    0.00    0.00    0.05    0.00    0.00    0.00    0.00   15.59   387.9    0.00
 362 24 2018    0.96    0.00    0.03    0.32    0.00    0.00    0.65    0.00    0.01    0.00    0.00   15.55   388.2    0.00
 363 24 2018    0.00    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.02    0.00    0.00   15.52   388.3    0.00
 364 24 2018    0.08    0.00    0.03    0.01    0.00    0.01    0.06    0.00    0.02    0.00    0.00   15.49   388.3   -0.01
