
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 209 24 2018    0.00    0.00    0.00    3.19    2.36    0.01    0.00    0.00   -3.22    0.01    0.00    0.00   351.8    0.00
 210 24 2018    0.00    0.00    0.00    2.45    1.39   -0.01    0.00    0.00   -2.45    0.01    0.00    0.00   354.3    0.00
 211 24 2018    0.00    0.00    0.00    0.85    0.41   -0.02    0.00    0.00   -0.81    0.01    0.00    0.00   355.1   -0.03
 212 24 2018    0.00    0.00    0.00    0.65    0.32    0.02    0.00    0.00   -0.68    0.01    0.00    0.00   355.8    0.01
 213 24 2018    0.00    0.00    0.00    0.39    0.15    0.00    0.00    0.00   -0.39    0.01    0.00    0.00   356.1   -0.01
 214 24 2018    0.13    0.00    0.05    0.41    0.15   -0.01    0.00    0.00   -0.36    0.01    0.00    0.00   356.6    0.03
 215 24 2018    2.88    0.00    0.00    1.97    0.01    0.00    0.00    0.00    0.95    0.00    0.00    0.00   358.5    0.00
 216 24 2018    0.08    0.00    0.03    1.12    0.35    0.01    0.00    0.00   -1.12    0.00    0.00    0.00   359.6    0.05
 217 24 2018    1.92    0.00    0.08    1.64    0.04    0.02    0.00    0.00    0.18    0.00    0.00    0.00   361.3    0.02
 218 24 2018    0.00    0.00    0.00    0.77    0.12   -0.01    0.00    0.00   -0.65    0.00    0.00    0.00   362.1   -0.04
 219 24 2018    0.04    0.00    0.02    0.38    0.07   -0.01    0.00    0.00   -0.33    0.00    0.00    0.00   362.4   -0.02
 220 24 2018    0.96    0.00    0.00    0.95    0.01    0.00    0.00    0.00    0.01    0.00    0.00    0.00   363.4    0.01
 221 24 2018    0.00    0.00    0.00    0.42    0.05    0.01    0.00    0.00   -0.48    0.00    0.00    0.00   363.8    0.04
 222 24 2018    0.00    0.00    0.00    0.28    0.05    0.00    0.00    0.00   -0.30    0.00    0.00    0.00   364.1    0.01
 223 24 2018    0.00    0.00    0.00    0.32    0.05   -0.02    0.00    0.00   -0.32    0.00    0.00    0.00   364.4    0.01
 224 24 2018    0.00    0.00    0.00    0.29    0.02   -0.01    0.00    0.00   -0.26    0.00    0.00    0.00   364.7   -0.02
 225 24 2018    0.00    0.00    0.00    0.17    0.00    0.01    0.00    0.00   -0.21    0.00    0.00    0.00   364.9    0.02
 226 24 2018    0.00    0.00    0.00   -0.02    0.00    0.02    0.00    0.00    0.03    0.00    0.00    0.00   364.9   -0.03
 227 24 2018    0.00    0.00    0.00    0.30    0.00   -0.02    0.00    0.00   -0.28    0.00    0.00    0.00   365.2    0.00
 228 24 2018    0.00    0.00    0.00    0.12    0.00    0.01    0.00    0.00   -0.15    0.00    0.00    0.00   365.3    0.02
 229 24 2018    0.04    0.00    0.02    0.07    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   365.3    0.04
 230 24 2018    0.96    0.00    0.00    0.81    0.00    0.00    0.00    0.00    0.15    0.00    0.00    0.00   366.2    0.01
 231 24 2018    0.00    0.00    0.00    0.35    0.00   -0.01    0.00    0.00   -0.30    0.00    0.00    0.00   366.5   -0.04
 232 24 2018    0.17    0.00    0.06    0.15    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   366.7   -0.03
 233 24 2018    3.83    0.00    0.02    1.84    0.00    0.01    0.00    0.00    2.00    0.00    0.00    0.00   368.5    0.02
 234 24 2018    0.00    0.00    0.00    1.05    0.28    0.00    0.00    0.00   -1.02    0.00    0.00    0.00   369.6   -0.02
 235 24 2018    0.00    0.00    0.00    0.43    0.04   -0.02    0.00    0.00   -0.41    0.00    0.00    0.00   370.0   -0.01
 236 24 2018    0.04    0.00    0.02    0.29    0.03    0.00    0.00    0.00   -0.27    0.00    0.00    0.00   370.3    0.00
 237 24 2018    0.96    0.00    0.00    0.94    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   371.2   -0.01
 238 24 2018    0.17    0.00    0.06    0.44    0.01   -0.01    0.00    0.00   -0.30    0.00    0.00    0.00   371.6   -0.03
 239 24 2018    3.83    0.11    0.00    3.12    0.00    0.01    0.00    0.00    0.76    0.00    0.00    0.00   374.8    0.01
 240 24 2018    0.00    0.00    0.00    0.63    0.01    0.00    0.00    0.00   -0.64    0.00    0.00    0.00   375.4    0.01
 241 24 2018    0.00    0.00    0.00    0.38    0.02   -0.03    0.00    0.00   -0.35    0.00    0.00    0.00   375.8   -0.01
 242 24 2018    0.00    0.00    0.00    0.21    0.01    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   376.0   -0.01
 243 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   376.1    0.02
 244 24 2018    0.00    0.00    0.00   -0.02    0.00    0.04    0.00    0.00   -0.07    0.00    0.00    0.00   376.1    0.04
 245 24 2018    0.00    0.00    0.00    0.19    0.00   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   376.3    0.00
 246 24 2018    0.00    0.00    0.00    0.13    0.00   -0.02    0.00    0.00   -0.09    0.00    0.00    0.00   376.4   -0.02
 247 24 2018    0.25    0.00    0.09    0.05    0.00    0.04    0.00    0.00    0.05    0.00    0.00    0.00   376.5    0.01
 248 24 2018    5.79    0.00    0.64    2.03    0.00   -0.02    0.00    0.00    3.21    0.00    0.00    0.00   378.5    0.01
 249 24 2018    1.00    0.05    0.02    1.27    0.00   -0.01    0.00    0.00    0.35    0.00    0.00    0.00   379.8    0.01
 250 24 2018    1.00    0.16    0.04    0.91    0.03    0.01    0.00    0.00    0.02    0.00    0.00    0.00   380.7    0.04
 251 24 2018    0.96    0.05    0.00    1.74    0.32    0.00    0.00    0.00   -0.75    0.00    0.00    0.00   382.4    0.00
 252 24 2018    0.00    0.00    0.00    1.07    0.32   -0.02    0.00    0.00   -1.08    0.00    0.00    0.00   383.5    0.02
 253 24 2018    0.00    0.00    0.00    0.52    0.17   -0.03    0.00    0.00   -0.51    0.00    0.00    0.00   384.0    0.02
 254 24 2018    0.00    0.00    0.00    0.30    0.09    0.01    0.00    0.00   -0.31    0.00    0.00    0.00   384.3    0.00
 255 24 2018    0.00    0.00    0.00    0.32    0.06    0.00    0.00    0.00   -0.32    0.00    0.00    0.00   384.6   -0.01
 256 24 2018    0.00    0.00    0.00    0.29    0.03    0.00    0.00    0.00   -0.29    0.00    0.00    0.00   384.9    0.00
 257 24 2018    0.00    0.00    0.00    0.18    0.01    0.02    0.00    0.00   -0.22    0.00    0.00    0.00   385.1    0.01
 258 24 2018    0.00    0.00    0.00    0.16    0.00   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   385.3    0.02
 259 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   385.4   -0.01
 260 24 2018    0.00    0.00    0.00    0.11    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   385.5    0.01
 261 24 2018    0.08    0.00    0.03    0.10    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   385.6    0.02
 262 24 2018    1.92    0.00    0.00    1.41    0.00    0.01    0.00    0.00    0.54    0.00    0.00    0.00   387.0   -0.01
 263 24 2018    0.00    0.00    0.00    0.54    0.00   -0.01    0.00    0.00   -0.55    0.00    0.00    0.00   387.6    0.02
 264 24 2018    0.00    0.00    0.00    0.11    0.00   -0.01    0.00    0.00   -0.10    0.00    0.00    0.00   387.7   -0.01
 265 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   387.9    0.00
 266 24 2018    0.13    0.08    0.05    0.12    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   388.0   -0.02
 267 24 2018    2.88    0.64    0.00    2.06    0.00    0.00    0.00    0.00    0.85    0.00    0.00    0.00   390.1    0.01
 268 24 2018    0.00    0.00    0.00    0.57    0.01    0.03    0.00    0.00   -0.64    0.00    0.00    0.00   390.6    0.04
 269 24 2018    0.00    0.00    0.00    0.25    0.00   -0.03    0.00    0.00   -0.20    0.00    0.00    0.00   390.9   -0.01
 270 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   391.0   -0.01
 271 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   391.1   -0.01
 272 24 2018    0.00    0.00    0.00    0.12    0.00    0.01    0.00    0.00   -0.13    0.00    0.00    0.00   391.2    0.00
 273 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   391.3    0.01
 274 24 2018    0.00    0.00    0.00   -0.08    0.00    0.02    0.00    0.00    0.04    0.00    0.00    0.00   391.3    0.02
 275 24 2018    0.00    0.00    0.00    0.03    0.00    0.01    0.00    0.00   -0.03    0.00    0.00    0.00   391.3   -0.01
 276 24 2018    0.13    0.00    0.05    0.12    0.00   -0.01    0.00    0.00    0.00    0.00    0.00    0.00   391.4   -0.03
 277 24 2018    2.92    0.00    0.02    1.91    0.00   -0.01    0.00    0.00    1.06    0.00    0.00    0.00   393.3   -0.01
 278 24 2018    1.04    0.21    0.19    0.97    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   394.3   -0.01
 279 24 2018    1.96    2.51    0.26    0.79    0.00    0.00    0.00    0.00    1.10    0.00    0.00    0.00   395.1    0.01
 280 24 2018    1.17    1.22    0.19    0.83    0.00   -0.01    0.00    0.00    0.26    0.00    0.00    0.16   395.9    0.00
 281 24 2018    4.96    0.75    1.56    0.43    0.00   -0.01    3.49    0.00   -0.19    0.00    0.00    0.00   396.3    0.03
 282 24 2018    4.15    0.00    2.82    0.22    0.00    0.00    2.81    0.00   -0.16    0.00    0.00    0.00   396.6    0.02
 283 24 2018    7.33    0.00    2.96    0.31    0.00    0.00    6.93    0.00   -0.06    0.00    0.00    0.00   396.9    0.00
 284 24 2018    3.35    4.55    1.47    2.35    0.00    0.00   -2.06    0.00    4.55    0.00    0.00    0.00   399.2    0.01
 285 24 2018    0.21    2.88    0.08    3.86    2.29   -0.02   -2.62    0.00    0.39    0.00    0.00    0.00   403.1   -0.02
 286 24 2018    5.21    4.58    0.53    3.88    2.44    0.01   -1.13    0.00    1.99    0.00    0.00    0.00   407.0    0.00
 287 24 2018    9.58    0.41    2.82    1.04    0.00    0.01    5.80    0.00    0.41    0.00    0.00    0.00   408.0    0.02
 288 24 2018    0.04    0.18    1.20    1.65    0.00    0.00   -0.11    0.00    0.12    0.00    0.00    0.00   409.6    0.02
 289 24 2018    0.96    1.66    0.07    1.95    0.47   -0.01   -0.91    0.00    1.05    0.00    0.00    0.00   411.6    0.00
 290 24 2018    0.00    1.38    0.00    1.11    1.08    0.03   -1.34    0.00    0.25    0.00    0.00    0.00   412.7    0.01
 291 24 2018    0.00    0.61    0.00    1.12    1.05   -0.01   -0.61    0.00   -0.48    0.00    0.00    0.00   413.8   -0.02
 292 24 2018    0.00    2.97    0.00    1.49    1.44    0.01   -2.95    0.00    1.48    0.00    0.00    0.00   415.3   -0.02
 293 24 2018    0.00    4.62    0.00    1.59    1.49   -0.04   -4.54    0.00    2.98    0.00    0.00    0.00   416.9    0.01
 294 24 2018    0.00    2.13    0.00    1.95    1.73    0.02   -2.06    0.00    0.09    0.00    0.00    0.00   418.9    0.00
 295 24 2018    0.00    0.78    0.00    1.27    1.19    0.01   -0.70    0.00   -0.59    0.00    0.00    0.00   420.1    0.02
 296 24 2018    0.00    0.00    0.00    1.34    1.19    0.02    0.00    0.00   -1.37    0.00    0.00    0.00   421.5    0.01
 297 24 2018    0.00    0.00    0.00    1.91    1.35   -0.03    0.00    0.00   -1.87    0.00    0.00    0.00   423.4   -0.01
 298 24 2018    0.00    0.00    0.00    1.64    1.26    0.01    0.00    0.00   -1.63    0.00    0.00    0.00   425.0   -0.02
 299 24 2018    0.00    0.00    0.00    1.76    1.10    0.00    0.00    0.00   -1.78    0.00    0.00    0.00   426.8    0.02
 300 24 2018    0.00    0.00    0.00    1.32    0.71    0.00    0.00    0.00   -1.34    0.00    0.00    0.00   428.1    0.02
 301 24 2018    0.00    0.00    0.00    0.88    0.28   -0.02    0.00    0.00   -0.85    0.00    0.00    0.00   429.0   -0.02
 302 24 2018    0.50    0.00    0.18    0.65    0.22    0.03    0.00    0.00   -0.36    0.00    0.00    0.00   429.6    0.00
 303 24 2018   11.58    0.80    2.97    0.46    0.00   -0.02    8.02    0.00    0.35    0.00    0.00    0.00   430.1   -0.02
 304 24 2018    2.00    0.00    1.13    2.41    0.00    0.01    1.46    0.00   -0.02    0.00    0.00    0.00   432.5   -0.01
 305 24 2018    2.29    0.91    0.14    2.01    0.13    0.01    0.47    0.00    0.80    0.00    0.00    0.00   434.5    0.00
 306 24 2018    8.87   12.64    0.13    3.79    0.59    0.01   -6.91    0.00   12.00    0.00    0.00    0.00   438.3    0.00
 307 24 2018    5.88    5.97    0.48    1.98    0.18   -0.01   -3.04    0.00    6.60    0.00    0.00    0.00   440.3    0.00
 308 24 2018    3.08    0.69    0.08    2.53    0.82   -0.01    0.00    0.00    0.84    0.00    0.00    0.13   442.8    0.00
 309 24 2018    4.83    2.62    0.11    2.74    0.73    0.00    0.00    0.00    2.16    0.02    0.00    0.03   445.5    0.00
 310 24 2018    1.00    1.46    0.02    1.21    0.57    0.00    0.00    0.00   -0.31    0.07    0.00    0.13   446.7    0.02
 311 24 2018    0.96    4.62    0.00    0.62    0.07    0.00    0.76    0.00   -0.45    0.07    0.00    0.06   447.4    0.04
 312 24 2018    0.00    0.00    0.00    0.27    0.03   -0.01    0.27    0.00   -0.56    0.03    0.00    0.05   447.6    0.00
 313 24 2018    0.00    0.00    0.00    0.93    0.72   -0.01    0.26    0.00   -1.13    0.02    0.00    0.00   448.6   -0.01
 314 24 2018    0.42    0.00    0.15    0.99    0.96    0.01    0.50    0.00   -1.25    0.01    0.00    0.00   449.5    0.00
 315 24 2018    9.62    0.00    2.97    0.45    0.00    0.01    6.48    0.00   -0.12    0.00    0.00    0.00   450.0   -0.01
 316 24 2018    0.96    0.00    0.11    3.21    0.00    0.00    0.72    0.00   -0.12    0.00    0.00    0.00   453.2    0.01
 317 24 2018    0.00    0.00    0.00    0.32    0.13    0.00    0.01    0.00   -0.21    0.00    0.00    0.00   453.5   -0.02
 318 24 2018    0.00    0.08    0.00    0.88    0.87   -0.01   -0.05    0.00   -0.83    0.00    0.00    0.00   454.4    0.02
 319 24 2018    0.00    0.03    0.00    1.04    0.99    0.00   -0.01    0.00   -1.03    0.00    0.00    0.00   455.5    0.00
 320 24 2018    0.25    0.07    0.09    0.37    0.30    0.01    0.09    0.00   -0.31    0.00    0.00    0.00   455.8    0.00
 321 24 2018    5.75    0.00    1.83    0.36    0.00   -0.01    3.76    0.00   -0.08    0.00    0.00    0.00   456.2   -0.02
 322 24 2018    0.00    0.00    0.00    1.93    0.07   -0.01    0.03    0.00   -0.20    0.00    0.00    0.00   458.1    0.09
 323 24 2018    0.00    0.00    0.00    0.05    0.01    0.01    0.04    0.00   -0.10    0.00    0.00    0.00   458.2    0.00
 324 24 2018    0.00    0.00    0.00    0.14    0.12   -0.01    0.03    0.00   -0.16    0.00    0.00    0.00   458.3    0.00
 325 24 2018    0.00    0.04    0.00    0.26    0.23    0.00   -0.04    0.00   -0.20    0.00    0.00    0.00   458.6   -0.01
 326 24 2018    0.13    0.03    0.05    0.09    0.13    0.03    0.01    0.00   -0.08    0.00    0.00    0.00   458.6    0.03
 327 24 2018    3.33    1.68    0.17    1.14    0.06    0.00    0.35    0.00    1.73    0.00    0.00    0.00   459.8   -0.01
 328 24 2018   10.58    2.38    1.50    2.56    0.00   -0.02    4.34    0.00    1.92    0.00    0.00    0.46   462.4    0.00
 329 24 2018    0.96    0.00    0.00    2.12    0.17   -0.01    0.59    0.00    0.21    0.00    0.00    0.00   464.5    0.01
 330 24 2018    0.00    0.00    0.00    0.17    0.00    0.00   -0.04    0.00   -0.10    0.00    0.00    0.00   464.6   -0.03
 331 24 2018    0.17    0.00    0.06    0.09    0.03    0.01    0.09    0.00   -0.08    0.00    0.00    0.00   464.7    0.00
 332 24 2018    3.83    0.00    0.15    1.30    0.03    0.03    2.43    0.00   -0.28    0.00    0.00    0.00   466.0    0.28
 333 24 2018    0.04    0.00    0.01    0.42    0.16   -0.03   -0.01    0.00   -0.17    0.00    0.00    0.00   466.4   -0.04
 334 24 2018    0.96    0.00    0.00    0.37    0.00    0.01    0.61    0.00   -0.36    0.00    0.00    0.00   466.8    0.33
 335 24 2018    0.00    0.00    0.00    0.13    0.00   -0.02   -0.02    0.00   -0.05    0.00    0.00    0.00   467.0   -0.05
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.04    0.00   -0.05    0.00    0.00    0.00   467.0    0.01
 337 24 2018    0.96    0.00    0.00    0.36    0.00   -0.01    0.64    0.00   -0.39    0.00    0.00    0.00   467.3    0.37
 338 24 2018    0.08    0.00    0.03    0.11    0.00   -0.01    0.02    0.00   -0.05    0.00    0.00    0.00   467.4   -0.02
 339 24 2018    1.96    0.00    0.01    0.73    0.00    0.01    1.23    0.00   -0.24    0.00    0.00    0.00   468.2    0.24
 340 24 2018    0.96    0.11    0.08    0.28    0.00    0.00    0.47    0.00    0.11    0.00    0.00    0.00   468.5    0.04
 341 24 2018    0.00    0.00    0.00    0.08    0.00    0.01    0.01    0.00   -0.11    0.00    0.00    0.00   468.5    0.08
 342 24 2018    0.00    0.00    0.00    0.07    0.00   -0.01   -0.03    0.00   -0.02    0.00    0.00    0.00   468.6   -0.01
 343 24 2018    0.00    0.00    0.00    0.10    0.00   -0.02   -0.03    0.00   -0.03    0.00    0.00    0.00   468.7   -0.02
 344 24 2018    0.00    0.00    0.00    0.06    0.02    0.00   -0.04    0.00   -0.02    0.00    0.00    0.00   468.8    0.00
 345 24 2018    0.08    0.00    0.03    0.10    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   468.9   -0.01
 346 24 2018    1.92    0.00    0.00    0.73    0.00    0.02    1.22    0.00   -0.29    0.00    0.00    0.00   469.6    0.27
 347 24 2018    0.00    0.00    0.00    0.02    0.00   -0.01    0.01    0.00   -0.03    0.00    0.00    0.00   469.6    0.00
 348 24 2018    0.00    0.00    0.00    0.02    0.01    0.00   -0.01    0.00   -0.01    0.00    0.00    0.00   469.6    0.00
 349 24 2018    0.00    0.00    0.00    0.05    0.01    0.00   -0.03    0.00    0.00    0.00    0.00    0.00   469.7   -0.01
 350 24 2018    0.00    0.00    0.00    0.15    0.14    0.00   -0.02    0.00   -0.13    0.00    0.00    0.00   469.8    0.00
 351 24 2018    0.00    0.00    0.00    0.09    0.09    0.01   -0.02    0.00   -0.09    0.00    0.00    0.00   469.9    0.01
 352 24 2018    0.21    0.00    0.07   -0.02    0.04    0.00    0.13    0.00   -0.05    0.00    0.00    0.00   469.9    0.08
 353 24 2018    4.79    0.00    0.10    1.73    0.00    0.00    3.08    0.00   -0.05    0.00    0.00    0.00   471.6    0.01
 354 24 2018    0.00    0.00    0.00    0.13    0.01    0.00    0.01    0.00   -0.03    0.00    0.00    0.00   471.8   -0.01
 355 24 2018    0.13    0.00    0.04    0.09    0.01    0.00    0.06    0.00   -0.02    0.00    0.00    0.00   471.9   -0.06
 356 24 2018    2.88    0.00    0.00    1.13    0.00   -0.01    1.84    0.00   -0.03    0.00    0.00    0.00   473.0   -0.01
 357 24 2018    0.08    0.00    0.03    0.00    0.00    0.01    0.06    0.00   -0.03    0.00    0.00    0.00   473.0    0.01
 358 24 2018    1.92    0.00    0.03    0.68    0.00    0.00    1.24    0.00   -0.09    0.00    0.00    0.00   473.7    0.09
 359 24 2018    0.04    0.00    0.01    0.04    0.00    0.00    0.06    0.00   -0.03    0.00    0.00    0.00   473.7   -0.01
 360 24 2018    0.96    0.00    0.11    0.24    0.00    0.00    0.63    0.00   -0.36    0.00    0.00    0.00   473.9    0.35
 361 24 2018    0.04    0.00    0.01    0.15    0.00    0.00    0.05    0.00   -0.03    0.00    0.00    0.00   474.1   -0.02
 362 24 2018    0.96    0.00    0.02    0.34    0.00    0.00    0.65    0.00   -0.03    0.00    0.00    0.00   474.4   -0.01
 363 24 2018    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   474.4    0.23
 364 24 2018    0.08    0.00    0.03    0.02    0.00    0.01    0.05    0.00   -0.23    0.00    0.00    0.00   474.5    0.22
