
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 210 24 2018    0.00    0.00    0.00    3.83    0.00    0.00    0.00    0.00   -3.86    0.03    0.00    0.00   199.2    0.00
 211 24 2018    0.00    0.00    0.00    2.84    0.00    0.00    0.00    0.00   -2.85    0.02    0.00    0.00   202.0    0.00
 212 24 2018    0.00    0.00    0.00    3.44    0.00    0.00    0.00    0.00   -3.45    0.01    0.00    0.00   205.5    0.00
 213 24 2018    0.00    0.00    0.00    2.06    0.00    0.00    0.00    0.00   -2.07    0.01    0.00    0.00   207.5    0.00
 214 24 2018    0.13    0.00    0.00    1.29    0.00    0.00    0.00    0.00   -1.18    0.01    0.00    0.00   208.8    0.00
 215 24 2018    2.88    0.00    0.00    1.88    0.00    0.00    0.00    0.00    0.98    0.01    0.00    0.00   210.7    0.00
 216 24 2018    0.08    0.00    0.00    1.66    0.00    0.00    0.00    0.00   -1.58    0.00    0.00    0.00   212.4    0.00
 217 24 2018    1.92    0.00    0.00    2.00    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   214.4    0.00
 218 24 2018    0.00    0.00    0.00    1.06    0.00    0.00    0.00    0.00   -1.06    0.00    0.00    0.00   215.4    0.00
 219 24 2018    0.04    0.00    0.00    0.73    0.00    0.00    0.00    0.00   -0.69    0.00    0.00    0.00   216.2    0.00
 220 24 2018    0.96    0.00    0.00    1.18    0.00    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   217.3    0.00
 221 24 2018    0.00    0.00    0.00    0.69    0.00    0.00    0.00    0.00   -0.69    0.00    0.00    0.00   218.0    0.00
 222 24 2018    0.00    0.00    0.00    0.39    0.00    0.00    0.00    0.00   -0.39    0.00    0.00    0.00   218.4    0.00
 223 24 2018    0.00    0.00    0.00    0.40    0.00    0.00    0.00    0.00   -0.40    0.00    0.00    0.00   218.8    0.00
 224 24 2018    0.00    0.00    0.00    0.32    0.00    0.00    0.00    0.00   -0.32    0.00    0.00    0.00   219.1    0.00
 225 24 2018    0.00    0.00    0.00    0.28    0.00    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   219.4    0.00
 226 24 2018    0.00    0.00    0.00   -0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   219.4    0.00
 227 24 2018    0.00    0.00    0.00    0.41    0.00    0.00    0.00    0.00   -0.41    0.00    0.00    0.00   219.8    0.00
 228 24 2018    0.00    0.00    0.00    0.21    0.00    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   220.0    0.00
 229 24 2018    0.04    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.14    0.00    0.00    0.00   220.2    0.00
 230 24 2018    0.96    0.00    0.00    0.86    0.00    0.00    0.00    0.00    0.09    0.00    0.00    0.00   221.1    0.00
 231 24 2018    0.00    0.00    0.00    0.29    0.00    0.00    0.00    0.00   -0.29    0.00    0.00    0.00   221.3    0.00
 232 24 2018    0.17    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   221.5    0.00
 233 24 2018    3.83    0.00    0.00    1.18    0.00    0.00    0.00    0.00    2.65    0.00    0.00    0.00   222.7    0.00
 234 24 2018    0.00    0.00    0.00    1.18    0.00    0.00    0.00    0.00   -1.19    0.00    0.00    0.00   223.9    0.00
 235 24 2018    0.00    0.00    0.00    0.58    0.00    0.00    0.00    0.00   -0.59    0.00    0.00    0.00   224.5    0.00
 236 24 2018    0.04    0.00    0.00    0.38    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   224.9    0.00
 237 24 2018    0.96    0.00    0.00    0.99    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   225.9    0.00
 238 24 2018    0.17    0.00    0.00    0.55    0.00    0.00    0.00    0.00   -0.38    0.00    0.00    0.00   226.4    0.00
 239 24 2018    3.83    0.17    0.00    2.62    0.00    0.00    0.00    0.00    1.21    0.00    0.00    0.00   229.0    0.00
 240 24 2018    0.00    0.00    0.00    0.84    0.00    0.00    0.00    0.00   -0.84    0.00    0.00    0.00   229.9    0.00
 241 24 2018    0.00    0.00    0.00    0.56    0.00    0.00    0.00    0.00   -0.56    0.00    0.00    0.00   230.4    0.00
 242 24 2018    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   -0.25    0.00    0.00    0.00   230.7    0.00
 243 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   230.9    0.00
 244 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   231.0    0.00
 245 24 2018    0.00    0.00    0.00    0.23    0.00    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   231.2    0.00
 246 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   231.4    0.00
 247 24 2018    0.25    0.00    0.00    0.12    0.00    0.00    0.00    0.00    0.13    0.00    0.00    0.00   231.5    0.00
 248 24 2018    5.79    0.00    0.00    1.38    0.00    0.00    0.00    0.00    4.41    0.00    0.00    0.00   232.9    0.00
 249 24 2018    1.00    0.08    0.00    1.14    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   234.0    0.00
 250 24 2018    1.00    0.82    0.00    1.69    0.00    0.00    0.00    0.00   -0.69    0.00    0.00    0.00   235.7    0.00
 251 24 2018    0.96    0.08    0.00    1.60    0.00    0.00    0.00    0.00   -0.64    0.00    0.00    0.00   237.3    0.00
 252 24 2018    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00   -1.02    0.00    0.00    0.00   238.3    0.00
 253 24 2018    0.00    0.00    0.00    0.58    0.00    0.00    0.00    0.00   -0.58    0.00    0.00    0.00   238.9    0.00
 254 24 2018    0.00    0.00    0.00    0.34    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   239.2    0.00
 255 24 2018    0.00    0.00    0.00    0.38    0.00    0.00    0.00    0.00   -0.38    0.00    0.00    0.00   239.6    0.00
 256 24 2018    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00   -0.33    0.00    0.00    0.00   240.0    0.00
 257 24 2018    0.00    0.00    0.00    0.22    0.00    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   240.2    0.00
 258 24 2018    0.00    0.00    0.00    0.21    0.00    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   240.4    0.00
 259 24 2018    0.00    0.00    0.00    0.18    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   240.6    0.00
 260 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   240.7    0.00
 261 24 2018    0.08    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   240.9    0.00
 262 24 2018    1.92    0.00    0.00    1.26    0.00    0.00    0.00    0.00    0.65    0.00    0.00    0.00   242.1    0.00
 263 24 2018    0.00    0.00    0.00    0.68    0.00    0.00    0.00    0.00   -0.68    0.00    0.00    0.00   242.8    0.00
 264 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   242.9    0.00
 265 24 2018    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   -0.25    0.00    0.00    0.00   243.2    0.00
 266 24 2018    0.13    0.13    0.00    0.12    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.13   243.3    0.00
 267 24 2018    2.88    1.37    0.00    1.77    0.00    0.00    0.00    0.00    1.23    0.00    0.00    0.00   245.1    0.00
 268 24 2018    0.00    0.00    0.00    0.83    0.00    0.00    0.00    0.00   -0.83    0.00    0.00    0.00   245.9    0.00
 269 24 2018    0.00    0.00    0.00    0.30    0.00    0.00    0.00    0.00   -0.30    0.00    0.00    0.00   246.2    0.00
 270 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   246.3    0.00
 271 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   246.4    0.00
 272 24 2018    0.00    0.00    0.00    0.17    0.00    0.00    0.00    0.00   -0.17    0.00    0.00    0.00   246.6    0.00
 273 24 2018    0.00    0.00    0.00    0.14    0.00    0.00    0.00    0.00   -0.14    0.00    0.00    0.00   246.7    0.00
 274 24 2018    0.00    0.00    0.00   -0.07    0.00    0.00    0.00    0.00    0.07    0.00    0.00    0.00   246.7    0.00
 275 24 2018    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00   -0.05    0.00    0.00    0.00   246.7    0.00
 276 24 2018    0.13    0.00    0.00    0.08    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   246.8    0.00
 277 24 2018    2.92    0.00    0.00    1.83    0.00    0.00    0.00    0.00    1.09    0.00    0.00    0.00   248.6    0.00
 278 24 2018    1.04    0.92    0.00    1.02    0.00    0.00    0.00    0.00    0.02    0.00    0.00    0.00   249.6    0.00
 279 24 2018    1.96    3.51    0.00    0.45    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.48   250.1    0.00
 280 24 2018    1.17    2.36    0.00    0.70    0.00    0.00    0.50    0.00    0.45    0.00    0.00    0.00   250.8    0.00
 281 24 2018    4.96    0.00    0.00    0.02    0.00    0.00    5.13    0.00   -0.20    0.00    0.00    0.00   250.8    0.00
 282 24 2018    4.15    0.00    0.00    0.00    0.00    0.00    4.27    0.00   -0.13    0.00    0.00    0.00   250.8    0.00
 283 24 2018    7.33    0.00    0.00    0.01    0.00    0.00    7.41    0.00   -0.09    0.00    0.00    0.00   250.8    0.00
 284 24 2018    3.35    7.12    0.00   -0.06    0.00    0.00   -3.71    0.00    7.11    0.00    0.00    0.00   250.8    0.00
 285 24 2018    0.21    3.74    0.00    0.30    0.00    0.00   -3.60    0.00    3.50    0.00    0.00    0.00   251.1    0.00
 286 24 2018    5.21    4.43    0.00    0.25    0.00    0.00    0.71    0.00    4.25    0.00    0.00    0.00   251.3    0.00
 287 24 2018    9.58    1.85    0.00    0.07    0.00    0.00    7.67    0.00    1.85    0.00    0.00    0.00   251.4    0.00
 288 24 2018    0.04    0.25    0.00    0.11    0.00    0.00   -0.28    0.00    0.21    0.00    0.00    0.00   251.5    0.00
 289 24 2018    0.96    1.62    0.00   -0.01    0.00    0.00   -0.53    0.00    1.50    0.00    0.00    0.00   251.5    0.00
 290 24 2018    0.00    1.70    0.00    0.00    0.00    0.00   -1.63    0.00    1.63    0.00    0.00    0.00   251.5    0.00
 291 24 2018    0.00    1.06    0.00    0.09    0.00    0.00   -1.09    0.00    1.01    0.00    0.00    0.00   251.6    0.00
 292 24 2018    0.00    2.49    0.00    0.14    0.00    0.00   -2.56    0.00    2.43    0.00    0.00    0.00   251.7   -0.01
 293 24 2018    0.00    5.64    0.00    0.11    0.00    0.00   -5.60    0.00    5.48    0.03    0.00    0.00   251.8   -0.01
 294 24 2018    0.00    2.21    0.00    0.48    0.00    0.00   -2.45    0.00   -0.41    0.19    0.00    2.19   252.3    0.00
 295 24 2018    0.00    2.45    0.00    0.25    0.00    0.00   -2.48    0.00    0.36    0.14    0.00    3.92   252.5    0.00
 296 24 2018    0.00    1.81    0.00    0.36    0.00    0.00   -1.77    0.00    4.93    0.40    0.00    0.00   252.9    0.00
 297 24 2018    0.00    0.00    0.00    1.30    0.00    0.00    0.00    0.00   -2.24    0.94    0.00    0.00   254.2    0.00
 298 24 2018    0.00    0.00    0.00    1.26    0.00    0.00    0.00    0.00   -1.75    0.49    0.00    0.00   255.5    0.00
 299 24 2018    0.00    0.00    0.00    2.00    0.00    0.00    0.00    0.00   -2.28    0.27    0.00    0.00   257.5    0.01
 300 24 2018    0.00    0.00    0.00    1.43    0.00    0.00    0.00    0.00   -1.54    0.10    0.00    0.00   258.9    0.00
 301 24 2018    0.00    0.00    0.00    1.45    0.00    0.00    0.00    0.00   -1.51    0.06    0.00    0.00   260.3    0.00
 302 24 2018    0.50    0.00    0.00    2.22    0.00    0.00    0.00    0.00   -2.26    0.04    0.00    0.50   262.6    0.00
 303 24 2018   11.58    0.24    0.00    0.04    0.00    0.00   11.50    0.00   -0.01    0.03    0.00    0.53   262.6    0.00
 304 24 2018    2.00    0.59    0.00    0.12    0.00    0.00    1.34    0.00    0.44    0.01    0.00    0.61   262.7    0.00
 305 24 2018    2.29    2.25    0.00    0.18    0.00    0.00   -0.14    0.00    1.46    0.01    0.00    1.40   262.9    0.00
 306 24 2018    8.87   17.54    0.00    0.25    0.00    0.00  -12.70    0.00   15.93    6.78    0.00    0.00   263.2    0.00
 307 24 2018    5.88    1.55    0.00    0.39    0.00    0.00    0.00    0.00   -2.32    7.85    0.00    0.00   263.5   -0.05
 308 24 2018    3.08    1.08    0.00    0.67    0.00    0.00    0.00    0.00   -1.90    4.15    0.00    0.21   264.2   -0.05
 309 24 2018    4.83    2.82    0.00    0.72    0.00    0.00    1.39    0.00    0.10    2.83    0.00    0.00   264.9    0.00
 310 24 2018    1.00    0.55    0.00    0.23    0.00    0.00    0.46    0.00   -1.87    1.67    0.00    0.51   265.2    0.00
 311 24 2018    0.96    0.00    0.00    0.32    0.00    0.00    1.00    0.00   -1.07    0.70    0.00    0.51   265.5    0.00
 312 24 2018    0.00    0.00    0.00    0.41    0.00    0.00   -0.11    0.00   -0.82    0.52    0.00    0.51   265.9    0.00
 313 24 2018    0.00    0.00    0.00    0.39    0.00    0.00   -0.09    0.00   -0.58    0.28    0.00    0.51   266.3    0.00
 314 24 2018    0.42    0.00    0.00    0.45    0.00    0.00    0.23    0.00   -0.30    0.13    0.00    0.42   266.7    0.00
 315 24 2018    9.62    0.00    0.00    0.01    0.00    0.00    9.68    0.00   -0.05    0.06    0.00    0.34   266.8    0.00
 316 24 2018    0.96    0.00    0.00    0.16    0.00    0.00    0.88    0.00   -0.11    0.03    0.00    0.34   266.9    0.00
 317 24 2018    0.00    0.00    0.00    0.12    0.00    0.00   -0.05    0.00   -0.08    0.02    0.00    0.33   267.0    0.00
 318 24 2018    0.00    0.00    0.00    0.28    0.00    0.00   -0.21    0.00   -0.08    0.02    0.00    0.33   267.3    0.00
 319 24 2018    0.00    0.00    0.00    0.46    0.00    0.00   -0.36    0.00   -0.10    0.01    0.00    0.33   267.8    0.00
 320 24 2018    0.25    0.02    0.00    0.16    0.00    0.00    0.18    0.00   -0.11    0.01    0.00    0.35   267.9    0.00
 321 24 2018    5.75    0.00    0.00    0.00    0.00    0.00    5.83    0.00   -0.09    0.00    0.00    0.35   267.9    0.00
 322 24 2018    0.00    0.00    0.00    0.69    0.00    0.00   -0.63    0.00   -0.06    0.00    0.00    0.34   268.6    0.00
 323 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.02    0.00   -0.10    0.00    0.00    0.33   268.7    0.00
 324 24 2018    0.00    0.00    0.00    0.12    0.00    0.00   -0.03    0.00   -0.08    0.00    0.00    0.33   268.8    0.00
 325 24 2018    0.00    0.00    0.00    0.21    0.00    0.00   -0.15    0.00   -0.05    0.00    0.00    0.32   269.0    0.00
 326 24 2018    0.13    0.02    0.00    0.11    0.00    0.00    0.01    0.00    0.00    0.00    0.00    0.33   269.1    0.00
 327 24 2018    3.33    5.98    0.00    0.26    0.00    0.00   -3.06    0.00    0.18    0.00    0.00    6.29   269.4    0.00
 328 24 2018   10.58    5.74    0.00    0.09    0.00    0.00    4.73    0.00    0.06    0.00    0.00   11.99   269.5    0.00
 329 24 2018    0.96    0.00    0.00    0.35    0.00    0.00    0.66    0.00   -0.01    0.00    0.00   11.95   269.9    0.00
 330 24 2018    0.00    0.00    0.00    0.46    0.00    0.00   -0.38    0.00   -0.06    0.00    0.00   11.93   270.3    0.00
 331 24 2018    0.17    0.00    0.00    0.31    0.00    0.00   -0.09    0.00   -0.04    0.00    0.00   11.93   270.6    0.00
 332 24 2018    3.83    0.00    0.00    0.26    0.00    0.00    3.56    0.00    0.02    0.00    0.00   11.92   270.9    0.00
 333 24 2018    0.04    0.00    0.00    0.17    0.00    0.00   -0.11    0.00   -0.01    0.00    0.00   11.91   271.1    0.00
 334 24 2018    0.96    0.00    0.00    0.16    0.00    0.00    0.83    0.00   -0.02    0.00    0.00   11.90   271.2    0.00
 335 24 2018    0.00    0.00    0.00    0.33    0.00    0.00   -0.30    0.00   -0.03    0.00    0.00   11.90   271.5    0.00
 336 24 2018    0.04    0.00    0.00    0.03    0.00    0.00    0.06    0.00   -0.04    0.00    0.00   11.89   271.6    0.00
 337 24 2018    0.96    0.00    0.00    0.00    0.00    0.00    0.99    0.00   -0.03    0.00    0.00   11.89   271.6    0.00
 338 24 2018    0.08    0.00    0.00    0.23    0.00    0.00   -0.10    0.00   -0.04    0.00    0.00   11.88   271.8    0.00
 339 24 2018    1.96    0.00    0.00    0.32    0.00    0.00    1.64    0.00    0.00    0.00    0.00   11.88   272.1    0.00
 340 24 2018    0.96    0.18    0.00   -0.03    0.00    0.00    0.77    0.00    0.04    0.00    0.00   12.05   272.1    0.00
 341 24 2018    0.00    0.00    0.00    0.01    0.00    0.00    0.02    0.00   -0.02    0.00    0.00   12.04   272.1    0.00
 342 24 2018    0.00    0.00    0.00    0.16    0.00    0.00   -0.15    0.00   -0.01    0.00    0.00   12.03   272.3    0.00
 343 24 2018    0.00    0.00    0.00    0.22    0.00    0.00   -0.19    0.00   -0.02    0.00    0.00   12.03   272.5    0.00
 344 24 2018    0.00    0.00    0.00    0.39    0.00    0.00   -0.38    0.00    0.00    0.00    0.00   12.02   272.9    0.00
 345 24 2018    0.08    0.00    0.00    0.85    0.00    0.00   -0.74    0.00   -0.02    0.00    0.00   12.01   273.7    0.00
 346 24 2018    1.92    0.00    0.00    0.27    0.00    0.00    1.66    0.00    0.00    0.00    0.00   12.01   274.0    0.00
 347 24 2018    0.00    0.00    0.00    0.36    0.00    0.00   -0.34    0.00   -0.02    0.00    0.00   12.00   274.3    0.00
 348 24 2018    0.00    0.00    0.00    0.15    0.00    0.00   -0.15    0.00    0.00    0.00    0.00   12.00   274.5    0.00
 349 24 2018    0.00    0.00    0.00    0.50    0.00    0.00   -0.51    0.00    0.01    0.00    0.00   11.99   275.0    0.00
 350 24 2018    0.00    0.00    0.00    0.09    0.00    0.00   -0.08    0.00    0.00    0.00    0.00   11.99   275.1    0.00
 351 24 2018    0.00    0.00    0.00    0.25    0.00    0.00   -0.25    0.00    0.01    0.00    0.00   11.98   275.3    0.00
 352 24 2018    0.21    0.00    0.00    0.39    0.00    0.00   -0.17    0.00    0.00    0.00    0.00   11.97   275.7    0.00
 353 24 2018    4.79    0.00    0.00    0.11    0.00    0.00    4.70    0.00   -0.01    0.00    0.00   11.97   275.8    0.00
 354 24 2018    0.00    0.00    0.00    0.34    0.00    0.00   -0.33    0.00    0.00    0.00    0.00   11.96   276.2    0.00
 355 24 2018    0.13    0.00    0.00    0.93    0.00    0.00   -0.80    0.00    0.00    0.00    0.00   11.95   277.1    0.00
 356 24 2018    2.88    0.00    0.00    0.20    0.00    0.00    2.70    0.00   -0.01    0.00    0.00   11.94   277.3    0.00
 357 24 2018    0.08    0.00    0.00    0.63    0.00    0.00   -0.53    0.00   -0.01    0.00    0.00   11.94   277.9    0.00
 358 24 2018    1.92    0.00    0.00    0.05    0.00    0.00    1.87    0.00    0.00    0.00    0.00   11.93   278.0    0.00
 359 24 2018    0.04    0.00    0.00   -0.01    0.00    0.00    0.08    0.00   -0.02    0.00    0.00   11.92   278.0    0.00
 360 24 2018    0.96    0.00    0.00    0.00    0.00    0.00    0.97    0.00   -0.01    0.00    0.00   11.92   278.0    0.00
 361 24 2018    0.04    0.00    0.00    0.01    0.00    0.00    0.06    0.00   -0.02    0.00    0.00   11.91   278.0    0.00
 362 24 2018    0.96    0.00    0.00    0.00    0.00    0.00    0.98    0.00   -0.02    0.00    0.00   11.91   278.0    0.00
 363 24 2018    0.00    0.00    0.00    0.30    0.00    0.00   -0.29    0.00    0.00    0.00    0.00   11.91   278.3    0.00
 364 24 2018    0.08    0.00    0.00    0.26    0.00    0.00   -0.17    0.00    0.00    0.00    0.00   11.90   278.6    0.00
