
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 208 24 2018    0.96    0.00    0.00    3.54    1.82   -0.01    0.00    0.00   -2.48    0.00    0.00    0.00   359.5    0.00
 209 24 2018    0.00    0.00    0.00    3.13    2.24    0.01    0.00    0.00   -3.15    0.00    0.00    0.00   362.6    0.01
 210 24 2018    0.00    0.00    0.00    2.79    0.71   -0.01    0.00    0.00   -2.78    0.00    0.00    0.00   365.4   -0.01
 211 24 2018    0.00    0.00    0.00    1.28    0.04   -0.02    0.00    0.00   -1.24    0.00    0.00    0.00   366.7   -0.03
 212 24 2018    0.00    0.00    0.00    1.56    0.01    0.02    0.00    0.00   -1.60    0.00    0.00    0.00   368.2    0.02
 213 24 2018    0.00    0.00    0.00    0.82    0.00    0.00    0.00    0.00   -0.85    0.00    0.00    0.00   369.1    0.03
 214 24 2018    0.13    0.00    0.05    1.07    0.00   -0.01    0.00    0.00   -1.01    0.00    0.00    0.00   370.1    0.04
 215 24 2018    2.88    0.00    0.00    1.75    0.00    0.00    0.00    0.00    1.17    0.00    0.00    0.00   371.9    0.00
 216 24 2018    0.08    0.00    0.03    1.28    0.00    0.01    0.00    0.00   -1.29    0.00    0.00    0.00   373.2    0.05
 217 24 2018    1.92    0.00    0.08    1.70    0.00    0.01    0.00    0.00    0.13    0.00    0.00    0.00   374.9    0.02
 218 24 2018    0.00    0.00    0.00    0.82    0.00   -0.01    0.00    0.00   -0.71    0.00    0.00    0.00   375.7   -0.03
 219 24 2018    0.04    0.00    0.02    0.50    0.00   -0.01    0.00    0.00   -0.45    0.00    0.00    0.00   376.2   -0.02
 220 24 2018    0.96    0.00    0.00    0.92    0.00    0.00    0.00    0.00    0.06    0.00    0.00    0.00   377.1   -0.01
 221 24 2018    0.00    0.00    0.00    0.43    0.00    0.01    0.00    0.00   -0.49    0.00    0.00    0.00   377.5    0.05
 222 24 2018    0.00    0.00    0.00    0.33    0.00    0.00    0.00    0.00   -0.34    0.00    0.00    0.00   377.9    0.01
 223 24 2018    0.00    0.00    0.00    0.27    0.00   -0.02    0.00    0.00   -0.28    0.00    0.00    0.00   378.1    0.01
 224 24 2018    0.00    0.00    0.00    0.24    0.00   -0.01    0.00    0.00   -0.20    0.00    0.00    0.00   378.4   -0.03
 225 24 2018    0.00    0.00    0.00    0.13    0.00    0.01    0.00    0.00   -0.16    0.00    0.00    0.00   378.5    0.02
 226 24 2018    0.00    0.00    0.00   -0.15    0.00    0.02    0.00    0.00    0.15    0.00    0.00    0.00   378.4   -0.02
 227 24 2018    0.00    0.00    0.00    0.23    0.00   -0.02    0.00    0.00   -0.21    0.00    0.00    0.00   378.6    0.00
 228 24 2018    0.00    0.00    0.00    0.10    0.00    0.01    0.00    0.00   -0.13    0.00    0.00    0.00   378.7    0.02
 229 24 2018    0.04    0.00    0.02    0.02    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   378.7    0.03
 230 24 2018    0.96    0.00    0.00    0.57    0.00    0.00    0.00    0.00    0.40    0.00    0.00    0.00   379.3    0.00
 231 24 2018    0.00    0.00    0.00    0.27    0.00   -0.01    0.00    0.00   -0.22    0.00    0.00    0.00   379.5   -0.04
 232 24 2018    0.17    0.00    0.06    0.17    0.00    0.00    0.00    0.00   -0.04    0.00    0.00    0.00   379.7   -0.03
 233 24 2018    3.83    0.00    0.02    1.70    0.00    0.01    0.00    0.00    2.15    0.00    0.00    0.00   381.4    0.01
 234 24 2018    0.00    0.00    0.00    0.84    0.00    0.01    0.00    0.00   -0.81    0.00    0.00    0.00   382.3   -0.02
 235 24 2018    0.00    0.00    0.00    0.80    0.00   -0.02    0.00    0.00   -0.75    0.00    0.00    0.00   383.1   -0.03
 236 24 2018    0.04    0.00    0.02    0.42    0.00    0.00    0.00    0.00   -0.39    0.00    0.00    0.00   383.5    0.00
 237 24 2018    0.96    0.00    0.00    0.84    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   384.3   -0.01
 238 24 2018    0.17    0.00    0.06    0.40    0.00    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   384.7   -0.02
 239 24 2018    3.83    0.11    0.00    2.81    0.00    0.01    0.00    0.00    1.07    0.00    0.00    0.00   387.5    0.00
 240 24 2018    0.00    0.00    0.00    0.62    0.00    0.00    0.00    0.00   -0.63    0.00    0.00    0.00   388.1    0.01
 241 24 2018    0.00    0.00    0.00    0.53    0.00   -0.02    0.00    0.00   -0.50    0.00    0.00    0.00   388.7    0.00
 242 24 2018    0.00    0.00    0.00    0.29    0.00    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   389.0    0.00
 243 24 2018    0.00    0.00    0.00    0.14    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   389.1    0.02
 244 24 2018    0.00    0.00    0.00   -0.03    0.00    0.04    0.00    0.00   -0.04    0.00    0.00    0.00   389.1    0.02
 245 24 2018    0.00    0.00    0.00    0.13    0.00   -0.01    0.00    0.00   -0.12    0.00    0.00    0.00   389.2    0.00
 246 24 2018    0.00    0.00    0.00    0.08    0.00   -0.02    0.00    0.00   -0.04    0.00    0.00    0.00   389.3   -0.02
 247 24 2018    0.25    0.00    0.09    0.01    0.00    0.04    0.00    0.00    0.09    0.00    0.00    0.00   389.3    0.02
 248 24 2018    5.79    0.00    0.63    1.99    0.00   -0.02    0.00    0.00    3.27    0.00    0.00    0.00   391.3    0.01
 249 24 2018    1.00    0.05    0.02    1.30    0.00   -0.01    0.00    0.00    0.30    0.00    0.00    0.00   392.6    0.00
 250 24 2018    1.00    0.16    0.04    0.95    0.00    0.01    0.00    0.00   -0.01    0.00    0.00    0.00   393.5    0.03
 251 24 2018    0.96    0.05    0.00    1.68    0.00    0.00    0.00    0.00   -0.68    0.00    0.00    0.00   395.2   -0.01
 252 24 2018    0.00    0.00    0.00    1.12    0.00   -0.01    0.00    0.00   -1.13    0.00    0.00    0.00   396.3    0.02
 253 24 2018    0.00    0.00    0.00    0.67    0.00   -0.03    0.00    0.00   -0.66    0.00    0.00    0.00   397.0    0.02
 254 24 2018    0.00    0.00    0.00    0.39    0.00    0.01    0.00    0.00   -0.40    0.00    0.00    0.00   397.4    0.00
 255 24 2018    0.00    0.00    0.00    0.31    0.00    0.00    0.00    0.00   -0.31    0.00    0.00    0.00   397.7    0.00
 256 24 2018    0.00    0.00    0.00    0.24    0.00    0.00    0.00    0.00   -0.24    0.00    0.00    0.00   397.9    0.00
 257 24 2018    0.00    0.00    0.00    0.12    0.00    0.02    0.00    0.00   -0.16    0.00    0.00    0.00   398.1    0.01
 258 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01    0.00    0.00   -0.11    0.00    0.00    0.00   398.2    0.02
 259 24 2018    0.00    0.00    0.00    0.08    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   398.2   -0.01
 260 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   398.3    0.01
 261 24 2018    0.08    0.00    0.03    0.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   398.3    0.02
 262 24 2018    1.92    0.00    0.00    1.13    0.00    0.01    0.00    0.00    0.81    0.00    0.00    0.00   399.5   -0.01
 263 24 2018    0.00    0.00    0.00    0.38    0.00   -0.01    0.00    0.00   -0.37    0.00    0.00    0.00   399.8    0.00
 264 24 2018    0.00    0.00    0.00    0.18    0.00   -0.01    0.00    0.00   -0.16    0.00    0.00    0.00   400.0   -0.01
 265 24 2018    0.00    0.00    0.00    0.23    0.00    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   400.2    0.00
 266 24 2018    0.13    0.08    0.05    0.13    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   400.4   -0.02
 267 24 2018    2.88    0.64    0.00    1.66    0.00    0.00    0.00    0.00    1.25    0.00    0.00    0.00   402.0    0.01
 268 24 2018    0.00    0.00    0.00    0.42    0.00    0.03    0.00    0.00   -0.49    0.00    0.00    0.00   402.5    0.04
 269 24 2018    0.00    0.00    0.00    0.43    0.00   -0.04    0.00    0.00   -0.39    0.00    0.00    0.00   402.9   -0.01
 270 24 2018    0.00    0.00    0.00    0.23    0.00    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   403.1    0.00
 271 24 2018    0.00    0.00    0.00    0.14    0.00    0.00    0.00    0.00   -0.14    0.00    0.00    0.00   403.3    0.00
 272 24 2018    0.00    0.00    0.00    0.13    0.00    0.01    0.00    0.00   -0.14    0.00    0.00    0.00   403.4    0.00
 273 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   403.5    0.01
 274 24 2018    0.00    0.00    0.00   -0.13    0.00    0.02    0.00    0.00    0.09    0.00    0.00    0.00   403.4    0.01
 275 24 2018    0.00    0.00    0.00   -0.10    0.00    0.01    0.00    0.00    0.08    0.00    0.00    0.00   403.3    0.01
 276 24 2018    0.13    0.00    0.05    0.07    0.00   -0.01    0.00    0.00    0.05    0.00    0.00    0.00   403.3   -0.03
 277 24 2018    2.92    0.00    0.02    1.57    0.00   -0.01    0.00    0.00    1.39    0.00    0.00    0.00   404.9    0.00
 278 24 2018    1.04    0.21    0.18    0.83    0.00    0.00    0.00    0.00    0.05    0.00    0.00    0.00   405.7   -0.02
 279 24 2018    1.96    2.43    0.25    0.75    0.00    0.00    0.00    0.00    1.14    0.00    0.00    0.00   406.5    0.01
 280 24 2018    1.17    1.27    0.19    0.81    0.00   -0.01    0.00    0.00    0.27    0.00    0.00    0.16   407.3    0.00
 281 24 2018    4.96    0.72    1.57    0.41    0.00   -0.01    3.39    0.00   -0.09    0.00    0.00    0.00   407.7    0.03
 282 24 2018    4.15    0.00    2.84    0.21    0.00    0.00    2.71    0.00   -0.07    0.00    0.00    0.00   407.9    0.01
 283 24 2018    7.33    0.00    2.96    0.30    0.00    0.00    6.77    0.00    0.13    0.00    0.00    0.00   408.2    0.01
 284 24 2018    3.35    4.35    1.51    2.30    0.00    0.00   -2.01    0.00    4.50    0.00    0.00    0.00   410.5    0.01
 285 24 2018    0.21    3.19    0.08    2.79    1.19   -0.02   -2.93    0.00    1.83    0.00    0.00    0.00   413.3   -0.02
 286 24 2018    5.21    5.01    0.53    2.91    1.45    0.01   -1.55    0.00    3.43    0.00    0.00    0.00   416.2   -0.05
 287 24 2018    9.58    0.35    2.83    1.04    0.00    0.01    5.87    0.00    0.36    0.00    0.00    0.00   417.3    0.00
 288 24 2018    0.04    0.16    1.20    1.67    0.00    0.00   -0.11    0.00    0.11    0.00    0.00    0.00   418.9    0.00
 289 24 2018    0.96    2.16    0.07    1.92    0.42   -0.01   -1.40    0.00    1.58    0.00    0.00    0.00   420.8    0.00
 290 24 2018    0.00    2.44    0.00    1.14    1.10    0.03   -2.32    0.00    1.21    0.01    0.00    0.00   422.0    0.01
 291 24 2018    0.00    2.03    0.00    1.13    1.06   -0.01   -1.99    0.00    0.93    0.01    0.00    0.00   423.1   -0.08
 292 24 2018    0.00    3.93    0.00    1.55    1.50    0.01   -3.81    0.00    2.88    0.04    0.00    0.00   424.7   -0.67
 293 24 2018    0.00    2.78    0.00    1.74    1.50   -0.04   -2.62    0.00    0.87    0.06    0.00    0.00   426.4   -0.01
 294 24 2018    0.00    0.00    0.00    2.71    1.83    0.02    0.00    0.00   -2.75    0.01    0.00    0.00   429.1    0.02
 295 24 2018    0.00    0.00    0.00    1.57    1.29    0.01    0.00    0.00   -1.60    0.01    0.00    0.00   430.7    0.02
 296 24 2018    0.00    0.00    0.00    1.44    1.24    0.02    0.00    0.00   -1.48    0.00    0.00    0.00   432.1    0.02
 297 24 2018    0.00    0.00    0.00    1.93    1.36   -0.03    0.00    0.00   -1.89    0.00    0.00    0.00   434.0   -0.01
 298 24 2018    0.00    0.00    0.00    1.63    1.12    0.01    0.00    0.00   -1.59    0.00    0.00    0.00   435.7   -0.05
 299 24 2018    0.00    0.00    0.00    1.33    0.56    0.00    0.00    0.00   -1.32    0.00    0.00    0.00   437.0   -0.01
 300 24 2018    0.00    0.00    0.00    1.02    0.35    0.00    0.00    0.00   -1.04    0.00    0.00    0.00   438.0    0.02
 301 24 2018    0.00    0.00    0.00    0.86    0.14   -0.02    0.00    0.00   -0.84    0.00    0.00    0.00   438.9   -0.01
 302 24 2018    0.50    0.00    0.18    0.92    0.08    0.03    0.00    0.00   -0.64    0.00    0.00    0.00   439.8    0.01
 303 24 2018   11.58    0.79    2.97    0.44    0.00   -0.02    8.05    0.00    0.33    0.00    0.00    0.00   440.2   -0.01
 304 24 2018    2.00    0.00    1.12    2.41    0.00    0.01    1.45    0.00   -0.01    0.00    0.00    0.00   442.6    0.00
 305 24 2018    2.29    0.84    0.14    1.88    0.01    0.01    0.50    0.00    0.89    0.00    0.00    0.00   444.5    0.00
 306 24 2018    8.87   12.60    0.12    4.00    0.75    0.01   -6.90    0.00   12.24    0.03    0.00    0.00   448.5   -0.48
 307 24 2018    5.88    6.18    0.49    1.99    0.19   -0.01   -3.09    0.00    6.63    0.63    0.00    0.00   450.5   -0.65
 308 24 2018    3.08    0.69    0.08    2.50    0.81   -0.02    0.00    0.00    6.18    0.94    0.00    0.13   453.0   -6.24
 309 24 2018    4.83    2.74    0.10    2.83    0.74    0.00    0.00    0.00    1.77    1.51    0.00    0.03   455.8   -1.20
 310 24 2018    1.00    1.46    0.02    1.14    0.57    0.00    0.00    0.00   -2.07    1.89    0.00    0.13   457.0    0.01
 311 24 2018    0.96    4.14    0.00    0.56    0.03    0.00    0.81    0.00   -0.69    0.13    0.00    0.00   457.6    0.29
 312 24 2018    0.00    0.00    0.00    0.21    0.02   -0.01    0.20    0.00   -0.51    0.11    0.00    0.00   457.8    0.00
 313 24 2018    0.00    0.00    0.00    0.42    0.28   -0.01    0.24    0.00   -0.68    0.04    0.00    0.00   458.2   -0.01
 314 24 2018    0.42    0.00    0.15    0.62    0.61    0.01    0.50    0.00   -0.88    0.01    0.00    0.00   458.8    0.00
 315 24 2018    9.62    0.00    2.97    0.44    0.00    0.01    6.48    0.00   -0.12    0.00    0.00    0.00   459.2    0.00
 316 24 2018    0.96    0.00    0.11    3.22    0.00    0.00    0.72    0.00   -0.12    0.00    0.00    0.00   462.5    0.01
 317 24 2018    0.00    0.00    0.00    0.33    0.16    0.00    0.02    0.00   -0.23    0.00    0.00    0.00   462.8    0.00
 318 24 2018    0.00    0.08    0.00    0.98    0.97   -0.01   -0.05    0.00   -0.93    0.00    0.00    0.00   463.8    0.01
 319 24 2018    0.00    0.06    0.00    1.15    1.10    0.00   -0.02    0.00   -1.13    0.00    0.00    0.00   464.9    0.00
 320 24 2018    0.25    0.08    0.09    0.29    0.22    0.01    0.09    0.00   -0.23    0.00    0.00    0.00   465.2    0.00
 321 24 2018    5.75    0.00    1.83    0.35    0.00   -0.01    3.76    0.00   -0.09    0.00    0.00    0.00   465.6   -0.01
 322 24 2018    0.00    0.00    0.00    1.93    0.06   -0.01    0.03    0.00   -0.19    0.00    0.00    0.00   467.5    0.08
 323 24 2018    0.00    0.00    0.00    0.05    0.01    0.01    0.04    0.00   -0.10    0.00    0.00    0.00   467.5    0.00
 324 24 2018    0.00    0.00    0.00    0.12    0.10   -0.01    0.03    0.00   -0.14    0.00    0.00    0.00   467.7    0.00
 325 24 2018    0.00    0.03    0.00    0.20    0.17    0.00   -0.04    0.00   -0.14    0.00    0.00    0.00   467.8   -0.01
 326 24 2018    0.13    0.00    0.05    0.17    0.20    0.03    0.04    0.00   -0.18    0.00    0.00    0.00   468.0    0.01
 327 24 2018    3.33    0.79    0.17    1.44    0.34    0.00    1.20    0.00    0.60    0.00    0.00    0.00   469.5   -0.02
 328 24 2018   10.58    1.38    1.53    2.54    0.00   -0.02    5.30    0.00    1.36    0.00    0.00    0.00   472.0    0.05
 329 24 2018    0.96    0.00    0.00    2.02    0.10   -0.01    0.57    0.00   -0.17    0.00    0.00    0.00   474.0    0.07
 330 24 2018    0.00    0.00    0.00    0.15    0.00    0.00   -0.05    0.00   -0.06    0.00    0.00    0.00   474.2   -0.04
 331 24 2018    0.17    0.00    0.06    0.06    0.01    0.01    0.08    0.00   -0.05    0.00    0.00    0.00   474.2    0.00
 332 24 2018    3.83    0.00    0.15    1.29    0.02    0.03    2.42    0.00   -0.33    0.00    0.00    0.00   475.5    0.34
 333 24 2018    0.04    0.00    0.01    0.38    0.11   -0.03   -0.02    0.00   -0.12    0.00    0.00    0.00   475.9   -0.04
 334 24 2018    0.96    0.00    0.00    0.39    0.00    0.01    0.60    0.00   -0.40    0.00    0.00    0.00   476.3    0.38
 335 24 2018    0.00    0.00    0.00    0.13    0.00   -0.02   -0.04    0.00   -0.03    0.00    0.00    0.00   476.4   -0.05
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.03    0.00   -0.03    0.00    0.00    0.00   476.4    0.01
 337 24 2018    0.96    0.00    0.00    0.37    0.00   -0.01    0.63    0.00   -0.43    0.00    0.00    0.00   476.8    0.41
 338 24 2018    0.08    0.00    0.03    0.09    0.00   -0.01    0.02    0.00   -0.03    0.00    0.00    0.00   476.9   -0.01
 339 24 2018    1.96    0.00    0.01    0.74    0.00    0.01    1.22    0.00   -0.20    0.00    0.00    0.00   477.6    0.19
 340 24 2018    0.96    0.00    0.08    0.28    0.00    0.00    0.59    0.00    0.03    0.00    0.00    0.00   477.9    0.01
 341 24 2018    0.00    0.00    0.00    0.07    0.00    0.01    0.00    0.00   -0.09    0.00    0.00    0.00   478.0    0.08
 342 24 2018    0.00    0.00    0.00    0.07    0.00   -0.01   -0.04    0.00   -0.01    0.00    0.00    0.00   478.1   -0.01
 343 24 2018    0.00    0.00    0.00    0.10    0.00   -0.02   -0.05    0.00   -0.02    0.00    0.00    0.00   478.2   -0.01
 344 24 2018    0.00    0.00    0.00    0.06    0.01    0.00   -0.04    0.00   -0.02    0.00    0.00    0.00   478.2    0.00
 345 24 2018    0.08    0.00    0.03    0.10    0.00    0.00   -0.01    0.00   -0.02    0.00    0.00    0.00   478.3   -0.01
 346 24 2018    1.92    0.00    0.00    0.73    0.00    0.02    1.22    0.00   -0.29    0.00    0.00    0.00   479.1    0.27
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.00    0.00   -0.02    0.00    0.00    0.00   479.1    0.00
 348 24 2018    0.00    0.00    0.00    0.03    0.01    0.00   -0.01    0.00    0.00    0.00    0.00    0.00   479.1   -0.01
 349 24 2018    0.00    0.00    0.00    0.05    0.01    0.00   -0.03    0.00    0.00    0.00    0.00    0.00   479.2   -0.01
 350 24 2018    0.00    0.00    0.00    0.12    0.11    0.00   -0.02    0.00   -0.10    0.00    0.00    0.00   479.3    0.00
 351 24 2018    0.00    0.00    0.00    0.06    0.07    0.01   -0.02    0.00   -0.06    0.00    0.00    0.00   479.3    0.02
 352 24 2018    0.21    0.00    0.07   -0.05    0.03    0.00    0.13    0.00   -0.04    0.00    0.00    0.00   479.3    0.09
 353 24 2018    4.79    0.00    0.10    1.73    0.00    0.00    3.07    0.00   -0.04    0.00    0.00    0.00   481.0    0.01
 354 24 2018    0.00    0.00    0.00    0.13    0.00    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   481.1   -0.01
 355 24 2018    0.13    0.00    0.04    0.05    0.01    0.00    0.06    0.00   -0.01    0.00    0.00    0.00   481.2   -0.03
 356 24 2018    2.88    0.00    0.00    1.12    0.00   -0.01    1.83    0.00   -0.02    0.00    0.00    0.00   482.3    0.01
 357 24 2018    0.08    0.00    0.03    0.01    0.00    0.01    0.06    0.00   -0.76    0.00    0.00    0.00   482.3    0.74
 358 24 2018    1.92    0.00    0.03    0.69    0.00    0.00    1.23    0.00   -0.07    0.00    0.00    0.00   483.0    0.07
 359 24 2018    0.04    0.00    0.01    0.04    0.00    0.00    0.05    0.00   -0.02    0.00    0.00    0.00   483.1   -0.01
 360 24 2018    0.96    0.00    0.11    0.24    0.00    0.00    0.63    0.00   -0.44    0.00    0.00    0.00   483.3    0.43
 361 24 2018    0.04    0.00    0.01    0.14    0.00    0.00    0.04    0.00   -0.02    0.00    0.00    0.00   483.4   -0.02
 362 24 2018    0.96    0.00    0.02    0.34    0.00    0.00    0.64    0.00   -0.02    0.00    0.00    0.00   483.8   -0.01
 363 24 2018    0.00    0.00    0.00    0.01    0.00    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   483.8    0.20
 364 24 2018    0.08    0.00    0.03    0.02    0.00    0.01    0.05    0.00   -0.10    0.00    0.00    0.00   483.8    0.08
