
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 209 24 2018    0.00    0.00    0.00    3.20    2.25    0.01    0.00    0.00   -3.23    0.01    0.00    0.00   337.2    0.01
 210 24 2018    0.00    0.00    0.00    3.07    1.83   -0.01    0.00    0.00   -3.06    0.01    0.00    0.00   340.2    0.00
 211 24 2018    0.00    0.00    0.00    0.98    0.50   -0.02    0.00    0.00   -0.96    0.01    0.00    0.00   341.2   -0.01
 212 24 2018    0.00    0.00    0.00    0.72    0.36    0.02    0.00    0.00   -0.75    0.01    0.00    0.00   341.9    0.01
 213 24 2018    0.00    0.00    0.00    0.41    0.17    0.00    0.00    0.00   -0.42    0.01    0.00    0.00   342.3    0.01
 214 24 2018    0.13    0.00    0.04    0.45    0.17   -0.01    0.00    0.00   -0.39    0.01    0.00    0.00   342.8    0.03
 215 24 2018    2.88    0.00    0.00    1.95    0.01    0.00    0.00    0.00    0.96    0.01    0.00    0.00   344.7    0.00
 216 24 2018    0.08    0.00    0.03    1.18    0.38    0.01    0.00    0.00   -1.17    0.01    0.00    0.00   345.9    0.04
 217 24 2018    1.92    0.00    0.07    1.65    0.04    0.02    0.00    0.00    0.18    0.00    0.00    0.00   347.6    0.02
 218 24 2018    0.00    0.00    0.00    0.80    0.13   -0.01    0.00    0.00   -0.68    0.00    0.00    0.00   348.4   -0.05
 219 24 2018    0.04    0.00    0.01    0.40    0.07   -0.01    0.00    0.00   -0.34    0.00    0.00    0.00   348.8   -0.03
 220 24 2018    0.96    0.00    0.00    0.95    0.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00   349.7    0.02
 221 24 2018    0.00    0.00    0.00    0.44    0.05    0.01    0.00    0.00   -0.49    0.00    0.00    0.00   350.1    0.04
 222 24 2018    0.00    0.00    0.00    0.30    0.05    0.00    0.00    0.00   -0.30    0.00    0.00    0.00   350.4    0.01
 223 24 2018    0.00    0.00    0.00    0.33    0.05   -0.02    0.00    0.00   -0.33    0.00    0.00    0.00   350.8    0.01
 224 24 2018    0.00    0.00    0.00    0.30    0.02   -0.01    0.00    0.00   -0.27    0.00    0.00    0.00   351.1   -0.02
 225 24 2018    0.00    0.00    0.00    0.18    0.00    0.01    0.00    0.00   -0.22    0.00    0.00    0.00   351.3    0.02
 226 24 2018    0.00    0.00    0.00   -0.05    0.00    0.02    0.00    0.00    0.03    0.00    0.00    0.00   351.2    0.00
 227 24 2018    0.00    0.00    0.00    0.31    0.00   -0.02    0.00    0.00   -0.29    0.00    0.00    0.00   351.5    0.00
 228 24 2018    0.00    0.00    0.00    0.12    0.00    0.01    0.00    0.00   -0.16    0.00    0.00    0.00   351.6    0.03
 229 24 2018    0.04    0.00    0.01    0.08    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   351.7    0.03
 230 24 2018    0.96    0.00    0.00    0.82    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   352.5    0.00
 231 24 2018    0.00    0.00    0.00    0.34    0.00   -0.01    0.00    0.00   -0.31    0.00    0.00    0.00   352.9   -0.03
 232 24 2018    0.17    0.00    0.05    0.15    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   353.0   -0.02
 233 24 2018    3.83    0.00    0.01    1.77    0.00    0.01    0.00    0.00    2.07    0.00    0.00    0.00   354.8    0.02
 234 24 2018    0.00    0.00    0.00    1.13    0.29    0.01    0.00    0.00   -1.08    0.00    0.00    0.00   355.9   -0.05
 235 24 2018    0.00    0.00    0.00    0.44    0.05   -0.02    0.00    0.00   -0.41    0.00    0.00    0.00   356.4   -0.01
 236 24 2018    0.04    0.00    0.01    0.30    0.03    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   356.7    0.00
 237 24 2018    0.96    0.00    0.00    0.92    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   357.6    0.12
 238 24 2018    0.17    0.00    0.05    0.44    0.01   -0.01    0.00    0.00   -0.29    0.00    0.00    0.00   358.0   -0.04
 239 24 2018    3.83    0.11    0.00    3.08    0.00    0.01    0.00    0.00    0.79    0.00    0.00    0.00   361.1    0.01
 240 24 2018    0.00    0.00    0.00    0.64    0.01    0.00    0.00    0.00   -0.65    0.00    0.00    0.00   361.7    0.01
 241 24 2018    0.00    0.00    0.00    0.38    0.01   -0.03    0.00    0.00   -0.35    0.00    0.00    0.00   362.1   -0.01
 242 24 2018    0.00    0.00    0.00    0.21    0.00    0.00    0.00    0.00   -0.21    0.00    0.00    0.00   362.3    0.00
 243 24 2018    0.00    0.00    0.00    0.14    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   362.5    0.01
 244 24 2018    0.00    0.00    0.00   -0.01    0.00    0.04    0.00    0.00   -0.06    0.00    0.00    0.00   362.5    0.03
 245 24 2018    0.00    0.00    0.00    0.20    0.00   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   362.7    0.00
 246 24 2018    0.00    0.00    0.00    0.14    0.00   -0.02    0.00    0.00   -0.09    0.00    0.00    0.00   362.8   -0.03
 247 24 2018    0.25    0.00    0.08    0.05    0.00    0.04    0.00    0.00    0.07    0.00    0.00    0.00   362.8    0.01
 248 24 2018    5.79    0.00    0.56    2.01    0.00   -0.02    0.00    0.00    3.31    0.00    0.00    0.00   364.8    0.01
 249 24 2018    1.00    0.06    0.02    1.22    0.00   -0.01    0.00    0.00    0.31    0.00    0.00    0.00   366.1    0.01
 250 24 2018    1.00    0.17    0.03    1.27    0.30    0.01    0.00    0.00   -0.35    0.00    0.00    0.00   367.3    0.05
 251 24 2018    0.96    0.06    0.00    1.55    0.12    0.00    0.00    0.00   -0.56    0.00    0.00    0.00   368.9    0.00
 252 24 2018    0.00    0.00    0.00    0.99    0.26   -0.02    0.00    0.00   -0.99    0.00    0.00    0.00   369.9    0.01
 253 24 2018    0.00    0.00    0.00    0.50    0.15   -0.02    0.00    0.00   -0.49    0.00    0.00    0.00   370.4    0.02
 254 24 2018    0.00    0.00    0.00    0.30    0.08    0.01    0.00    0.00   -0.30    0.00    0.00    0.00   370.7    0.00
 255 24 2018    0.00    0.00    0.00    0.32    0.05    0.00    0.00    0.00   -0.31    0.00    0.00    0.00   371.0   -0.01
 256 24 2018    0.00    0.00    0.00    0.29    0.03    0.00    0.00    0.00   -0.29    0.00    0.00    0.00   371.3    0.00
 257 24 2018    0.00    0.00    0.00    0.18    0.00    0.02    0.00    0.00   -0.21    0.00    0.00    0.00   371.5    0.00
 258 24 2018    0.00    0.00    0.00    0.17    0.00   -0.01    0.00    0.00   -0.19    0.00    0.00    0.00   371.6    0.02
 259 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   371.8   -0.01
 260 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   371.9    0.01
 261 24 2018    0.08    0.00    0.03    0.10    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   372.0    0.02
 262 24 2018    1.92    0.00    0.00    1.39    0.00    0.01    0.00    0.00    0.54    0.00    0.00    0.00   373.4    0.00
 263 24 2018    0.00    0.00    0.00    0.55    0.00   -0.01    0.00    0.00   -0.56    0.00    0.00    0.00   374.0    0.02
 264 24 2018    0.00    0.00    0.00    0.11    0.00   -0.01    0.00    0.00   -0.10    0.00    0.00    0.00   374.1   -0.01
 265 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   374.3    0.00
 266 24 2018    0.13    0.08    0.04    0.12    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   374.4   -0.01
 267 24 2018    2.88    0.67    0.00    2.07    0.00    0.00    0.00    0.00    0.83    0.00    0.00    0.00   376.4    0.01
 268 24 2018    0.00    0.00    0.00    0.59    0.01    0.03    0.00    0.00   -0.66    0.00    0.00    0.00   377.0    0.03
 269 24 2018    0.00    0.00    0.00    0.24    0.00   -0.03    0.00    0.00   -0.20    0.00    0.00    0.00   377.3   -0.01
 270 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   377.4   -0.01
 271 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   377.5    0.00
 272 24 2018    0.00    0.00    0.00    0.11    0.00    0.01    0.00    0.00   -0.12    0.00    0.00    0.00   377.6    0.01
 273 24 2018    0.00    0.00    0.00    0.12    0.00    0.00    0.00    0.00   -0.13    0.00    0.00    0.00   377.7    0.01
 274 24 2018    0.00    0.00    0.00   -0.08    0.00    0.03    0.00    0.00    0.03    0.00    0.00    0.00   377.6    0.01
 275 24 2018    0.00    0.00    0.00    0.04    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   377.7   -0.03
 276 24 2018    0.13    0.00    0.04    0.17    0.00   -0.01    0.00    0.00    0.01    0.00    0.00    0.00   377.9   -0.08
 277 24 2018    2.92    0.00    0.01    1.86    0.00   -0.01    0.00    0.00    1.09    0.00    0.00    0.00   379.7    0.00
 278 24 2018    1.04    0.22    0.17    1.00    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   380.7    0.00
 279 24 2018    1.96    2.59    0.23    0.76    0.00    0.00    0.00    0.00    1.13    0.00    0.00    0.00   381.5    0.01
 280 24 2018    1.17    1.35    0.17    0.84    0.00   -0.01    0.00    0.00    0.23    0.00    0.00    0.17   382.3   -0.01
 281 24 2018    4.96    0.76    1.38    0.43    0.00   -0.01    3.70    0.00   -0.23    0.00    0.00    0.00   382.8    0.01
 282 24 2018    4.15    0.00    2.51    0.21    0.00    0.00    2.94    0.00   -0.15    0.00    0.00    0.00   383.0    0.02
 283 24 2018    7.33    0.00    2.61    0.30    0.00    0.00    6.98    0.00   -0.06    0.00    0.00    0.00   383.3    0.01
 284 24 2018    3.35    4.70    1.12    2.27    0.00    0.00   -2.14    0.00    4.70    0.00    0.00    0.00   385.5    0.01
 285 24 2018    0.21    3.24    0.07    3.32    2.13   -0.02   -2.96    0.00    0.92    0.00    0.00    0.00   388.9    0.01
 286 24 2018    5.21    4.67    0.47    3.57    2.25    0.01   -1.02    0.00    2.24    0.00    0.00    0.00   392.4    0.00
 287 24 2018    9.58    0.53    2.46    1.03    0.00    0.01    6.01    0.00    0.53    0.00    0.00    0.00   393.5    0.01
 288 24 2018    0.04    0.17    0.87    1.62    0.00    0.00   -0.11    0.00    0.11    0.00    0.00    0.00   395.1    0.01
 289 24 2018    0.96    1.94    0.05    1.74    0.59   -0.01   -1.15    0.00    1.20    0.00    0.00    0.00   396.8   -0.01
 290 24 2018    0.00    1.62    0.00    1.03    1.02    0.03   -1.56    0.00    0.54    0.00    0.00    0.00   397.9    0.02
 291 24 2018    0.00    0.80    0.00    1.06    0.99   -0.01   -0.81    0.00   -0.23    0.00    0.00    0.00   398.9   -0.01
 292 24 2018    0.00    3.21    0.00    1.44    1.39    0.01   -3.17    0.00    1.76    0.00    0.00    0.00   400.4   -0.02
 293 24 2018    0.00    4.38    0.00    1.53    1.41   -0.04   -4.30    0.00    2.79    0.00    0.00    0.00   401.9    0.01
 294 24 2018    0.00    1.37    0.00    1.85    1.59    0.02   -2.41    0.00    0.54    0.00    0.00    0.00   403.7    0.01
 295 24 2018    0.00    0.00    0.00    1.36    1.15    0.01    0.00    0.00   -1.40    0.00    0.00    0.00   405.1    0.03
 296 24 2018    0.00    0.00    0.00    1.34    1.13    0.02    0.00    0.00   -1.38    0.00    0.00    0.00   406.4    0.02
 297 24 2018    0.00    0.00    0.00    1.93    1.27   -0.03    0.00    0.00   -1.87    0.00    0.00    0.00   408.4   -0.02
 298 24 2018    0.00    0.00    0.00    1.65    1.18    0.01    0.00    0.00   -1.62    0.00    0.00    0.00   410.0   -0.03
 299 24 2018    0.00    0.00    0.00    1.96    1.13    0.00    0.00    0.00   -1.91    0.00    0.00    0.00   412.0   -0.05
 300 24 2018    0.00    0.00    0.00    1.64    0.99    0.00    0.00    0.00   -1.67    0.00    0.00    0.00   413.6    0.03
 301 24 2018    0.00    0.00    0.00    1.12    0.43   -0.02    0.00    0.00   -1.09    0.00    0.00    0.00   414.7    0.00
 302 24 2018    0.50    0.00    0.16    0.79    0.28    0.03    0.00    0.00   -0.48    0.00    0.00    0.00   415.5    0.01
 303 24 2018   11.58    0.91    2.62    0.46    0.00   -0.02    8.27    0.00    0.43    0.00    0.00    0.00   416.0   -0.02
 304 24 2018    2.00    0.00    0.79    2.36    0.00    0.00    1.51    0.00   -0.03    0.00    0.00    0.00   418.3   -0.01
 305 24 2018    2.29    0.80    0.12    1.70    0.23    0.01    0.66    0.00    0.58    0.00    0.00    0.00   420.0    0.01
 306 24 2018    8.87   12.90    0.08    3.52    0.59    0.01   -6.87    0.00   12.26    0.00    0.00    0.00   423.5    0.00
 307 24 2018    5.88    7.16    0.40    1.86    0.23   -0.01   -3.58    0.00    7.28    0.00    0.00    0.00   425.4    0.01
 308 24 2018    3.08    0.73    0.07    2.29    0.75   -0.01    0.00    0.00    1.02    0.00    0.00    0.14   427.7   -0.03
 309 24 2018    4.83    2.44    0.08    2.67    0.72    0.00    0.00    0.00    2.26    0.06    0.00    0.03   430.4   -0.06
 310 24 2018    1.00    1.54    0.01    1.13    0.53    0.00    0.00    0.00   -0.34    0.16    0.00    0.14   431.5    0.00
 311 24 2018    0.96    3.87    0.00    0.64    0.07    0.00    0.93    0.00   -0.57    0.11    0.00    0.00   432.1    0.00
 312 24 2018    0.00    0.00    0.00    0.27    0.03   -0.01    0.26    0.00   -0.56    0.05    0.00    0.00   432.4   -0.02
 313 24 2018    0.00    0.00    0.00    1.16    0.98   -0.01    0.28    0.00   -1.46    0.03    0.00    0.00   433.6    0.00
 314 24 2018    0.42    0.00    0.14    1.07    1.05    0.01    0.54    0.00   -1.35    0.01    0.00    0.00   434.6    0.00
 315 24 2018    9.62    0.00    2.61    0.44    0.00    0.01    6.84    0.00   -0.14    0.01    0.00    0.00   435.1    0.00
 316 24 2018    0.96    0.00    0.00    2.95    0.00    0.00    0.75    0.00   -0.13    0.00    0.00    0.00   438.0    0.00
 317 24 2018    0.00    0.00    0.00    0.25    0.18    0.00    0.02    0.00   -0.27    0.00    0.00    0.00   438.3    0.00
 318 24 2018    0.00    0.07    0.00    1.04    1.03   -0.01   -0.04    0.00   -1.00    0.00    0.00    0.00   439.3    0.02
 319 24 2018    0.00    0.07    0.00    1.26    1.20    0.00   -0.04    0.00   -1.20    0.00    0.00    0.00   440.6   -0.01
 320 24 2018    0.25    0.04    0.08    0.39    0.32    0.01    0.13    0.00   -0.36    0.00    0.00    0.00   440.9    0.00
 321 24 2018    5.75    0.00    1.64    0.31    0.00   -0.01    3.97    0.00   -0.09    0.00    0.00    0.00   441.3    0.01
 322 24 2018    0.00    0.00    0.00    1.75    0.07   -0.01    0.03    0.00   -0.24    0.00    0.00    0.00   443.0    0.12
 323 24 2018    0.00    0.00    0.00    0.06    0.01    0.01    0.04    0.00   -0.11    0.00    0.00    0.00   443.1    0.00
 324 24 2018    0.00    0.00    0.00    0.14    0.12   -0.01    0.04    0.00   -0.17    0.00    0.00    0.00   443.2    0.00
 325 24 2018    0.00    0.02    0.00    0.24    0.21    0.00   -0.01    0.00   -0.21    0.00    0.00    0.00   443.4   -0.01
 326 24 2018    0.13    0.02    0.04    0.21    0.27    0.03    0.02    0.00   -0.23    0.00    0.00    0.00   443.6    0.05
 327 24 2018    3.33    1.79    0.15    1.05    0.06    0.00    0.36    0.00    1.82    0.00    0.00    0.00   444.7   -0.01
 328 24 2018   10.58    2.52    1.25    2.43    0.00   -0.02    4.56    0.00    2.00    0.00    0.00    0.52   447.1   -0.01
 329 24 2018    0.96    0.00    0.00    1.85    0.19   -0.01    0.62    0.00    0.26    0.00    0.00    0.00   449.0    0.01
 330 24 2018    0.00    0.00    0.00    0.14    0.00    0.00   -0.01    0.00   -0.10    0.00    0.00    0.00   449.1   -0.03
 331 24 2018    0.17    0.00    0.05    0.08    0.04    0.01    0.11    0.00   -0.10    0.00    0.00    0.00   449.2    0.01
 332 24 2018    3.83    0.00    0.12    1.21    0.03    0.03    2.55    0.00   -0.37    0.00    0.00    0.00   450.4    0.34
 333 24 2018    0.04    0.00    0.01    0.39    0.15   -0.03   -0.02    0.00   -0.17    0.00    0.00    0.00   450.8   -0.02
 334 24 2018    0.96    0.00    0.00    0.36    0.00    0.01    0.64    0.00   -0.42    0.00    0.00    0.00   451.1    0.38
 335 24 2018    0.00    0.00    0.00    0.14    0.00   -0.02   -0.02    0.00   -0.05    0.00    0.00    0.00   451.3   -0.06
 336 24 2018    0.04    0.00    0.01    0.02    0.00    0.01    0.04    0.00   -0.05    0.00    0.00    0.00   451.3    0.01
 337 24 2018    0.96    0.00    0.00    0.34    0.00   -0.01    0.67    0.00   -0.39    0.00    0.00    0.00   451.7    0.36
 338 24 2018    0.08    0.00    0.03    0.12    0.00   -0.01    0.04    0.00   -0.05    0.00    0.00    0.00   451.8   -0.04
 339 24 2018    1.96    0.00    0.01    0.68    0.00    0.01    1.29    0.00   -0.41    0.00    0.00    0.00   452.4    0.40
 340 24 2018    0.96    0.00    0.06    0.26    0.00    0.00    0.61    0.00   -0.02    0.00    0.00    0.00   452.7    0.06
 341 24 2018    0.00    0.00    0.00    0.06    0.00    0.01    0.01    0.00   -0.13    0.00    0.00    0.00   452.8    0.11
 342 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01   -0.03    0.00   -0.02    0.00    0.00    0.00   452.9   -0.03
 343 24 2018    0.00    0.00    0.00    0.11    0.00   -0.02   -0.04    0.00   -0.03    0.00    0.00    0.00   453.0   -0.02
 344 24 2018    0.00    0.00    0.00    0.07    0.01    0.00   -0.04    0.00   -0.02    0.00    0.00    0.00   453.0   -0.01
 345 24 2018    0.08    0.00    0.03    0.11    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   453.2   -0.02
 346 24 2018    1.92    0.00    0.00    0.67    0.00    0.02    1.28    0.00   -0.41    0.00    0.00    0.00   453.8    0.39
 347 24 2018    0.00    0.00    0.00    0.04    0.00   -0.01    0.01    0.00   -0.03    0.00    0.00    0.00   453.9   -0.01
 348 24 2018    0.00    0.00    0.00    0.02    0.01    0.00   -0.01    0.00    0.00    0.00    0.00    0.00   453.9    0.00
 349 24 2018    0.00    0.00    0.00    0.05    0.01    0.00   -0.03    0.00    0.00    0.00    0.00    0.00   453.9   -0.01
 350 24 2018    0.00    0.00    0.00    0.11    0.11    0.00   -0.02    0.00   -0.10    0.00    0.00    0.00   454.0    0.00
 351 24 2018    0.00    0.00    0.00    0.06    0.07    0.01   -0.02    0.00   -0.07    0.00    0.00    0.00   454.1    0.03
 352 24 2018    0.21    0.00    0.07   -0.01    0.03    0.00    0.13    0.00   -0.04    0.00    0.00    0.00   454.1    0.06
 353 24 2018    4.79    0.00    0.07    1.59    0.00    0.00    3.24    0.00   -0.05    0.00    0.00    0.00   455.7    0.02
 354 24 2018    0.00    0.00    0.00    0.11    0.00    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   455.8   -0.02
 355 24 2018    0.13    0.00    0.04    0.08    0.01    0.00    0.07    0.00   -0.01    0.00    0.00    0.00   455.9   -0.05
 356 24 2018    2.88    0.00    0.00    1.01    0.00   -0.01    1.94    0.00   -0.03    0.00    0.00    0.00   456.9    0.01
 357 24 2018    0.08    0.00    0.03    0.01    0.00    0.01    0.06    0.00   -0.03    0.00    0.00    0.00   456.9    0.00
 358 24 2018    1.92    0.00    0.02    0.63    0.00    0.00    1.30    0.00   -0.09    0.00    0.00    0.00   457.5    0.09
 359 24 2018    0.04    0.00    0.01    0.03    0.00    0.00    0.06    0.00   -0.03    0.00    0.00    0.00   457.5    0.00
 360 24 2018    0.96    0.00    0.10    0.22    0.00    0.00    0.67    0.00   -0.42    0.00    0.00    0.00   457.8    0.41
 361 24 2018    0.04    0.00    0.01    0.13    0.00    0.00    0.05    0.00   -0.03    0.00    0.00    0.00   457.9   -0.01
 362 24 2018    0.96    0.00    0.01    0.32    0.00    0.00    0.68    0.00   -0.03    0.00    0.00    0.00   458.2    0.00
 363 24 2018    0.00    0.00    0.00   -0.01    0.00    0.00    0.01    0.00   -0.25    0.00    0.00    0.00   458.2    0.26
 364 24 2018    0.08    0.00    0.03    0.00    0.00    0.01    0.06    0.00   -0.39    0.00    0.00    0.00   458.2    0.39
