
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 208 24 2018    0.96    0.00    0.00    3.39    1.71   -0.01    0.00    0.00   -2.15    0.00    0.00    0.00   426.5   -0.07
 209 24 2018    0.00    0.00    0.00    1.05    0.50    0.01    0.00    0.00   -1.09    0.00    0.00    0.00   427.6    0.03
 210 24 2018    0.00    0.00    0.00    0.74    0.29   -0.01    0.00    0.00   -0.72    0.00    0.00    0.00   428.3   -0.03
 211 24 2018    0.00    0.00    0.00    0.46    0.14   -0.02    0.00    0.00   -0.36    0.00    0.00    0.00   428.8   -0.09
 212 24 2018    0.00    0.00    0.00    0.36    0.14    0.01    0.00    0.00   -0.39    0.00    0.00    0.00   429.1    0.01
 213 24 2018    0.00    0.00    0.00    0.18    0.06    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   429.3    0.03
 214 24 2018    0.13    0.00    0.07    0.26    0.07   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   429.6    0.04
 215 24 2018    2.88    0.00    0.00    2.39    0.00    0.00    0.00    0.00    0.60    0.00    0.00    0.00   432.0   -0.05
 216 24 2018    0.08    0.00    0.05    0.69    0.07    0.00    0.00    0.00   -0.71    0.00    0.00    0.00   432.7    0.04
 217 24 2018    1.92    0.00    0.18    1.60    0.01    0.02    0.00    0.00    0.14    0.00    0.00    0.00   434.3    0.02
 218 24 2018    0.00    0.00    0.00    0.65    0.05   -0.01    0.00    0.00   -0.40    0.00    0.00    0.00   434.9   -0.08
 219 24 2018    0.04    0.00    0.02    0.34    0.03   -0.01    0.00    0.00   -0.23    0.00    0.00    0.00   435.3   -0.09
 220 24 2018    0.96    0.00    0.00    0.96    0.00    0.00    0.00    0.00    0.02    0.00    0.00    0.00   436.2    0.00
 221 24 2018    0.00    0.00    0.00    0.26    0.03    0.00    0.00    0.00   -0.35    0.00    0.00    0.00   436.5    0.08
 222 24 2018    0.00    0.00    0.00    0.17    0.03    0.00    0.00    0.00   -0.22    0.00    0.00    0.00   436.6    0.05
 223 24 2018    0.00    0.00    0.00    0.24    0.03   -0.02    0.00    0.00   -0.24    0.00    0.00    0.00   436.9    0.01
 224 24 2018    0.00    0.00    0.00    0.24    0.02   -0.01    0.00    0.00   -0.20    0.00    0.00    0.00   437.1   -0.03
 225 24 2018    0.00    0.00    0.00    0.12    0.00    0.01    0.00    0.00   -0.17    0.00    0.00    0.00   437.3    0.03
 226 24 2018    0.00    0.00    0.00   -0.04    0.00    0.02    0.00    0.00    0.05    0.00    0.00    0.00   437.2   -0.03
 227 24 2018    0.00    0.00    0.00    0.26    0.00   -0.02    0.00    0.00   -0.24    0.00    0.00    0.00   437.5    0.00
 228 24 2018    0.00    0.00    0.00    0.06    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   437.5    0.05
 229 24 2018    0.04    0.00    0.02    0.01    0.00    0.01    0.00    0.00   -0.07    0.00    0.00    0.00   437.5    0.07
 230 24 2018    0.96    0.00    0.00    0.89    0.00    0.00    0.00    0.00    0.12    0.00    0.00    0.00   438.4   -0.03
 231 24 2018    0.00    0.00    0.00    0.34    0.00   -0.01    0.00    0.00   -0.24    0.00    0.00    0.00   438.8   -0.09
 232 24 2018    0.17    0.00    0.10    0.14    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   438.9   -0.04
 233 24 2018    3.83    0.00    0.08    2.52    0.00    0.01    0.00    0.00    1.29    0.00    0.00    0.00   441.4    0.02
 234 24 2018    0.00    0.00    0.00    0.73    0.08    0.00    0.00    0.00   -0.62    0.00    0.00    0.00   442.2   -0.03
 235 24 2018    0.00    0.00    0.00    0.35    0.01   -0.02    0.00    0.00   -0.31    0.00    0.00    0.00   442.5   -0.02
 236 24 2018    0.04    0.00    0.02    0.21    0.01    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   442.7    0.00
 237 24 2018    0.96    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.03    0.00    0.00    0.00   443.7   -0.04
 238 24 2018    0.17    0.00    0.10    0.37    0.00   -0.01    0.00    0.00   -0.24    0.00    0.00    0.00   444.1   -0.06
 239 24 2018    3.83    0.07    0.07    3.45    0.00    0.01    0.00    0.00    0.42    0.00    0.00    0.00   447.5   -0.02
 240 24 2018    0.00    0.00    0.00    0.54    0.00    0.00    0.00    0.00   -0.47    0.00    0.00    0.00   448.1   -0.01
 241 24 2018    0.00    0.00    0.00    0.31    0.00   -0.03    0.00    0.00   -0.25    0.00    0.00    0.00   448.4   -0.04
 242 24 2018    0.00    0.00    0.00    0.15    0.00    0.00    0.00    0.00   -0.14    0.00    0.00    0.00   448.5   -0.01
 243 24 2018    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00   -0.11    0.00    0.00    0.00   448.6    0.04
 244 24 2018    0.00    0.00    0.00   -0.08    0.00    0.04    0.00    0.00   -0.03    0.00    0.00    0.00   448.5    0.07
 245 24 2018    0.00    0.00    0.00    0.16    0.00   -0.01    0.00    0.00   -0.14    0.00    0.00    0.00   448.7   -0.01
 246 24 2018    0.00    0.00    0.00    0.12    0.00   -0.02    0.00    0.00   -0.06    0.00    0.00    0.00   448.8   -0.05
 247 24 2018    0.25    0.00    0.15    0.03    0.00    0.04    0.00    0.00    0.02    0.00    0.00    0.00   448.9    0.00
 248 24 2018    5.79    0.00    1.29    2.63    0.00   -0.02    0.00    0.00    2.05    0.00    0.00    0.00   451.5   -0.01
 249 24 2018    1.00    0.03    0.06    1.98    0.00   -0.01    0.00    0.00    0.26    0.00    0.00    0.00   453.5   -0.01
 250 24 2018    1.00    0.10    0.09    0.98    0.00    0.01    0.00    0.00   -0.01    0.00    0.00    0.00   454.5   -0.01
 251 24 2018    0.96    0.03    0.00    1.48    0.00    0.01    0.00    0.00   -0.41    0.00    0.00    0.00   455.9   -0.04
 252 24 2018    0.00    0.00    0.00    0.58    0.10   -0.02    0.00    0.00   -0.62    0.00    0.00    0.00   456.5    0.05
 253 24 2018    0.00    0.00    0.00    0.29    0.07   -0.02    0.00    0.00   -0.32    0.00    0.00    0.00   456.8    0.05
 254 24 2018    0.00    0.00    0.00    0.21    0.04    0.01    0.00    0.00   -0.20    0.00    0.00    0.00   457.0   -0.02
 255 24 2018    0.00    0.00    0.00    0.26    0.03    0.00    0.00    0.00   -0.25    0.00    0.00    0.00   457.3   -0.01
 256 24 2018    0.00    0.00    0.00    0.23    0.02    0.00    0.00    0.00   -0.23    0.00    0.00    0.00   457.5    0.00
 257 24 2018    0.00    0.00    0.00    0.13    0.00    0.02    0.00    0.00   -0.16    0.00    0.00    0.00   457.6    0.00
 258 24 2018    0.00    0.00    0.00    0.11    0.00   -0.01    0.00    0.00   -0.14    0.00    0.00    0.00   457.8    0.03
 259 24 2018    0.00    0.00    0.00    0.15    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   457.9   -0.03
 260 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   458.0    0.00
 261 24 2018    0.08    0.00    0.05    0.06    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   458.1    0.03
 262 24 2018    1.92    0.00    0.00    1.61    0.00    0.01    0.00    0.00    0.37    0.00    0.00    0.00   459.7   -0.03
 263 24 2018    0.00    0.00    0.00    0.41    0.00   -0.02    0.00    0.00   -0.42    0.00    0.00    0.00   460.1    0.02
 264 24 2018    0.00    0.00    0.00    0.08    0.00   -0.01    0.00    0.00   -0.07    0.00    0.00    0.00   460.2   -0.01
 265 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   460.3    0.00
 266 24 2018    0.13    0.05    0.07    0.10    0.00    0.00    0.00    0.00   -0.03    0.00    0.00    0.00   460.4   -0.02
 267 24 2018    2.88    0.25    0.00    2.48    0.00    0.00    0.00    0.00    0.53    0.00    0.00    0.00   462.9   -0.06
 268 24 2018    0.00    0.00    0.00    0.39    0.00    0.03    0.00    0.00   -0.45    0.00    0.00    0.00   463.3    0.04
 269 24 2018    0.00    0.00    0.00    0.22    0.00   -0.03    0.00    0.00   -0.17    0.00    0.00    0.00   463.5   -0.02
 270 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.08    0.00    0.00    0.00   463.6   -0.02
 271 24 2018    0.00    0.00    0.00    0.07    0.00    0.00    0.00    0.00   -0.06    0.00    0.00    0.00   463.7   -0.01
 272 24 2018    0.00    0.00    0.00    0.10    0.00    0.01    0.00    0.00   -0.10    0.00    0.00    0.00   463.8   -0.01
 273 24 2018    0.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   463.8    0.04
 274 24 2018    0.00    0.00    0.00   -0.10    0.00    0.03    0.00    0.00    0.04    0.00    0.00    0.00   463.7    0.03
 275 24 2018    0.00    0.00    0.00    0.01    0.00    0.01    0.00    0.00   -0.01    0.00    0.00    0.00   463.7   -0.01
 276 24 2018    0.13    0.00    0.07    0.09    0.00   -0.01    0.00    0.00   -0.01    0.00    0.00    0.00   463.8   -0.02
 277 24 2018    2.92    0.00    0.02    2.35    0.00   -0.01    0.00    0.00    0.65    0.00    0.00    0.00   466.2   -0.02
 278 24 2018    1.04    0.12    0.32    0.91    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   467.1   -0.05
 279 24 2018    1.96    1.28    0.59    0.98    0.00    0.00    0.00    0.00    0.71    0.00    0.00    0.00   468.1   -0.01
 280 24 2018    1.17    0.59    0.33    1.17    0.00   -0.01    0.00    0.00    0.21    0.00    0.00    0.08   469.2   -0.02
 281 24 2018    4.96    1.72    2.71    0.54    0.00   -0.01    2.13    0.00   -0.05    0.00    0.00    0.00   469.8    0.05
 282 24 2018    4.15    0.00    4.86    0.28    0.00    0.00    1.82    0.00   -0.14    0.00    0.00    0.00   470.1    0.03
 283 24 2018    7.33    0.00    5.94    0.40    0.00    0.00    5.89    0.00   -0.06    0.00    0.00    0.00   470.5    0.01
 284 24 2018    3.35    3.84    4.30    3.00    0.00    0.00   -1.89    0.00    3.87    0.00    0.00    0.00   473.5    0.01
 285 24 2018    0.21    3.22    0.12    7.48    3.02   -0.02   -3.09    0.00    0.04    0.00    0.00    0.00   480.9   -0.03
 286 24 2018    5.21    3.62    0.91    5.32    2.97    0.01   -1.38    0.00    0.50    0.00    0.00    0.00   486.3   -0.03
 287 24 2018    9.58    0.57    5.29    1.28    0.00    0.01    3.34    0.00    0.55    0.00    0.00    0.00   487.5    0.01
 288 24 2018    0.04    0.14    3.27    2.03    0.00    0.00   -0.07    0.00    0.06    0.00    0.00    0.00   489.6    0.04
 289 24 2018    0.96    1.89    0.95    2.90    0.00   -0.01   -1.37    0.00    1.75    0.00    0.00    0.00   492.5    0.00
 290 24 2018    0.00    1.25    0.00    2.09    1.18    0.03   -1.20    0.00    0.00    0.00    0.00    0.00   494.6    0.03
 291 24 2018    0.00    0.58    0.00    1.66    1.55    0.00   -0.58    0.00   -1.00    0.00    0.00    0.00   496.2   -0.08
 292 24 2018    0.00    2.56    0.00    2.24    2.16    0.01   -2.50    0.00    0.31    0.00    0.00    0.00   498.5   -0.05
 293 24 2018    0.00    0.06    0.00    2.32    2.13   -0.04   -1.11    0.00   -1.19    0.00    0.00    0.00   500.8    0.01
 294 24 2018    0.00    0.00    0.00    1.71    1.31    0.02    0.00    0.00   -1.76    0.00    0.00    0.00   502.5    0.04
 295 24 2018    0.00    0.00    0.00    0.53    0.32    0.01    0.00    0.00   -0.55    0.00    0.00    0.00   503.0    0.01
 296 24 2018    0.00    0.00    0.00    0.33    0.17    0.02    0.00    0.00   -0.37    0.00    0.00    0.00   503.4    0.02
 297 24 2018    0.00    0.00    0.00    0.55    0.10   -0.03    0.00    0.00   -0.49    0.00    0.00    0.00   503.9   -0.02
 298 24 2018    0.00    0.00    0.00    0.40    0.05    0.01    0.00    0.00   -0.32    0.00    0.00    0.00   504.3   -0.08
 299 24 2018    0.00    0.00    0.00    0.30    0.03    0.00    0.00    0.00   -0.32    0.00    0.00    0.00   504.6    0.01
 300 24 2018    0.00    0.00    0.00    0.12    0.03    0.00    0.00    0.00   -0.18    0.00    0.00    0.00   504.7    0.06
 301 24 2018    0.00    0.00    0.00    0.24    0.02   -0.02    0.00    0.00   -0.19    0.00    0.00    0.00   505.0   -0.03
 302 24 2018    0.50    0.00    0.30    0.16    0.03    0.02    0.00    0.00    0.01    0.00    0.00    0.00   505.1    0.01
 303 24 2018   11.58    0.88    5.97    0.58    0.00   -0.02    5.13    0.00    0.22    0.00    0.00    0.00   505.7   -0.01
 304 24 2018    2.00    0.00    3.66    3.15    0.00    0.01    1.10    0.00    0.02    0.00    0.00    0.00   508.8    0.03
 305 24 2018    2.29    1.96    0.22    4.89    0.00    0.01   -1.17    0.00    2.03    0.00    0.00    0.00   513.7   -0.03
 306 24 2018    8.87    6.66    0.35    6.14    0.95    0.01   -5.06    0.00    7.71    0.00    0.00    0.00   519.9   -0.04
 307 24 2018    5.88    0.51    0.91    3.13    0.15   -0.01    0.00    0.00    2.16    0.00    0.00    0.00   523.0    0.04
 308 24 2018    3.08    0.38    0.12    4.20    1.42   -0.01    0.00    0.00   -0.41    0.00    0.00    0.08   527.2    0.00
 309 24 2018    4.83    1.52    0.25    4.21    1.26    0.00    0.00    0.00    0.54    0.00    0.00    0.02   531.4    0.03
 310 24 2018    1.00    0.93    0.02    1.86    0.97    0.00    0.00    0.00   -0.76    0.00    0.00    0.08   533.3    0.05
 311 24 2018    0.96    6.62    0.00    0.74    0.05    0.00    0.00    0.00   -0.33    0.00    0.00    0.47   534.0    0.18
 312 24 2018    0.00    0.00    0.00    0.37    0.02   -0.01    0.00    0.00   -0.31    0.00    0.00    0.47   534.4   -0.05
 313 24 2018    0.00    0.00    0.00    1.16    0.82   -0.01    0.00    0.00   -0.82    0.00    0.00    0.00   535.5    0.15
 314 24 2018    0.42    0.17    0.25    1.47    1.17    0.02    0.00    0.00   -1.49    0.00    0.00    0.17   537.0    0.00
 315 24 2018    9.62    0.34    5.41    0.52    0.00    0.00    4.18    0.00   -0.08    0.00    0.00    0.00   537.5    0.02
 316 24 2018    0.96    0.00    1.53    4.46    0.00    0.00    0.49    0.00   -0.10    0.00    0.00    0.00   542.0    0.00
 317 24 2018    0.00    0.00    0.00    1.55    0.02   -0.01    0.02    0.00   -0.12    0.00    0.00    0.00   543.5    0.08
 318 24 2018    0.00    0.66    0.00    0.65    0.68   -0.01   -0.68    0.00   -0.01    0.00    0.00    0.00   544.2    0.06
 319 24 2018    0.00    0.36    0.00    1.22    1.13    0.00   -0.37    0.00   -0.81    0.00    0.00    0.00   545.4   -0.03
 320 24 2018    0.25    0.04    0.15    0.26    0.17    0.02    0.02    0.00   -0.19    0.00    0.00    0.00   545.7   -0.01
 321 24 2018    5.75    0.00    3.13    0.45    0.00   -0.01    2.44    0.00   -0.10    0.00    0.00    0.00   546.1   -0.02
 322 24 2018    0.00    0.00    0.00    3.19    0.03   -0.01    0.02    0.00   -0.12    0.00    0.00    0.00   549.3    0.06
 323 24 2018    0.00    0.00    0.00    0.08    0.01    0.01    0.02    0.00   -0.11    0.00    0.00    0.00   549.4    0.00
 324 24 2018    0.00    0.00    0.00    0.12    0.05   -0.01   -0.06    0.00   -0.06    0.00    0.00    0.00   549.5    0.00
 325 24 2018    0.00    0.08    0.00    0.17    0.11    0.00   -0.15    0.00    0.01    0.00    0.00    0.00   549.7   -0.02
 326 24 2018    0.13    0.27    0.07    0.28    0.33    0.03   -0.29    0.00   -0.01    0.00    0.00    0.00   550.0    0.04
 327 24 2018    3.33    2.17    0.27    2.12    0.28    0.00   -0.91    0.00    1.96    0.00    0.00    0.00   552.1   -0.04
 328 24 2018   10.58    2.20    3.08    3.52    0.00   -0.02    2.12    0.00    2.14    0.00    0.00    0.00   555.6    0.02
 329 24 2018    0.96    0.00    0.00    3.76    0.00   -0.01    0.45    0.00   -0.17    0.00    0.00    0.00   559.4    0.00
 330 24 2018    0.00    0.00    0.00    0.25    0.00    0.00   -0.02    0.00   -0.18    0.00    0.00    0.00   559.6   -0.04
 331 24 2018    0.17    0.00    0.10    0.09    0.02    0.01    0.04    0.00   -0.10    0.00    0.00    0.00   559.7    0.02
 332 24 2018    3.83    0.00    0.31    2.09    0.03    0.03    1.50    0.00   -0.07    0.00    0.00    0.00   561.8    0.08
 333 24 2018    0.04    0.00    0.02    0.71    0.31   -0.03    0.01    0.00   -0.33    0.00    0.00    0.00   562.5   -0.05
 334 24 2018    0.96    0.00    0.00    0.61    0.00    0.01    0.41    0.00   -0.13    0.00    0.00    0.00   563.1    0.09
 335 24 2018    0.00    0.00    0.00    0.20    0.01   -0.02   -0.03    0.00   -0.09    0.00    0.00    0.00   563.3   -0.08
 336 24 2018    0.04    0.00    0.02    0.02    0.00    0.01    0.06    0.00   -0.09    0.00    0.00    0.00   563.3    0.01
 337 24 2018    0.96    0.00    0.00    0.61    0.00   -0.01    0.44    0.00   -0.19    0.00    0.00    0.00   563.9    0.13
 338 24 2018    0.08    0.00    0.05    0.15    0.00   -0.01    0.01    0.00   -0.09    0.00    0.00    0.00   564.1   -0.02
 339 24 2018    1.96    0.00    0.05    1.20    0.00    0.01    0.77    0.00   -0.18    0.00    0.00    0.00   565.3    0.15
 340 24 2018    0.96    0.02    0.14    0.46    0.01    0.00    0.30    0.00    0.06    0.00    0.00    0.00   565.8    0.04
 341 24 2018    0.00    0.00    0.00    0.14    0.00    0.01    0.01    0.00   -0.03    0.00    0.00    0.00   565.9    0.01
 342 24 2018    0.00    0.00    0.00    0.10    0.00   -0.01   -0.03    0.00   -0.02    0.00    0.00    0.00   566.0   -0.04
 343 24 2018    0.00    0.00    0.00    0.18    0.01   -0.02   -0.08    0.00   -0.05    0.00    0.00    0.00   566.2   -0.03
 344 24 2018    0.00    0.00    0.00    0.12    0.07    0.00   -0.05    0.00   -0.06    0.00    0.00    0.00   566.3   -0.01
 345 24 2018    0.08    0.00    0.05    0.19    0.00    0.00   -0.06    0.00   -0.05    0.00    0.00    0.00   566.5   -0.04
 346 24 2018    1.92    0.00    0.00    1.22    0.01    0.02    0.77    0.00   -0.18    0.00    0.00    0.00   567.7    0.14
 347 24 2018    0.00    0.00    0.00    0.03    0.00   -0.01    0.00    0.00   -0.04    0.00    0.00    0.00   567.8    0.02
 348 24 2018    0.00    0.00    0.00    0.16    0.13    0.00   -0.05    0.00   -0.09    0.00    0.00    0.00   567.9   -0.02
 349 24 2018    0.00    0.00    0.00    0.13    0.13    0.00   -0.06    0.00   -0.09    0.00    0.00    0.00   568.1    0.02
 350 24 2018    0.00    0.09    0.00    0.69    0.66    0.00   -0.13    0.00   -0.55    0.00    0.00    0.00   568.7   -0.01
 351 24 2018    0.00    0.07    0.00    0.30    0.31    0.01   -0.12    0.00   -0.20    0.00    0.00    0.00   569.0    0.02
 352 24 2018    0.21    0.00    0.12    0.08    0.12    0.00    0.07    0.00   -0.13    0.00    0.00    0.00   569.1    0.06
 353 24 2018    4.79    0.00    0.31    2.72    0.00    0.00    1.98    0.00   -0.08    0.00    0.00    0.00   571.8   -0.01
 354 24 2018    0.00    0.00    0.00    0.34    0.01   -0.01    0.01    0.00   -0.07    0.00    0.00    0.00   572.2    0.04
 355 24 2018    0.13    0.00    0.07    0.15    0.05    0.00    0.01    0.00   -0.04    0.00    0.00    0.00   572.3   -0.07
 356 24 2018    2.88    0.00    0.00    1.83    0.00   -0.01    1.18    0.00   -0.06    0.00    0.00    0.00   574.2    0.01
 357 24 2018    0.08    0.00    0.05    0.00    0.01    0.01    0.04    0.00   -0.06    0.00    0.00    0.00   574.2    0.06
 358 24 2018    1.92    0.00    0.07    1.13    0.00    0.00    0.79    0.00   -0.07    0.00    0.00    0.00   575.3    0.04
 359 24 2018    0.04    0.00    0.02    0.08    0.00    0.00    0.05    0.00   -0.03    0.00    0.00    0.00   575.4    0.00
 360 24 2018    0.96    0.00    0.20    0.40    0.00    0.00    0.40    0.00   -0.26    0.00    0.00    0.00   575.8    0.24
 361 24 2018    0.04    0.00    0.02    0.25    0.00    0.00    0.05    0.00   -0.05    0.00    0.00    0.00   576.0   -0.03
 362 24 2018    0.96    0.00    0.08    0.53    0.00    0.00    0.43    0.00   -0.04    0.00    0.00    0.00   576.6   -0.02
 363 24 2018    0.00    0.00    0.00    0.07    0.00    0.00   -0.01    0.00   -0.01    0.00    0.00    0.00   576.6    0.02
 364 24 2018    0.08    0.00    0.05    0.02    0.00    0.01    0.02    0.00   -0.03    0.00    0.00    0.00   576.6    0.02
