
                                       SUMMARY OF WATER BALANCE

                                                              CHANGE IN STORAGE
                               PRECIP          PLANT   ------------------------------  DEEP                     CUM.
 DAY HR  YR   PRECIP  SNOWMELT INTRCP    ET    TRANSP  CANOPY   SNOW  RESIDUE   SOIL   PERC   RUNOFF   PONDED    ET    ERROR
 209 24 2018    0.00    0.00    0.00    2.87    1.88    0.01    0.00    0.00   -2.89    0.01    0.00    0.00   359.3    0.01
 210 24 2018    0.00    0.00    0.00    1.43    0.65   -0.01    0.00    0.00   -1.41    0.01    0.00    0.00   360.7   -0.01
 211 24 2018    0.00    0.00    0.00    0.69    0.30   -0.02    0.00    0.00   -0.65    0.01    0.00    0.00   361.4   -0.03
 212 24 2018    0.00    0.00    0.00    0.56    0.25    0.02    0.00    0.00   -0.59    0.01    0.00    0.00   361.9    0.01
 213 24 2018    0.00    0.00    0.00    0.34    0.11    0.00    0.00    0.00   -0.33    0.01    0.00    0.00   362.3   -0.01
 214 24 2018    0.13    0.00    0.05    0.38    0.12   -0.01    0.00    0.00   -0.33    0.01    0.00    0.00   362.6    0.03
 215 24 2018    2.88    0.00    0.00    1.99    0.00    0.00    0.00    0.00    0.92    0.01    0.00    0.00   364.6    0.00
 216 24 2018    0.08    0.00    0.03    1.03    0.28    0.01    0.00    0.00   -1.03    0.01    0.00    0.00   365.7    0.04
 217 24 2018    1.92    0.00    0.09    1.64    0.02    0.02    0.00    0.00    0.19    0.00    0.00    0.00   367.3    0.01
 218 24 2018    0.00    0.00    0.00    0.77    0.10   -0.01    0.00    0.00   -0.63    0.00    0.00    0.00   368.1   -0.05
 219 24 2018    0.04    0.00    0.02    0.35    0.06   -0.01    0.00    0.00   -0.31    0.00    0.00    0.00   368.4   -0.02
 220 24 2018    0.96    0.00    0.00    0.95    0.00    0.00    0.00    0.00    0.01    0.00    0.00    0.00   369.4    0.01
 221 24 2018    0.00    0.00    0.00    0.40    0.04    0.01    0.00    0.00   -0.46    0.00    0.00    0.00   369.8    0.04
 222 24 2018    0.00    0.00    0.00    0.26    0.04    0.00    0.00    0.00   -0.28    0.00    0.00    0.00   370.0    0.01
 223 24 2018    0.00    0.00    0.00    0.30    0.04   -0.02    0.00    0.00   -0.31    0.00    0.00    0.00   370.3    0.01
 224 24 2018    0.00    0.00    0.00    0.28    0.02   -0.01    0.00    0.00   -0.25    0.00    0.00    0.00   370.6   -0.02
 225 24 2018    0.00    0.00    0.00    0.18    0.00    0.01    0.00    0.00   -0.21    0.00    0.00    0.00   370.8    0.01
 226 24 2018    0.00    0.00    0.00   -0.03    0.00    0.02    0.00    0.00    0.03    0.00    0.00    0.00   370.8   -0.02
 227 24 2018    0.00    0.00    0.00    0.29    0.00   -0.02    0.00    0.00   -0.28    0.00    0.00    0.00   371.1    0.00
 228 24 2018    0.00    0.00    0.00    0.14    0.00    0.01    0.00    0.00   -0.17    0.00    0.00    0.00   371.2    0.02
 229 24 2018    0.04    0.00    0.02    0.07    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   371.3    0.04
 230 24 2018    0.96    0.00    0.00    0.82    0.00    0.00    0.00    0.00    0.14    0.00    0.00    0.00   372.1    0.00
 231 24 2018    0.00    0.00    0.00    0.34    0.00   -0.01    0.00    0.00   -0.28    0.00    0.00    0.00   372.4   -0.05
 232 24 2018    0.17    0.00    0.06    0.15    0.00    0.00    0.00    0.00   -0.02    0.00    0.00    0.00   372.6   -0.03
 233 24 2018    3.83    0.00    0.03    1.92    0.00    0.01    0.00    0.00    1.93    0.00    0.00    0.00   374.5    0.01
 234 24 2018    0.00    0.00    0.00    1.03    0.23    0.00    0.00    0.00   -0.99    0.00    0.00    0.00   375.5   -0.01
 235 24 2018    0.00    0.00    0.00    0.38    0.03   -0.02    0.00    0.00   -0.37    0.00    0.00    0.00   375.9    0.00
 236 24 2018    0.04    0.00    0.02    0.28    0.03    0.00    0.00    0.00   -0.26    0.00    0.00    0.00   376.2    0.00
 237 24 2018    0.96    0.00    0.00    0.94    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   377.1   -0.01
 238 24 2018    0.17    0.00    0.06    0.41    0.01   -0.01    0.00    0.00   -0.28    0.00    0.00    0.00   377.5   -0.02
 239 24 2018    3.83    0.10    0.00    3.19    0.00    0.01    0.00    0.00    0.69    0.00    0.00    0.00   380.7    0.00
 240 24 2018    0.00    0.00    0.00    0.63    0.01    0.00    0.00    0.00   -0.64    0.00    0.00    0.00   381.4    0.01
 241 24 2018    0.00    0.00    0.00    0.36    0.01   -0.03    0.00    0.00   -0.34    0.00    0.00    0.00   381.7   -0.01
 242 24 2018    0.00    0.00    0.00    0.20    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   381.9   -0.01
 243 24 2018    0.00    0.00    0.00    0.14    0.00    0.00    0.00    0.00   -0.16    0.00    0.00    0.00   382.1    0.02
 244 24 2018    0.00    0.00    0.00   -0.02    0.00    0.04    0.00    0.00   -0.06    0.00    0.00    0.00   382.0    0.04
 245 24 2018    0.00    0.00    0.00    0.18    0.00   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   382.2    0.00
 246 24 2018    0.00    0.00    0.00    0.14    0.00   -0.02    0.00    0.00   -0.09    0.00    0.00    0.00   382.4   -0.03
 247 24 2018    0.25    0.00    0.09    0.04    0.00    0.04    0.00    0.00    0.06    0.00    0.00    0.00   382.4    0.01
 248 24 2018    5.79    0.00    0.68    2.37    0.04   -0.02    0.00    0.00    2.85    0.00    0.00    0.00   384.8    0.01
 249 24 2018    1.00    0.05    0.03    1.39    0.00   -0.01    0.00    0.00    0.25    0.00    0.00    0.00   386.2    0.01
 250 24 2018    1.00    0.16    0.04    1.11    0.00    0.01    0.00    0.00   -0.17    0.00    0.00    0.00   387.3    0.03
 251 24 2018    0.96    0.05    0.00    1.54    0.13    0.00    0.00    0.00   -0.55    0.00    0.00    0.00   388.8    0.00
 252 24 2018    0.00    0.00    0.00    0.80    0.18   -0.02    0.00    0.00   -0.80    0.00    0.00    0.00   389.6    0.02
 253 24 2018    0.00    0.00    0.00    0.42    0.11   -0.03    0.00    0.00   -0.42    0.00    0.00    0.00   390.0    0.02
 254 24 2018    0.00    0.00    0.00    0.27    0.06    0.01    0.00    0.00   -0.28    0.00    0.00    0.00   390.3    0.00
 255 24 2018    0.00    0.00    0.00    0.30    0.04    0.00    0.00    0.00   -0.30    0.00    0.00    0.00   390.6   -0.01
 256 24 2018    0.00    0.00    0.00    0.28    0.02    0.00    0.00    0.00   -0.27    0.00    0.00    0.00   390.9    0.00
 257 24 2018    0.00    0.00    0.00    0.17    0.00    0.02    0.00    0.00   -0.21    0.00    0.00    0.00   391.1    0.01
 258 24 2018    0.00    0.00    0.00    0.16    0.00   -0.01    0.00    0.00   -0.18    0.00    0.00    0.00   391.2    0.02
 259 24 2018    0.00    0.00    0.00    0.16    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   391.4   -0.01
 260 24 2018    0.00    0.00    0.00    0.11    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   391.5    0.01
 261 24 2018    0.08    0.00    0.03    0.10    0.00    0.00    0.00    0.00   -0.07    0.00    0.00    0.00   391.6    0.02
 262 24 2018    1.92    0.00    0.00    1.47    0.00    0.01    0.00    0.00    0.47    0.00    0.00    0.00   393.0    0.00
 263 24 2018    0.00    0.00    0.00    0.51    0.00   -0.01    0.00    0.00   -0.53    0.00    0.00    0.00   393.6    0.02
 264 24 2018    0.00    0.00    0.00    0.11    0.00   -0.01    0.00    0.00   -0.09    0.00    0.00    0.00   393.7   -0.01
 265 24 2018    0.00    0.00    0.00    0.19    0.00    0.00    0.00    0.00   -0.19    0.00    0.00    0.00   393.9    0.00
 266 24 2018    0.13    0.08    0.05    0.12    0.00    0.00    0.00    0.00   -0.01    0.00    0.00    0.00   394.0   -0.02
 267 24 2018    2.88    0.62    0.00    2.24    0.00    0.00    0.00    0.00    0.68    0.00    0.00    0.00   396.2    0.00
 268 24 2018    0.00    0.00    0.00    0.52    0.00    0.03    0.00    0.00   -0.59    0.00    0.00    0.00   396.7    0.03
 269 24 2018    0.00    0.00    0.00    0.22    0.00   -0.03    0.00    0.00   -0.18    0.00    0.00    0.00   397.0   -0.02
 270 24 2018    0.00    0.00    0.00    0.11    0.00    0.00    0.00    0.00   -0.10    0.00    0.00    0.00   397.1   -0.01
 271 24 2018    0.00    0.00    0.00    0.09    0.00    0.00    0.00    0.00   -0.09    0.00    0.00    0.00   397.2   -0.01
 272 24 2018    0.00    0.00    0.00    0.10    0.00    0.01    0.00    0.00   -0.11    0.00    0.00    0.00   397.3    0.00
 273 24 2018    0.00    0.00    0.00    0.10    0.00    0.00    0.00    0.00   -0.12    0.00    0.00    0.00   397.4    0.01
 274 24 2018    0.00    0.00    0.00   -0.09    0.00    0.02    0.00    0.00    0.05    0.00    0.00    0.00   397.3    0.01
 275 24 2018    0.00    0.00    0.00   -0.01    0.00    0.01    0.00    0.00   -0.02    0.00    0.00    0.00   397.3    0.03
 276 24 2018    0.13    0.00    0.05    0.11    0.00   -0.01    0.00    0.00    0.00    0.00    0.00    0.00   397.4   -0.03
 277 24 2018    2.92    0.00    0.02    2.04    0.00   -0.01    0.00    0.00    0.91    0.00    0.00    0.00   399.4    0.00
 278 24 2018    1.04    0.20    0.19    1.03    0.00    0.00    0.00    0.00   -0.15    0.00    0.00    0.00   400.5   -0.01
 279 24 2018    1.96    2.24    0.26    0.85    0.00    0.00    0.00    0.00    1.02    0.00    0.00    0.00   401.3    0.01
 280 24 2018    1.17    1.14    0.19    0.92    0.00   -0.01    0.00    0.00    0.17    0.00    0.00    0.16   402.2    0.00
 281 24 2018    4.96    0.85    1.64    0.44    0.00   -0.01    3.28    0.00   -0.07    0.00    0.00    0.00   402.7    0.03
 282 24 2018    4.15    0.00    2.96    0.23    0.00    0.00    2.74    0.00   -0.17    0.00    0.00    0.00   402.9    0.02
 283 24 2018    7.33    0.00    2.96    0.31    0.00    0.00    7.06    0.00   -0.04    0.00    0.00    0.00   403.2    0.01
 284 24 2018    3.35    4.67    1.50    2.35    0.00    0.00   -2.22    0.00    4.67    0.00    0.00    0.00   405.6    0.02
 285 24 2018    0.21    3.02    0.08    3.90    2.27   -0.02   -2.78    0.00    0.55    0.00    0.00    0.00   409.5   -0.02
 286 24 2018    5.21    5.00    0.55    3.89    2.38    0.01   -1.62    0.00    2.45    0.00    0.00    0.00   413.4    0.00
 287 24 2018    9.58    0.54    2.83    1.04    0.00    0.01    5.71    0.00    0.52    0.00    0.00    0.00   414.4    0.01
 288 24 2018    0.04    0.20    1.21    1.66    0.00    0.00   -0.13    0.00    0.13    0.00    0.00    0.00   416.1    0.01
 289 24 2018    0.96    2.61    0.07    1.98    0.46   -0.01   -1.85    0.00    1.99    0.00    0.00    0.00   418.0   -0.01
 290 24 2018    0.00    2.34    0.00    1.21    1.18    0.03   -2.27    0.00    1.08    0.00    0.00    0.00   419.2    0.02
 291 24 2018    0.00    2.77    0.00    1.25    1.18   -0.01   -2.74    0.00    1.51    0.00    0.00    0.00   420.5   -0.01
 292 24 2018    0.00    3.86    0.00    1.66    1.60    0.01   -3.74    0.00    2.10    0.00    0.00    0.00   422.2   -0.03
 293 24 2018    0.00    1.56    0.00    1.80    1.53   -0.04   -1.44    0.00   -0.33    0.00    0.00    0.00   424.0    0.00
 294 24 2018    0.00    0.00    0.00    2.41    1.79    0.02    0.00    0.00   -2.43    0.00    0.00    0.00   426.4    0.01
 295 24 2018    0.00    0.00    0.00    1.67    1.35    0.01    0.00    0.00   -1.70    0.00    0.00    0.00   428.0    0.02
 296 24 2018    0.00    0.00    0.00    1.63    1.32    0.02    0.00    0.00   -1.66    0.00    0.00    0.00   429.7    0.01
 297 24 2018    0.00    0.00    0.00    2.01    1.36   -0.03    0.00    0.00   -1.96    0.00    0.00    0.00   431.7   -0.02
 298 24 2018    0.00    0.00    0.00    1.45    0.80    0.01    0.00    0.00   -1.42    0.00    0.00    0.00   433.1   -0.03
 299 24 2018    0.00    0.00    0.00    1.03    0.30    0.00    0.00    0.00   -1.05    0.00    0.00    0.00   434.2    0.02
 300 24 2018    0.00    0.00    0.00    0.59    0.19    0.00    0.00    0.00   -0.61    0.00    0.00    0.00   434.7    0.03
 301 24 2018    0.00    0.00    0.00    0.52    0.14   -0.02    0.00    0.00   -0.49    0.00    0.00    0.00   435.3   -0.01
 302 24 2018    0.50    0.00    0.19    0.36    0.14    0.03    0.00    0.00   -0.09    0.00    0.00    0.00   435.6    0.01
 303 24 2018   11.58    0.84    2.97    0.49    0.00   -0.02    7.96    0.00    0.39    0.00    0.00    0.00   436.1   -0.02
 304 24 2018    2.00    0.12    1.13    2.42    0.00    0.01    1.33    0.00    0.08    0.00    0.00    0.00   438.5    0.00
 305 24 2018    2.29    1.10    0.14    1.96    0.03    0.01    0.24    0.00    1.07    0.00    0.00    0.00   440.5    0.00
 306 24 2018    8.87   12.67    0.16    4.02    0.70    0.01   -7.07    0.00   11.90    0.00    0.00    0.00   444.5    0.00
 307 24 2018    5.88    4.23    0.50    2.06    0.15   -0.01   -2.46    0.00    5.94    0.00    0.00    0.00   446.6    0.02
 308 24 2018    3.08    0.67    0.08    2.60    0.81   -0.01    0.00    0.00    0.77    0.00    0.00    0.13   449.2    0.01
 309 24 2018    4.83    2.20    0.12    2.80    0.73    0.00    0.00    0.00    2.08    0.01    0.00    0.03   452.0    0.01
 310 24 2018    1.00    1.42    0.02    1.23    0.58    0.00    0.00    0.00   -0.57    0.05    0.00    0.40   453.2    0.01
 311 24 2018    0.96    4.53    0.00    0.68    0.09    0.00    0.83    0.00   -0.47    0.05    0.00    0.27   453.9    0.02
 312 24 2018    0.00    0.00    0.00    0.28    0.03   -0.01    0.25    0.00   -0.53    0.02    0.00    0.27   454.2   -0.01
 313 24 2018    0.00    0.00    0.00    0.85    0.61   -0.01    0.21    0.00   -0.99    0.01    0.00    0.20   455.0    0.00
 314 24 2018    0.42    0.00    0.16    1.31    1.25    0.01    0.45    0.00   -1.32    0.01    0.00    0.00   456.3    0.00
 315 24 2018    9.62    0.00    2.97    0.44    0.00    0.01    6.48    0.00   -0.12    0.00    0.00    0.00   456.8    0.00
 316 24 2018    0.96    0.00    0.12    3.22    0.00    0.00    0.70    0.00   -0.12    0.00    0.00    0.00   460.0    0.01
 317 24 2018    0.00    0.00    0.00    0.31    0.12    0.00    0.02    0.00   -0.20    0.00    0.00    0.00   460.3   -0.01
 318 24 2018    0.00    0.07    0.00    1.00    0.99   -0.01   -0.06    0.00   -0.95    0.00    0.00    0.00   461.3    0.01
 319 24 2018    0.00    0.27    0.00    1.40    1.36    0.00   -0.25    0.00   -1.15    0.00    0.00    0.00   462.7    0.00
 320 24 2018    0.25    0.00    0.09    0.25    0.19    0.01    0.17    0.00   -0.28    0.00    0.00    0.00   462.9    0.00
 321 24 2018    5.75    0.00    1.93    0.34    0.00   -0.01    3.67    0.00   -0.09    0.00    0.00    0.00   463.3   -0.01
 322 24 2018    0.00    0.00    0.00    2.03    0.07   -0.01    0.03    0.00   -0.19    0.00    0.00    0.00   465.3    0.08
 323 24 2018    0.00    0.00    0.00    0.07    0.01    0.01    0.02    0.00   -0.10    0.00    0.00    0.00   465.4    0.00
 324 24 2018    0.00    0.11    0.00    0.14    0.12   -0.01   -0.09    0.00   -0.04    0.00    0.00    0.00   465.5    0.00
 325 24 2018    0.00    0.23    0.00    0.26    0.24    0.00   -0.24    0.00   -0.01    0.00    0.00    0.00   465.8   -0.01
 326 24 2018    0.13    0.31    0.05    0.23    0.29    0.03   -0.30    0.00    0.04    0.00    0.00    0.00   466.0    0.07
 327 24 2018    3.33    2.88    0.17    1.35    0.20    0.00   -0.87    0.00    2.56    0.00    0.00    0.17   467.4   -0.01
 328 24 2018   10.58    2.58    1.66    2.59    0.00   -0.02    3.97    0.00    2.03    0.00    0.00    0.70   470.0    0.00
 329 24 2018    0.96    0.00    0.00    2.26    0.14   -0.01    0.56    0.00    0.35    0.00    0.00    0.14   472.2    0.02
 330 24 2018    0.00    0.00    0.00    0.18    0.00    0.00   -0.05    0.00   -0.05    0.00    0.00    0.10   472.4   -0.03
 331 24 2018    0.17    0.00    0.06    0.09    0.03    0.01    0.09    0.00   -0.04    0.00    0.00    0.05   472.5    0.01
 332 24 2018    3.83    0.00    0.16    1.38    0.04    0.03    2.34    0.00   -0.29    0.00    0.00    0.00   473.9    0.33
 333 24 2018    0.04    0.00    0.02    0.50    0.20   -0.03   -0.02    0.00   -0.23    0.00    0.00    0.00   474.3   -0.04
 334 24 2018    0.96    0.00    0.00    0.42    0.00    0.01    0.59    0.00   -0.37    0.00    0.00    0.00   474.8    0.34
 335 24 2018    0.00    0.00    0.00    0.14    0.00   -0.02   -0.03    0.00   -0.05    0.00    0.00    0.00   474.9   -0.05
 336 24 2018    0.04    0.00    0.02    0.02    0.00    0.01    0.03    0.00   -0.04    0.00    0.00    0.00   474.9    0.01
 337 24 2018    0.96    0.00    0.00    0.40    0.00   -0.01    0.61    0.00   -0.29    0.00    0.00    0.00   475.3    0.26
 338 24 2018    0.08    0.00    0.03    0.11    0.00   -0.01    0.01    0.00   -0.05    0.00    0.00    0.00   475.4   -0.01
 339 24 2018    1.96    0.00    0.02    0.78    0.00    0.01    1.19    0.00   -0.35    0.00    0.00    0.00   476.2    0.34
 340 24 2018    0.96    0.06    0.08    0.29    0.01    0.00    0.50    0.00    0.06    0.00    0.00    0.00   476.5    0.04
 341 24 2018    0.00    0.00    0.00    0.10    0.00    0.01   -0.02    0.00   -0.11    0.00    0.00    0.00   476.6    0.11
 342 24 2018    0.00    0.00    0.00    0.08    0.00   -0.01   -0.04    0.00   -0.02    0.00    0.00    0.00   476.7   -0.01
 343 24 2018    0.00    0.00    0.00    0.12    0.00   -0.02   -0.06    0.00   -0.03    0.00    0.00    0.00   476.8   -0.02
 344 24 2018    0.00    0.00    0.00    0.07    0.02    0.00   -0.04    0.00   -0.02    0.00    0.00    0.00   476.9   -0.01
 345 24 2018    0.08    0.00    0.03    0.11    0.00    0.00   -0.01    0.00   -0.03    0.00    0.00    0.00   477.0   -0.01
 346 24 2018    1.92    0.00    0.00    0.79    0.00    0.02    1.16    0.00   -0.28    0.00    0.00    0.00   477.8    0.26
 347 24 2018    0.00    0.00    0.00    0.02    0.00   -0.01    0.01    0.00   -0.02    0.00    0.00    0.00   477.8    0.01
 348 24 2018    0.00    0.00    0.00    0.03    0.02    0.00   -0.02    0.00   -0.01    0.00    0.00    0.00   477.8    0.00
 349 24 2018    0.00    0.00    0.00    0.05    0.02    0.00   -0.03    0.00   -0.01    0.00    0.00    0.00   477.9    0.00
 350 24 2018    0.00    0.05    0.00    0.29    0.28    0.00   -0.07    0.00   -0.21    0.00    0.00    0.00   478.2   -0.01
 351 24 2018    0.00    0.00    0.00    0.18    0.18    0.01   -0.03    0.00   -0.17    0.00    0.00    0.00   478.3    0.02
 352 24 2018    0.21    0.00    0.08   -0.03    0.06    0.00    0.13    0.00   -0.07    0.00    0.00    0.00   478.3    0.10
 353 24 2018    4.79    0.00    0.12    1.81    0.00    0.00    2.98    0.00   -0.03    0.00    0.00    0.00   480.1   -0.01
 354 24 2018    0.00    0.00    0.00    0.14    0.01    0.00    0.01    0.00   -0.02    0.00    0.00    0.00   480.3    0.00
 355 24 2018    0.13    0.00    0.05    0.10    0.02    0.00    0.05    0.00   -0.02    0.00    0.00    0.00   480.4   -0.05
 356 24 2018    2.88    0.00    0.00    1.17    0.00   -0.01    1.78    0.00   -0.03    0.00    0.00    0.00   481.5    0.01
 357 24 2018    0.08    0.00    0.03    0.00    0.00    0.01    0.06    0.00   -0.02    0.00    0.00    0.00   481.5    0.01
 358 24 2018    1.92    0.00    0.03    0.72    0.00    0.00    1.20    0.00   -0.08    0.00    0.00    0.00   482.2    0.08
 359 24 2018    0.04    0.00    0.02    0.04    0.00    0.00    0.05    0.00   -0.09    0.00    0.00    0.00   482.3    0.06
 360 24 2018    0.96    0.00    0.12    0.25    0.00    0.00    0.61    0.00   -0.31    0.00    0.00    0.00   482.5    0.30
 361 24 2018    0.04    0.00    0.02    0.15    0.00    0.00    0.04    0.00   -0.03    0.00    0.00    0.00   482.7   -0.02
 362 24 2018    0.96    0.00    0.02    0.36    0.00    0.00    0.63    0.00   -0.03    0.00    0.00    0.00   483.1   -0.01
 363 24 2018    0.00    0.00    0.00    0.02    0.00    0.00    0.00    0.00   -0.20    0.00    0.00    0.00   483.1    0.21
 364 24 2018    0.08    0.00    0.03    0.02    0.00    0.01    0.05    0.00   -0.22    0.00    0.00    0.00   483.1    0.21
